,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,6768,6.653542171325239,0.6467661902197309,212,6096,5.992939304537297,-0.810774912115999,191,0.6606028667879418
1,10763,10.580786892780345,1.718027362160955,338,8639,8.492809974539885,-2.297842710667658,271,2.087976918240461
2,16865,16.579296852810145,1.751249292998353,530,16072,15.799746148401159,-0.0931969260271019,505,0.7795507044089867
3,32207,31.66109623117416,1.2747741381844617,1013,31141,30.61317561213257,0.18333334741475377,979,1.0479206190415908
4,46176,45.39318171653245,0.8282651982741079,1452,45479,44.70800285023603,-0.2253405572165499,1430,0.6851788662964253
5,58183,57.19654276046523,1.0686545181041964,1830,57345,56.372755256940984,-0.7411617591979134,1803,0.8237875035242439
6,66178,65.05594740327713,1.3855216359736398,2081,65470,64.35995509719697,-1.421922299776995,2059,0.6959923060801572
7,78628,77.29479515850018,1.275246328736458,2473,77824,76.50443101430746,-0.44299037825299226,2448,0.790364144192722
8,89482,87.96471110510186,1.6977537660738222,2814,88518,87.01706056405487,0.5858586249147054,2784,0.9476505410469827
9,91631,90.0772640228508,1.7826895099459734,2882,90229,88.69904197041524,-0.4623958355009935,2838,1.3782220524355608
10,94653,93.04801084343586,1.5587115228696953,2977,93796,92.20554558028516,-0.9515928850133564,2950,0.8424652631507001
11,109116,107.26571807908172,1.0114449712214877,3432,108252,106.41637153606865,-1.0314866552585347,3405,0.8493465430130698
12,115075,113.12365332192302,1.6286090966915925,3619,114445,112.50433813430932,0.6882262510598793,3600,0.6193151876136938
13,136713,134.39467241650263,1.3698188013285628,4300,134282,132.00490222429804,-0.07919403511974162,4224,2.389770192204594
14,151769,149.19532236048963,0.8524851763785202,4774,151093,148.53078733378032,-0.9075478253796798,4752,0.6645350267093022
15,153854,151.24496071949687,0.8955006691235052,4839,152959,150.3651399370933,-1.8593881968958106,4811,0.8798207824035842
16,163211,160.44326581553076,0.7063819341112694,5134,162377,159.62341047192788,-1.2863963715130058,5107,0.8198553436028817
17,184033,180.91212428615358,1.1500354388979441,5789,183349,180.2397249396016,-0.30497775563717056,5767,0.6723993465519982
18,190996,187.75703166925544,0.7475398919810643,6008,190127,186.90276992634068,-1.071938483675897,5980,0.8542617429147583
19,199670,196.28392045871766,0.8663697009589282,6281,198821,195.44931951540968,-0.6965516931143096,6254,0.8346009433079757
20,201677,198.25688169925846,1.609250180538925,6344,200366,196.96811628503374,-1.3012266720290284,6302,1.288765414224713
