,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,460.19085693359375,673.3417358398438,460.19085693359375,673.3417358398438,else,,475.89318664596226,off,162.85518017164068,False,562.9779794394952,False,0.0,134,131,,,
1,462.8573913574219,679.2718505859375,462.8573913574219,679.2718505859375,else,,481.6123709042912,off,172.35683753922535,False,568.0745975254795,False,1.0,135,132,,,
2,466.1732177734375,682.3345336914062,466.1732177734375,682.3345336914062,else,,484.0155815602036,off,165.9753306046743,False,570.2599257215824,False,1.0,136,133,,,
3,466.5914611816406,690.3683471679688,466.5914611816406,690.3683471679688,else,,492.04543757786143,off,171.74580031000286,False,577.9757746879039,False,1.0,136,134,,,
4,466.845458984375,699.6343383789062,466.845458984375,699.6343383789062,else,,501.727036633465,off,181.58873013172328,False,586.9377723464146,False,1.0,136,136,,,
5,469.50103759765625,704.8031616210938,469.50103759765625,704.8031616210938,else,,506.81590563614026,off,181.29341329105856,False,591.3813206757362,False,1.0,137,137,,,
6,471.1714477539063,708.6615600585938,471.1714477539063,708.6615600585938,else,,510.6994800031662,off,181.34733762194242,False,594.7811725361727,False,1.0,138,138,,,
7,471.2906494140625,712.256591796875,471.2906494140625,712.256591796875,else,,514.2759490890307,off,185.2017921621478,False,598.2657118591654,False,1.0,138,139,,,
8,471.2906494140625,718.48388671875,471.2906494140625,718.48388671875,else,,520.4880502757418,off,193.3162157583717,False,604.3486720451492,False,1.0,138,140,,,
9,471.2906494140625,722.234375,471.2906494140625,722.234375,else,,523.8984350216455,off,195.2179236516912,False,608.0136424126472,False,1.0,138,141,,,
10,468.6648559570313,724.9530029296875,468.6648559570313,724.9530029296875,else,,526.7900517916698,off,198.37198797021813,False,611.2297503946932,False,1.0,137,141,,,
11,468.1653137207031,729.1251831054688,468.1653137207031,729.1251831054688,else,,530.9875715452646,off,200.63072315422943,False,615.4119516794779,False,1.0,137,142,,,
12,467.3375244140625,731.712646484375,467.3375244140625,731.712646484375,else,,533.635024891341,off,202.93087820534112,False,618.1167300387181,False,1.0,137,143,,,
13,466.2080078125,735.4059448242188,466.2080078125,735.4059448242188,else,,537.4686440092189,off,207.67978284311465,False,621.9664612994031,False,1.0,136,143,,,
14,466.6123962402344,737.2254638671875,466.6123962402344,737.2254638671875,else,,538.6600476076866,off,207.81045842164454,False,623.6568917770107,False,1.0,136,144,,,
