scorer,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000,DLC_resnet50_OpenFieldJan19shuffle1_100000
bodyparts,Nose,Nose,Nose,RightEar,RightEar,RightEar,LeftEar,LeftEar,LeftEar,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
122,1133.9874267578125,857.8802490234375,0.999376118183136,1087.7464599609375,887.0765380859375,0.9995504021644592,1082.7423095703125,808.7388305664062,0.9890199303627014,1111.330322265625,854.0119018554688,0.9997140765190125
123,1146.1085205078125,862.7134399414062,0.9993815422058105,1099.8377685546875,887.6539306640625,0.9981643557548523,1099.986572265625,808.9793090820312,0.9930303692817688,1125.8095703125,858.64404296875,0.9997001886367798
124,1156.3778076171875,867.5031127929688,0.9998258948326111,1112.9312744140625,889.979736328125,0.9962504506111145,1111.7979736328125,811.6392211914062,0.9948627352714539,1136.97021484375,860.3189697265625,0.9988149404525757
125,1155.2781982421875,866.3611450195312,0.999544084072113,1117.075927734375,891.285400390625,0.9922109842300415,1119.3031005859375,813.0759887695312,0.9979962706565857,1140.39599609375,861.6275634765625,0.9972139000892639
126,1154.8529052734375,863.1433715820312,0.9976233839988708,1120.857421875,892.6849975585938,0.9953031539916992,1120.6534423828125,813.59521484375,0.9986394047737122,1141.6292724609375,861.8832397460938,0.9945462942123413
127,1159.9324951171875,859.0006713867188,0.9976826906204224,1118.5325927734375,890.8363037109375,0.9955092668533325,1115.78955078125,811.8228149414062,0.994419276714325,1141.7119140625,858.3490600585938,0.9993579983711243
128,1171.7420654296875,851.8694458007812,0.9998557567596436,1122.05908203125,887.805908203125,0.9986863732337952,1114.379638671875,808.2288818359375,0.9883987307548523,1145.23095703125,852.2797241210938,0.9994224309921265
129,1181.4862060546875,849.12939453125,0.9995076656341553,1128.894287109375,885.9281005859375,0.997519314289093,1118.3636474609375,806.8560791015625,0.9959402084350586,1150.010498046875,850.98681640625,0.99949049949646
130,1190.891845703125,846.0835571289062,0.9978188276290894,1131.802001953125,887.7473754882812,0.9960326552391052,1122.356201171875,806.2881469726562,0.9976038336753845,1155.6572265625,849.9019775390625,0.9999072551727295
131,1202.693359375,841.0042114257812,0.9996442794799805,1138.317138671875,886.15966796875,0.9993776679039001,1127.948486328125,804.079833984375,0.9973239898681641,1160.7342529296875,846.8259887695312,0.9997357726097107
132,1201.85595703125,829.0914306640625,0.9993182420730591,1143.7054443359375,885.5081176757812,0.9987279772758484,1120.7762451171875,804.3909301757812,0.9987161159515381,1159.888916015625,845.0248413085938,0.99982088804245
133,1191.4423828125,814.79443359375,0.9986851811408997,1144.909423828125,880.90966796875,0.9969161748886108,1112.52978515625,804.7605590820312,0.9966313242912292,1154.2564697265625,835.9993896484375,0.9999030828475952
134,1178.058349609375,801.8545532226562,0.9994062185287476,1140.99853515625,873.2222290039062,0.9985322952270508,1102.68310546875,801.976806640625,0.9972744584083557,1144.95068359375,828.3665771484375,0.9994789958000183
135,1160.9359130859375,790.3753662109375,0.9996178150177002,1136.3775634765625,863.7802124023438,0.9976515173912048,1091.7337646484375,799.198486328125,0.9971339702606201,1134.698974609375,817.142822265625,0.9994019269943237
136,1150.7415771484375,774.91552734375,0.9993743300437927,1133.9697265625,851.5592651367188,0.9979187846183777,1082.2225341796875,792.006591796875,0.9908638596534729,1125.257568359375,806.90478515625,0.9996862411499023
137,1147.682373046875,765.067626953125,0.9976473450660706,1126.1051025390625,844.6316528320312,0.9971094727516174,1070.7442626953125,781.2940673828125,0.9851810932159424,1116.4512939453125,798.52880859375,0.9987409710884094
138,1151.47265625,755.416015625,0.9996802806854248,1122.412109375,834.4345092773438,0.9976027607917786,1066.4095458984375,772.8167724609375,0.9925968647003174,1113.82958984375,790.0663452148438,0.9989627599716187
139,1156.504150390625,749.0914916992188,0.9994537234306335,1127.543212890625,827.82421875,0.9963334798812866,1069.436767578125,762.5363159179688,0.9887839555740356,1113.96044921875,783.11279296875,0.9992173910140991
140,1152.4005126953125,738.2913818359375,0.9997679591178894,1130.367431640625,821.0316162109375,0.9950165152549744,1067.5595703125,761.5148315429688,0.9834381937980652,1115.0006103515625,777.6427001953125,0.9972918629646301
141,1155.3602294921875,731.1275024414062,0.9993329644203186,1136.1925048828125,813.348388671875,0.9868314266204834,1069.825439453125,755.6568603515625,0.9934813976287842,1116.36328125,771.4368896484375,0.9995494484901428
142,1160.934814453125,725.9447021484375,0.998660683631897,1139.7667236328125,810.6580810546875,0.9905593395233154,1074.349609375,748.7646484375,0.9952735304832458,1120.6640625,766.3941650390625,0.9996260404586792
143,1165.8365478515625,727.9185791015625,0.9987084865570068,1141.8519287109375,810.3302612304688,0.9930659532546997,1079.6212158203125,744.4661865234375,0.9847666025161743,1124.795654296875,765.819091796875,0.9997749924659729
144,1171.7471923828125,725.3939819335938,0.9998605251312256,1145.455810546875,807.09765625,0.9936965107917786,1086.2236328125,742.1168212890625,0.9880251288414001,1128.62109375,765.3128662109375,0.997674286365509
145,1177.5416259765625,723.2351684570312,0.9987439513206482,1150.2591552734375,806.0853271484375,0.9912208914756775,1090.7010498046875,740.6549072265625,0.9961159229278564,1133.8763427734375,764.1820068359375,0.998968243598938
146,1184.72265625,723.2891235351562,0.9997919201850891,1152.9942626953125,806.4935913085938,0.9949724674224854,1096.9576416015625,738.85498046875,0.9912675023078918,1138.6885986328125,760.5726318359375,0.9996962547302246
147,1186.531005859375,724.0645751953125,0.9998047947883606,1152.5711669921875,805.0798950195312,0.9955021739006042,1100.06640625,734.9444580078125,0.9873462319374084,1140.503173828125,760.0548095703125,0.9997748732566833
148,1184.9730224609375,722.1290283203125,0.9996439218521118,1151.47119140625,804.1266479492188,0.995701253414154,1099.4429931640625,731.2056884765625,0.9829656481742859,1137.759765625,758.6992797851562,0.9998507499694824
149,1179.9989013671875,719.3253784179688,0.9984083771705627,1151.4031982421875,804.0325317382812,0.9934608936309814,1095.4095458984375,733.9482421875,0.9872472286224365,1135.9942626953125,759.3770141601562,0.9997455477714539
150,1179.2064208984375,716.8421020507812,0.9951199293136597,1152.1455078125,802.8312377929688,0.9955118298530579,1094.4732666015625,730.7749633789062,0.9930599927902222,1136.537353515625,755.4607543945312,0.9999210834503174
151,1181.095947265625,712.7453002929688,0.9977239966392517,1154.0772705078125,797.7260131835938,0.9815338253974915,1094.2818603515625,725.8435668945312,0.9935152530670166,1134.9267578125,751.3533935546875,0.9997422099113464
152,1182.43896484375,717.8630981445312,0.9979015588760376,1144.50732421875,800.2546997070312,0.9938043355941772,1094.5947265625,720.9431762695312,0.988635778427124,1131.6602783203125,752.9573364257812,0.9997238516807556
153,1181.8074951171875,719.1148071289062,0.9986786246299744,1145.8251953125,799.6395874023438,0.9831746220588684,1094.9132080078125,719.5130615234375,0.9852614998817444,1131.3388671875,753.4378051757812,0.9997833371162415
154,1182.0081787109375,719.4912719726562,0.9985480904579163,1144.0386962890625,801.2745971679688,0.9938026666641235,1094.2965087890625,720.7362060546875,0.9907315373420715,1130.9581298828125,754.095458984375,0.9997767806053162
155,1180.9703369140625,723.7303466796875,0.9986585378646851,1140.5950927734375,803.5711059570312,0.9973965883255005,1094.0224609375,721.7048950195312,0.9943276047706604,1129.8453369140625,755.7505493164062,0.9996751546859741
156,1175.41455078125,728.0061645507812,0.9987572431564331,1133.6812744140625,806.9979248046875,0.9965576529502869,1091.3468017578125,723.6940307617188,0.9974884986877441,1126.302734375,759.0575561523438,0.999829888343811
157,1170.8165283203125,733.4893798828125,0.9983194470405579,1126.5382080078125,815.2528076171875,0.9928047060966492,1086.8348388671875,727.3329467773438,0.9889095425605774,1119.84326171875,765.4097290039062,0.9995013475418091
158,1165.4981689453125,741.3612670898438,0.9980997443199158,1116.6602783203125,821.8154907226562,0.9965073466300964,1082.9327392578125,731.6519165039062,0.9790959358215332,1114.4561767578125,770.9999389648438,0.9996339082717896
159,1161.4766845703125,748.6925048828125,0.9812801480293274,1114.0006103515625,826.2756958007812,0.9853636622428894,1078.2047119140625,738.5811767578125,0.997318685054779,1110.321533203125,779.4044189453125,0.999560534954071
160,1161.2806396484375,755.1052856445312,0.9926846027374268,1108.4420166015625,831.788818359375,0.971888542175293,1076.9068603515625,742.5843505859375,0.9952670335769653,1109.23193359375,783.6235961914062,0.999859094619751
161,1168.1214599609375,767.9989624023438,0.997448742389679,1104.45263671875,835.916015625,0.9894662499427795,1084.6441650390625,743.8980102539062,0.9878960847854614,1110.993896484375,786.88623046875,0.9998646974563599
162,1181.6474609375,788.9881591796875,0.9923674464225769,1099.1690673828125,846.7666015625,0.448164165019989,1101.3529052734375,743.6417846679688,0.9747893214225769,1118.8294677734375,796.5103759765625,0.999534010887146
163,1190.5673828125,800.516357421875,0.9950311183929443,1107.05908203125,843.3731689453125,0.8709819316864014,1110.9140625,751.111083984375,0.9974846839904785,1128.8109130859375,802.5859985351562,0.9997455477714539
164,1193.526611328125,815.0654296875,0.9927721619606018,1115.380615234375,851.580322265625,0.972657322883606,1118.7576904296875,756.9406127929688,0.9963088631629944,1130.72802734375,812.5113525390625,0.9990096092224121
165,1194.1488037109375,826.6749267578125,0.9757868051528931,1114.330322265625,858.4544067382812,0.957355260848999,1125.183349609375,763.6741943359375,0.9968206882476807,1134.25537109375,817.9354248046875,0.9996176958084106
166,1198.44482421875,832.9335327148438,0.9916129112243652,1114.0494384765625,864.0227661132812,0.9247686862945557,1129.4840087890625,770.1515502929688,0.9968597888946533,1137.5244140625,824.7073974609375,0.9994543194770813
167,1206.8736572265625,831.7838745117188,0.9968810081481934,1116.46923828125,866.5780639648438,0.9580742716789246,1130.90380859375,775.7774658203125,0.9954720735549927,1143.1505126953125,829.2158203125,0.9997432827949524
168,1216.1207275390625,830.55126953125,0.9988335967063904,1125.141845703125,868.3081665039062,0.9943494200706482,1136.4991455078125,776.5923461914062,0.9950000047683716,1153.6468505859375,830.3270263671875,0.9997468590736389
169,1225.3023681640625,833.1917724609375,0.9988308548927307,1131.0496826171875,865.450439453125,0.988927960395813,1144.50927734375,779.4923095703125,0.9922206997871399,1162.990478515625,831.7899780273438,0.9995157718658447
170,1228.903076171875,834.1720581054688,0.9987555742263794,1136.364013671875,870.8673095703125,0.991036057472229,1150.040283203125,782.7737426757812,0.9923311471939087,1169.3499755859375,834.3472290039062,0.9999394416809082
171,1231.3369140625,833.61767578125,0.9996408224105835,1142.9534912109375,872.1939697265625,0.9798985719680786,1151.4630126953125,783.6588745117188,0.997653067111969,1175.4188232421875,834.579833984375,0.9999001026153564
172,1233.0968017578125,834.722900390625,0.9997345805168152,1148.55224609375,870.1971435546875,0.9886713027954102,1157.0550537109375,783.227294921875,0.9987467527389526,1181.2181396484375,836.4583129882812,0.9996747970581055
173,1234.5592041015625,838.774658203125,0.9998660087585449,1150.5791015625,870.7667236328125,0.9923692941665649,1165.15478515625,784.315185546875,0.9956668615341187,1187.027587890625,835.7693481445312,0.99988853931427
174,1236.028564453125,840.2765502929688,0.9998083710670471,1158.070068359375,870.4951782226562,0.9955495595932007,1169.343017578125,783.1121826171875,0.998282790184021,1189.8802490234375,836.04833984375,0.9999247789382935
175,1224.0426025390625,843.0369262695312,0.9980295300483704,1157.444091796875,869.2618408203125,0.9983258843421936,1171.53955078125,783.7649536132812,0.9991962313652039,1190.23193359375,836.8442993164062,0.9998772144317627
176,1213.1156005859375,844.65673828125,0.9988501071929932,1158.07421875,869.0307006835938,0.9990783929824829,1172.72900390625,785.0366821289062,0.9995318651199341,1188.3516845703125,838.157958984375,0.9998281002044678
177,1207.981689453125,848.3248291015625,0.9992613196372986,1158.8714599609375,869.1472778320312,0.9991825222969055,1172.609619140625,787.3123779296875,0.9994986057281494,1187.753173828125,840.8614501953125,0.9994906187057495
178,1206.23193359375,850.7788696289062,0.9996871948242188,1159.1617431640625,871.4552612304688,0.9988113641738892,1171.49365234375,790.60205078125,0.9983892440795898,1186.8458251953125,842.7318115234375,0.9991036057472229
179,1202.23828125,854.2881469726562,0.9998189806938171,1162.42822265625,876.3495483398438,0.9908502101898193,1173.60693359375,795.3482055664062,0.9978412389755249,1184.3892822265625,846.15234375,0.9959039092063904
180,1203.2132568359375,855.8327026367188,0.999632716178894,1162.7093505859375,880.3870849609375,0.9955066442489624,1175.6939697265625,800.3546752929688,0.9992383718490601,1185.325439453125,848.977294921875,0.999313473701477
181,1207.5791015625,858.93212890625,0.998598039150238,1164.0260009765625,882.3552856445312,0.9954378008842468,1177.598876953125,801.7288818359375,0.9983038902282715,1188.798828125,851.8712158203125,0.9996680021286011
182,1212.8826904296875,858.6041259765625,0.998102605342865,1166.759033203125,882.7440185546875,0.9966868758201599,1179.755859375,804.3905639648438,0.9982665181159973,1193.9150390625,856.2471923828125,0.9989822506904602
183,1219.400146484375,861.4119873046875,0.9991683959960938,1175.57666015625,885.1026611328125,0.9974453449249268,1188.20703125,807.021728515625,0.9982637763023376,1200.2900390625,856.6185913085938,0.9976876974105835
184,1228.788818359375,860.8920288085938,0.9984758496284485,1179.9510498046875,885.967529296875,0.9964606165885925,1191.740478515625,807.554931640625,0.9958815574645996,1207.421142578125,858.5368041992188,0.9994402527809143
185,1242.311279296875,863.4790649414062,0.999358594417572,1192.16796875,888.9393920898438,0.995537281036377,1202.9024658203125,810.877685546875,0.9986485838890076,1219.145751953125,859.9219360351562,0.9997068047523499
186,1255.03662109375,863.6034545898438,0.9995355606079102,1206.852294921875,890.3609619140625,0.9929155111312866,1215.8385009765625,812.6947021484375,0.998701810836792,1231.3240966796875,861.4027709960938,0.9981830716133118
187,1265.75048828125,869.7703247070312,0.999909520149231,1217.1595458984375,892.6160888671875,0.993319034576416,1227.1063232421875,815.4732666015625,0.9962679743766785,1241.431884765625,864.1021118164062,0.9980987906455994
188,1276.301513671875,874.6162109375,0.9972198009490967,1227.791748046875,896.7740478515625,0.9957494735717773,1240.057861328125,818.3118896484375,0.9987877011299133,1256.4388427734375,868.9921875,0.9988791346549988
189,1286.0201416015625,878.3948974609375,0.998878538608551,1240.0892333984375,899.75048828125,0.9983412027359009,1250.5799560546875,823.5896606445312,0.9975672960281372,1265.82568359375,873.6049194335938,0.9988631010055542
190,1293.1829833984375,883.726806640625,0.9997376799583435,1245.233642578125,900.796875,0.9977996945381165,1258.9783935546875,825.233154296875,0.9888637065887451,1274.60595703125,877.66015625,0.995002806186676
191,1299.854736328125,887.7581787109375,0.9996693134307861,1257.3289794921875,908.8085327148438,0.9868127703666687,1268.571533203125,830.5490112304688,0.9989073276519775,1281.81640625,881.5252075195312,0.9992340803146362
192,1308.228759765625,890.5106201171875,0.9976820945739746,1260.6568603515625,913.9638671875,0.9946367144584656,1272.1964111328125,836.16650390625,0.9969574213027954,1287.7579345703125,885.0205078125,0.9992403984069824
193,1312.7178955078125,892.9639892578125,0.999281108379364,1266.319091796875,915.3114624023438,0.9973771572113037,1277.901611328125,838.0776977539062,0.99591463804245,1293.244140625,886.6834716796875,0.9988460540771484
194,1310.8001708984375,888.0776977539062,0.9989073276519775,1268.953125,915.0072021484375,0.9962573051452637,1275.2288818359375,835.9779663085938,0.9974268078804016,1292.5787353515625,884.2222900390625,0.9991594552993774
195,1302.33544921875,874.0608520507812,0.9929782748222351,1271.0655517578125,911.6336059570312,0.9915794134140015,1270.6790771484375,832.4074096679688,0.998988687992096,1288.4930419921875,879.2357788085938,0.9897135496139526
196,1294.0799560546875,865.2947998046875,0.9190236330032349,1270.843505859375,902.891845703125,0.9953247308731079,1262.79638671875,827.61865234375,0.9952592253684998,1280.8916015625,868.9991455078125,0.973939836025238
197,1293.4788818359375,862.2525024414062,0.8884686231613159,1270.7418212890625,900.798583984375,0.997696578502655,1261.511962890625,825.019775390625,0.9885184168815613,1280.0224609375,865.966796875,0.9781544804573059
198,1295.383056640625,860.823974609375,0.9658395051956177,1271.7840576171875,899.63671875,0.9980769157409668,1261.0343017578125,823.1905517578125,0.992796003818512,1281.7432861328125,865.365234375,0.9924867153167725
199,1298.0758056640625,859.4686279296875,0.9857532978057861,1274.53125,898.3633422851562,0.9953309893608093,1261.051513671875,822.791015625,0.9941871166229248,1284.3367919921875,864.0076293945312,0.9921247363090515
200,1302.1195068359375,860.1521606445312,0.9911353588104248,1275.93212890625,897.79345703125,0.9967477321624756,1262.2984619140625,821.4334106445312,0.9968229532241821,1288.5706787109375,864.2833862304688,0.9786863923072815
201,1306.9312744140625,856.23974609375,0.9964914917945862,1277.80029296875,897.8935546875,0.9982559084892273,1262.326904296875,821.7747192382812,0.9974386692047119,1291.9447021484375,862.8681640625,0.991597592830658
202,1309.6451416015625,852.7557373046875,0.9978592991828918,1282.0228271484375,896.6463012695312,0.9987372756004333,1265.9022216796875,822.0099487304688,0.9991320967674255,1294.93701171875,860.9067993164062,0.9937388896942139
203,1313.493896484375,853.2122802734375,0.9995505213737488,1283.5732421875,894.855712890625,0.997991681098938,1266.5679931640625,819.0420532226562,0.9994969367980957,1295.843017578125,858.706298828125,0.997651994228363
204,1318.067626953125,851.5070190429688,0.9996259212493896,1281.58251953125,895.0812377929688,0.9985314607620239,1267.095703125,819.0568237304688,0.9994441866874695,1297.50830078125,858.8750610351562,0.9994528889656067
205,1319.6558837890625,850.0621337890625,0.9993694424629211,1280.2281494140625,894.4501953125,0.9959366321563721,1267.766357421875,818.8842163085938,0.999204695224762,1298.135498046875,858.8138427734375,0.9996227025985718
206,1320.110595703125,853.4031372070312,0.9993247985839844,1278.0452880859375,893.7425537109375,0.991407573223114,1267.230712890625,817.8762817382812,0.9994423985481262,1296.954833984375,858.8245849609375,0.9994818568229675
207,1323.05810546875,860.6619873046875,0.9966508746147156,1273.52587890625,896.800537109375,0.9932428002357483,1270.295654296875,817.8712158203125,0.9993320107460022,1296.607177734375,861.68359375,0.9993378520011902
208,1314.1575927734375,883.8743286132812,0.9998596906661987,1259.8382568359375,895.7134399414062,0.9947291016578674,1277.8021240234375,820.0428466796875,0.9976394176483154,1292.349365234375,872.9971313476562,0.9989733695983887
209,1296.76708984375,892.5108642578125,0.9989680051803589,1251.4359130859375,898.5973510742188,0.9991266131401062,1282.8280029296875,827.6268310546875,0.9977118968963623,1284.9111328125,881.5303344726562,0.9994919300079346
210,1287.7886962890625,896.9481811523438,0.9983023405075073,1248.054443359375,901.0731201171875,0.9976365566253662,1280.1065673828125,835.8250732421875,0.9974422454833984,1277.3194580078125,886.134521484375,0.9926713705062866
211,1287.2364501953125,897.47265625,0.9988769888877869,1245.6905517578125,905.8518676757812,0.9917736649513245,1276.5594482421875,839.43798828125,0.9899417757987976,1277.9840087890625,888.513671875,0.9882040023803711
212,1287.9031982421875,901.9456787109375,0.9989857077598572,1244.6885986328125,906.7620239257812,0.987162172794342,1275.161865234375,841.0031127929688,0.982935905456543,1277.8409423828125,890.29931640625,0.9921857714653015
213,1293.26953125,902.5665893554688,0.9991196990013123,1245.2022705078125,908.6632080078125,0.9918200969696045,1276.721923828125,842.4232788085938,0.9849919676780701,1279.333251953125,891.2108764648438,0.9976978898048401
214,1290.7440185546875,911.6433715820312,0.9989882111549377,1248.1875,908.3919677734375,0.9956489205360413,1281.8245849609375,843.938720703125,0.9967498779296875,1279.5130615234375,896.138427734375,0.9985974431037903
215,1291.06591796875,921.9696655273438,0.9960785508155823,1249.0733642578125,912.977783203125,0.9984866380691528,1288.09521484375,852.3258056640625,0.9951569437980652,1281.644287109375,904.2252197265625,0.9981799125671387
216,1291.5467529296875,935.389404296875,0.9969209432601929,1250.2210693359375,920.7232666015625,0.9915624260902405,1291.711669921875,862.700439453125,0.9940206408500671,1282.796875,915.1310424804688,0.9994906187057495
217,1292.8958740234375,949.71044921875,0.9985462427139282,1249.8275146484375,926.8519287109375,0.9894961714744568,1299.3861083984375,876.1021728515625,0.9949760437011719,1283.872314453125,926.7024536132812,0.9981657862663269
218,1293.622802734375,962.8883666992188,0.9982238411903381,1252.586669921875,940.5982055664062,0.981001079082489,1306.62255859375,891.6519165039062,0.9880066514015198,1288.842529296875,939.7586669921875,0.9902955293655396
219,1295.41259765625,976.2843627929688,0.997864305973053,1252.9256591796875,949.1116943359375,0.9903665781021118,1311.364013671875,904.5014038085938,0.9868886470794678,1290.5240478515625,952.57763671875,0.9970670342445374
220,1296.75244140625,991.1600952148438,0.9992473125457764,1251.5623779296875,961.95751953125,0.9919238686561584,1313.4478759765625,916.9483032226562,0.9971386194229126,1292.6126708984375,966.5003051757812,0.9982889294624329
221,1299.7611083984375,1001.6787719726562,0.9988114833831787,1253.7135009765625,977.7830810546875,0.9883419871330261,1316.6590576171875,933.1958618164062,0.9979294538497925,1295.2823486328125,981.0783081054688,0.9989873766899109
222,1294.220703125,1017.2132568359375,0.9968685507774353,1252.5096435546875,988.557861328125,0.9845736622810364,1318.4088134765625,948.4254150390625,0.9977099895477295,1294.1234130859375,993.5794677734375,0.9992886781692505
223,1272.7080078125,1022.8815307617188,0.9871782064437866,1251.688232421875,985.6304931640625,0.9662759900093079,1320.5296630859375,965.5565795898438,0.9906435608863831,1286.2752685546875,1002.546630859375,0.997380793094635
224,1262.5767822265625,1027.552978515625,0.984208881855011,1247.224853515625,990.693359375,0.9692597985267639,1318.8280029296875,977.7871704101562,0.9851810932159424,1278.7972412109375,1010.9863891601562,0.9864923357963562
225,1266.9219970703125,1037.6375732421875,0.993021547794342,1239.539306640625,996.9036254882812,0.9818760752677917,1315.0548095703125,983.6775512695312,0.9815008640289307,1275.438720703125,1016.9928588867188,0.9933100938796997
226,1261.81640625,1044.5924072265625,0.9935169219970703,1239.6142578125,999.7598876953125,0.9645887613296509,1315.4862060546875,989.2598876953125,0.9671265482902527,1275.23486328125,1023.7130737304688,0.9914063215255737
227,1249.6575927734375,1045.484375,0.9955626726150513,1235.824951171875,1002.680908203125,0.9667899012565613,1312.5052490234375,1000.2759399414062,0.7985588312149048,1266.526123046875,1028.3206787109375,0.9995309114456177
228,1244.1397705078125,1051.69873046875,0.9956334233283997,1227.9317626953125,1002.8738403320312,0.9657246470451355,1305.1673583984375,1002.7987670898438,0.847256600856781,1260.236328125,1032.2498779296875,0.9980410933494568
229,1232.8160400390625,1054.4298095703125,0.9978386759757996,1230.76123046875,1006.7050170898438,0.9658926725387573,1306.38671875,1014.3506469726562,0.7607895135879517,1254.5445556640625,1037.632568359375,0.9989932179450989
230,1213.6695556640625,1042.841064453125,0.9969118237495422,1296.9189453125,1023.551025390625,0.8936235904693604,1297.4761962890625,1025.5706787109375,0.6247813701629639,1244.01318359375,1037.60205078125,0.9892218112945557
231,1210.7847900390625,1044.4866943359375,0.9982956051826477,1221.0814208984375,1004.2459106445312,0.8866479992866516,1292.7923583984375,1029.8438720703125,0.749779224395752,1236.8831787109375,1036.5439453125,0.9963178634643555
232,1205.9405517578125,1053.5703125,0.9980124235153198,1216.0482177734375,1006.5684814453125,0.9319636821746826,1288.2611083984375,1029.5341796875,0.7933961749076843,1232.8480224609375,1040.2677001953125,0.9994487166404724
233,1207.26416015625,1056.962646484375,0.9995778203010559,1286.0870361328125,1029.437255859375,0.912499725818634,1216.07080078125,1009.2352294921875,0.7917751669883728,1231.90771484375,1043.5662841796875,0.9997939467430115
234,1205.7947998046875,1052.21630859375,0.9975461363792419,1212.8621826171875,1005.6173095703125,0.8918784260749817,1285.781005859375,1033.372802734375,0.7228001356124878,1230.4222412109375,1041.7508544921875,0.9995157718658447
235,1207.5543212890625,1042.4849853515625,0.9985421895980835,1214.0941162109375,1002.8340454101562,0.8860042095184326,1285.0030517578125,1032.7763671875,0.7643447518348694,1230.4217529296875,1038.3385009765625,0.9976067543029785
236,1203.91552734375,1038.3935546875,0.9976400136947632,1281.08984375,1030.7161865234375,0.8459161520004272,1282.7413330078125,1032.4739990234375,0.7874615788459778,1228.1005859375,1033.4647216796875,0.9785686135292053
237,1201.83447265625,1039.151611328125,0.9986213445663452,1279.35009765625,1029.58984375,0.8638301491737366,1280.7523193359375,1031.9149169921875,0.7513763904571533,1227.2142333984375,1033.466796875,0.9871728420257568
238,1208.136962890625,1049.249755859375,0.9988194108009338,1281.4208984375,1021.6318359375,0.9137549996376038,1282.694580078125,1023.6810913085938,0.6881563067436218,1229.6400146484375,1035.0970458984375,0.9984897375106812
239,1224.5169677734375,1060.0162353515625,0.9993224143981934,1209.3514404296875,1006.0425415039062,0.9127697944641113,1289.4114990234375,1014.9696044921875,0.799169659614563,1238.7113037109375,1037.887939453125,0.9990099668502808
240,1236.9197998046875,1070.4659423828125,0.9996201992034912,1214.920166015625,1009.1162719726562,0.968969464302063,1296.9307861328125,1014.5531616210938,0.7978513240814209,1249.285888671875,1041.85205078125,0.9997517466545105
241,1252.5328369140625,1076.190185546875,0.9998948574066162,1217.5419921875,1022.7512817382812,0.9851513504981995,1297.897216796875,1014.98046875,0.9665908217430115,1258.5667724609375,1046.641845703125,0.9994445443153381
242,1262.39208984375,1086.5599365234375,0.9995052814483643,1223.4876708984375,1037.6385498046875,0.9826818704605103,1300.6929931640625,1022.271240234375,0.9891293048858643,1263.144775390625,1057.9556884765625,0.9997617602348328
243,1266.0496826171875,1097.5220947265625,0.9988890290260315,1227.616943359375,1048.110595703125,0.9808980822563171,1306.0758056640625,1037.65771484375,0.9547257423400879,1267.7425537109375,1071.4071044921875,0.9994118213653564
244,1269.6893310546875,1108.5423583984375,0.9997580647468567,1230.7645263671875,1058.869384765625,0.9917209148406982,1308.789794921875,1049.0223388671875,0.9207085967063904,1270.8468017578125,1082.1856689453125,0.9982722997665405
245,1273.463134765625,1122.8221435546875,0.9996392726898193,1232.4244384765625,1072.3409423828125,0.9893869161605835,1310.939697265625,1061.0684814453125,0.9711532592773438,1275.2806396484375,1094.5648193359375,0.9992581009864807
246,1273.1871337890625,1132.8531494140625,0.9958015084266663,1237.4246826171875,1088.254638671875,0.9834195375442505,1312.6666259765625,1076.7911376953125,0.9721837639808655,1277.8282470703125,1109.341064453125,0.9992462396621704
247,1277.9473876953125,1149.0316162109375,0.9987427592277527,1235.6597900390625,1105.825927734375,0.990468442440033,1311.2977294921875,1092.8013916015625,0.9794729351997375,1277.697021484375,1124.3671875,0.9993676543235779
248,1280.693603515625,1166.02294921875,0.9993298053741455,1238.1512451171875,1124.2952880859375,0.9898868203163147,1312.8023681640625,1105.6500244140625,0.9881199598312378,1279.83740234375,1140.3087158203125,0.9998350143432617
249,1283.063232421875,1177.790283203125,0.9984215497970581,1242.1090087890625,1139.44873046875,0.9918482303619385,1314.497802734375,1120.8953857421875,0.9904452562332153,1281.4451904296875,1153.1251220703125,0.9995724558830261
250,1287.319580078125,1193.089111328125,0.998485267162323,1243.141845703125,1155.5225830078125,0.9916959404945374,1318.301025390625,1130.4422607421875,0.9899339079856873,1286.3123779296875,1168.4775390625,0.9987205266952515
251,1288.439453125,1208.2158203125,0.9976714253425598,1246.615966796875,1166.696533203125,0.9939855933189392,1320.2659912109375,1145.311279296875,0.9707449674606323,1288.65234375,1183.079833984375,0.997666597366333
252,1288.7149658203125,1222.374267578125,0.9992232322692871,1244.580078125,1181.817626953125,0.9927940964698792,1319.0091552734375,1159.0604248046875,0.9844778776168823,1287.814697265625,1196.50634765625,0.9980506896972656
