,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,35318,34.71998896965551,1.5144059024762415,1111,34529,33.94437042516788,-0.11255769578707317,1086,0.775618544487628
1,40787,40.0962346221306,1.7682123669630618,1283,40061,39.38254759640434,-0.03954188281390871,1260,0.7136870257262586
2,50997,50.13307282139384,1.3852825726688272,1604,50285,49.433148355392326,0.11336937591118589,1581,0.6999244660015123
3,63487,62.41124217583045,1.1576185001455863,1997,62124,61.071358682628116,-0.4758419359143041,1954,1.3398834932023362
4,85988,84.5306247734428,0.6320948208121655,2704,84459,83.02755664350416,-1.481626057072708,2656,1.5030681299386401
5,94858,93.25018939905151,1.2012810047441709,2984,93401,91.81790014769729,-1.1235504444986881,2938,1.43228925135422
6,110062,108.1963292601287,0.5838220386761824,3462,109464,107.60847135188587,-0.676638054424169,3443,0.5878579082428388
7,132907,130.65387761097776,2.091097764487858,4180,131417,129.18914804027236,0.45663913274415563,4134,1.4647295707054013
8,140757,138.37074145664047,1.9687281872583569,4427,140104,137.728816349479,-0.5927258483095545,4407,0.6419251071614838
9,150997,148.4370708553139,1.5156849839579356,4749,150239,147.69192655021678,0.23064838943202312,4726,0.7451443050971136
10,185604,182.4571354549126,1.190654707162874,5838,184791,181.65792395089682,-0.3359734466147452,5813,0.7992115040157728
11,211587,207.99946326406604,1.3942878676699966,6655,210408,206.84045912724613,-1.1086669852851834,6618,1.1590041368199024
12,231230,227.30931759786895,1.0764821962943203,7273,230533,226.62413873157254,-0.008533333048694367,7251,0.6851788662964111
13,259247,254.85114872703235,-0.395143310392012,8155,258664,254.2780364184946,-1.5666904550405545,8136,0.573112308537759
14,279426,274.68791249029704,1.488135503348029,8790,278557,273.8336507473823,-1.1717432279094526,8762,0.8542617429147299
15,309368,304.1220955816134,1.2876135758772338,9731,308454,303.22359703958335,-0.28730416982140355,9703,0.8984985420300404
16,319622,314.20218754001155,1.6208907163062278,10054,318889,313.4816192344229,-0.19992345231489964,10031,0.7205683055886425
17,349647,343.7179629496961,1.100004856485384,10998,348562,342.651364571028,-0.7561437887279819,10964,1.0665983786680613
18,357584,351.52035127364826,1.364705877603346,11248,355809,349.7754553085462,-1.2176285860269058,11192,1.744895965102046
19,363979,357.80689194791745,1.0943315192677985,11449,362637,356.4876522943023,0.09924609258625665,11407,1.3192396536151705
20,381301,374.8351104873531,1.6043591150367993,11994,380554,374.10077962203974,0.07759292016236664,11971,0.7343308653133818
21,405596,398.718066809694,1.7542552987100573,12758,404905,398.03878618327957,0.6701958976847038,12737,0.6792806264144247
22,440947,433.46951315466504,1.36324283418493,13871,439223,431.77475222856026,-0.8951423729297858,13816,1.6947609261047774
23,454354,446.6491301710727,1.0085601348951008,14292,453343,445.6552767509498,-0.1960204822110862,14260,0.9938534201229459
24,491526,483.19069232024145,0.9614423913986391,15462,490164,481.8517918670195,-1.0232016938367197,15419,1.3389004532219815
25,501993,493.48017179445185,0.9045498559972909,15791,501211,492.7114345298266,-0.8573068268703473,15766,0.7687372646252584
26,506816,498.22137361962785,1.6397472440625158,15943,505992,497.4113486758283,0.017576489418927328,15917,0.810024943799533
27,516385,507.62808319149366,1.1415114746272441,16244,515381,506.6411110512331,-1.9602800084160747,16212,0.9869721402605478
28,530410,521.4152189157509,1.6690881833053115,16685,529786,520.8018019680192,0.6576288503094264,16665,0.6134169477317073
29,560446,550.9418077652191,0.9166754812393376,17630,559894,550.3991696960719,0.043057195826630895,17612,0.5426380691471877
30,571830,562.1327349014006,1.4454424321188217,17988,570419,560.745665489142,-0.1254412757493246,17943,1.3870694122585974
31,591993,581.9537700249798,1.582313404092954,18622,591146,581.1211351616325,-0.006087980308716897,18595,0.8326348633472662
