,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT2,EVT3
0,586.2605590820312,763.3690795898438,586.2605590820312,763.3690795898438,E,,250.83947705285786,False,635.5176154408181,False,0.0,171,149,,1.0
1,586.9913330078125,763.4357299804688,586.9913330078125,763.4357299804688,E,,252.26589430297736,False,635.5688730206388,False,1.0,172,149,,
2,586.9913330078125,764.4086303710938,586.9913330078125,764.4086303710938,E,,254.71704306966217,False,636.5415699133287,False,1.0,172,149,,
3,586.9913330078125,764.4086303710938,586.9913330078125,764.4086303710938,E,,256.0466919424042,False,636.5415699133287,False,1.0,172,149,,
4,585.9413452148438,764.5325317382812,585.9413452148438,764.5325317382812,E,,259.4095379427928,False,636.6877647132181,False,1.0,171,149,,
5,584.5265502929688,764.8766479492188,584.5265502929688,764.8766479492188,E,,262.86737025651814,False,637.0645904057682,False,1.0,171,149,,
6,584.5265502929688,764.9240112304688,584.5265502929688,764.9240112304688,E,,262.7655403150693,False,637.111939715264,False,1.0,171,149,,
7,584.5265502929688,765.2545776367188,584.5265502929688,765.2545776367188,E,,259.53441900831496,False,637.4424086651192,False,1.0,171,149,,
8,584.8128051757812,765.2545776367188,584.8128051757812,765.2545776367188,E,,256.7558240545476,False,637.4355242733037,True,1.0,171,149,,
9,584.8128051757812,765.2545776367188,584.8128051757812,765.2545776367188,E,,256.7558240545476,False,637.4355242733037,False,1.0,171,149,,
10,584.8128051757812,764.6329345703125,584.8128051757812,764.6329345703125,E,,256.4010567857071,False,636.8140578428184,True,1.0,171,149,,
11,584.2119750976562,763.933837890625,584.2119750976562,763.933837890625,E,,261.3618716559585,False,636.129788568824,True,1.0,171,149,,
12,583.31982421875,763.933837890625,583.31982421875,763.933837890625,E,,263.6818029301613,False,636.1525559473869,False,1.0,171,149,,
13,583.31982421875,763.933837890625,583.31982421875,763.933837890625,E,,263.7080457937747,False,636.1525559473869,False,1.0,171,149,,
14,583.31982421875,763.933837890625,583.31982421875,763.933837890625,E,,263.429389285252,False,636.1525559473869,False,1.0,171,149,,
15,584.9617919921875,764.2666625976562,584.9617919921875,764.2666625976562,E,,259.2653333148168,False,636.4443523460994,False,1.0,171,149,,
16,584.9617919921875,765.40087890625,584.9617919921875,765.40087890625,E,,259.8214428254293,False,637.5782525545757,False,1.0,171,149,,
