,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset
0,235112,235.9001040819979,1.1479558916651877,7548,234106,234.91116586177668,-0.04832301898576204,7517
1,277940,278.0017403599652,1.6341158777897715,8896,277005,277.082597978348,-0.8660959707794005,8866
2,554777,550.1435793971284,0.8984208594095501,17604,554080,549.458400530832,0.14388949177605054,17582
