,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,594.4335327148438,318.3672790527344,594.4335327148438,318.3672790527344,else,,90.84232493117412,off,211.1129193511008,False,190.44864528785274,False,0.0,174,62,,,
1,594.6475830078125,318.7352600097656,594.6475830078125,318.7352600097656,else,,90.33852593635764,off,210.6430299223609,False,190.8103450514441,False,1.0,174,62,,,
2,594.6475830078125,321.5422058105469,594.6475830078125,321.5422058105469,else,,90.78585734670517,off,213.58715694561653,False,193.61620231186836,False,1.0,174,62,,,
3,594.6475830078125,327.6447448730469,594.6475830078125,327.6447448730469,else,,93.49778331786302,off,220.21337891804455,False,199.71648034922464,False,1.0,174,64,,,
4,592.1720581054688,335.1466064453125,592.1720581054688,335.1466064453125,else,,97.43221266575746,off,230.83803190949556,False,207.29446021568774,False,1.0,173,65,,,
5,590.9357299804688,337.94561767578125,590.9357299804688,337.94561767578125,else,,98.29055481730322,off,233.61105002785013,False,210.14119865521917,False,1.0,173,66,,,
6,587.4374389648438,343.4911193847656,587.4374389648438,343.4911193847656,else,,102.91775341873365,off,241.4614143794502,False,215.8569907912675,False,1.0,172,67,,,
7,581.3886108398438,348.44110107421875,581.3886108398438,348.44110107421875,else,,107.04726020898025,off,253.98093628693553,False,221.22536664967856,False,1.0,170,68,,,
8,580.13525390625,357.915283203125,580.13525390625,357.915283203125,else,,116.32832312844462,off,252.0876325111211,False,230.7718474765549,False,1.0,170,69,,,
9,574.3905639648438,361.4766540527344,574.3905639648438,361.4766540527344,else,,122.56133772785294,off,262.73956326256894,False,234.8769703519248,False,1.0,168,70,,,
10,572.4057006835938,366.1694641113281,572.4057006835938,366.1694641113281,else,,127.67333855856286,off,266.4082742756961,False,239.76267221951093,False,1.0,167,71,,,
11,569.3179321289062,370.0950622558594,569.3179321289062,370.0950622558594,else,,134.2031523065304,off,266.985334021486,False,244.03157266533123,False,1.0,166,72,,,
12,569.3179321289062,370.0950622558594,569.3179321289062,370.0950622558594,else,,138.7395545186436,off,264.02428159881157,False,244.03157266533123,False,1.0,166,72,,,
13,569.3179321289062,370.0950622558594,569.3179321289062,370.0950622558594,else,,142.56441098598302,off,263.1459838354988,False,244.03157266533123,False,1.0,166,72,,,
14,571.01416015625,369.1451110839844,571.01416015625,369.1451110839844,else,,,,259.95428598188863,False,242.88092455183607,True,1.0,167,72,,,
15,576.1288452148438,368.0325012207031,576.1288452148438,368.0325012207031,else,,,,250.57719308733732,False,241.21657006317733,True,1.0,168,71,,,
16,579.412841796875,367.8960571289063,579.412841796875,367.8960571289063,else,,142.8682602820994,off,246.75346260594225,False,240.77780069781346,True,1.0,169,71,,,
17,580.7603149414062,367.8960571289063,580.7603149414062,367.8960571289063,else,,143.43255690714852,off,245.1196992351384,False,240.66633272468619,True,1.0,170,71,,,
18,584.3245239257812,368.0325012207031,584.3245239257812,368.0325012207031,else,,143.92579563558635,off,239.4885838767423,False,240.54380514247347,True,1.0,171,71,,,
19,584.9082641601562,368.4416198730469,584.9082641601562,368.4416198730469,else,,144.48765353044476,off,238.28766177279024,False,240.9147838092017,False,1.0,171,72,,,
20,585.3658447265625,368.4416198730469,585.3658447265625,368.4416198730469,else,,144.60522619044158,off,237.61016592282846,False,240.88655227667203,True,1.0,171,72,,,
21,585.3658447265625,368.4416198730469,585.3658447265625,368.4416198730469,else,,145.42325341423597,off,240.1465981763635,False,240.88655227667203,False,1.0,171,72,,,
22,584.9082641601562,368.2150573730469,584.9082641601562,368.2150573730469,else,,145.1538349854865,off,241.69945776060428,False,240.6886667032659,True,1.0,171,71,,,
23,584.4491577148438,367.3555908203125,584.4491577148438,367.3555908203125,else,,144.22839333817583,off,242.36996254364522,False,239.8602250326608,True,1.0,171,71,,,
24,584.425537109375,366.2607727050781,584.425537109375,366.2607727050781,else,,143.13815458966948,off,242.74380436889751,False,238.76926038406276,True,1.0,171,71,,,
25,579.7828369140625,364.5861511230469,579.7828369140625,364.5861511230469,else,,141.06912255748185,off,249.58148243669385,False,237.4483956283145,True,1.0,170,71,,,
