,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,145.81869506835938,876.6903686523438,145.81869506835938,876.6903686523438,else,,,,350.0423647815973,False,875.6814065984216,False,0.0,42,171,,,
1,145.81869506835938,876.6903686523438,145.81869506835938,876.6903686523438,else,,,,350.0423647815973,False,875.6814065984216,False,1.0,42,171,,,
2,145.81869506835938,876.6903686523438,145.81869506835938,876.6903686523438,else,,,,350.3940924914508,False,875.6814065984216,False,1.0,42,171,,,
3,140.9155731201172,876.3243408203125,140.9155731201172,876.3243408203125,else,,,,351.19641622255597,False,877.9224510557784,False,1.0,41,171,,,
4,132.3564453125,876.1439819335938,132.3564453125,876.1439819335938,else,,,,351.9735438214952,False,882.2754172843162,False,1.0,38,171,,,
5,126.36751556396484,876.1439819335938,126.36751556396484,876.1439819335938,else,,,,351.6552963846916,False,885.4643685753281,False,1.0,37,171,,,
6,120.26017761230467,876.1439819335938,120.26017761230467,876.1439819335938,else,,,,352.78481834582783,False,888.7461476079831,False,1.0,35,171,,,
7,114.1575698852539,876.3243408203125,114.1575698852539,876.3243408203125,else,,,,351.8308348534591,False,892.2063583969558,False,1.0,33,171,,,
8,107.86851501464844,877.0701293945312,107.86851501464844,877.0701293945312,else,,,,350.96488822671716,False,896.269745815972,False,1.0,31,171,,,
9,100.93756866455078,877.0701293945312,100.93756866455078,877.0701293945312,else,,,,352.3200670883276,False,900.0940890382459,False,1.0,29,171,,,
10,98.28443145751952,876.5340576171875,98.28443145751952,876.5340576171875,else,,,,354.2312688997005,False,901.1224928558577,False,1.0,28,171,,,
11,98.28443145751952,876.5340576171875,98.28443145751952,876.5340576171875,else,,,,354.2312688997005,False,901.1224928558577,False,1.0,28,171,,,
12,98.28443145751952,876.1424560546875,98.28443145751952,876.1424560546875,else,,,,353.1997616740102,False,900.797228164832,True,1.0,28,171,,,
13,99.1797332763672,875.596923828125,99.1797332763672,875.596923828125,else,,,,353.5197302842336,False,899.8455979102226,True,1.0,29,171,,,
14,100.92720794677734,874.0257568359375,100.92720794677734,874.0257568359375,else,,,,356.3545130752934,False,897.5678702083941,True,1.0,29,170,,,
15,104.36746978759766,873.7604370117188,104.36746978759766,873.7604370117188,else,,,,356.729337715857,False,895.4385709900248,True,1.0,30,170,,,
