,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,105655,103.86407203783315,1.1826001533551527,3323,104914,103.13563941240182,-0.6061265969569769,3300,0.7284326254313385
1,127331,125.17244665166567,1.021630283811042,4005,126556,124.41059066690278,-0.45892101451565737,3981,0.7618559847628887
2,156150,153.50267584506108,1.165868588357053,4912,155241,152.60909250293275,-0.6862742740900368,4883,0.8935833421283235
3,238922,234.87086109769737,1.0098611896539431,7515,238225,234.18568223140096,-0.28374643013505685,7493,0.6851788662964111
4,275424,270.7537864600389,1.3897869597156736,8664,274774,270.1148104728184,0.27646868998328283,8643,0.6389759872204763
5,342815,337.00183377507796,1.2574788695410206,10784,342161,336.3589256279361,0.6994077145642048,10763,0.6429081471418385
6,375511,369.14330897224846,1.4480723860688263,11812,374242,367.89583123719797,0.13140166243705645,11772,1.247477735050495
7,479809,471.67241284166636,1.0923907386420768,15093,478780,470.6608647018973,-0.6392299181940629,15061,1.0115481397690473
8,493523,485.15382313203816,0.8601006868663599,15524,492382,484.03217451447114,-0.4662159500304848,15489,1.1216486175670184
9,551240,541.8919416772758,1.300119233989282,17340,550552,541.2156101708024,0.1634160346127451,17318,0.6763315064733888
10,594532,584.4497085061205,1.0882912806581133,18702,593586,583.5197526847196,-0.005936754726885114,18672,0.9299558214008812
11,605803,595.5295521245235,1.2429969533670429,19056,604499,594.2476679901613,0.14067897115343314,19015,1.281884134362258
