,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,424.84173583984375,312.7631225585937,424.84173583984375,312.7631225585937,else,,131.24019297753142,off,353.69115287225554,False,254.59345820582467,False,0.0,124,61,,,
1,426.5220336914063,312.8891296386719,426.5220336914063,312.8891296386719,else,,130.5792571925762,off,353.34356063040286,False,253.5322367138175,True,1.0,125,61,,,
2,432.7123718261719,323.1723327636719,432.7123718261719,323.1723327636719,else,,133.638792422691,off,326.0890083247567,False,257.05522756100186,False,1.0,126,63,,,
3,442.1421813964844,327.90997314453125,442.1421813964844,327.90997314453125,else,,130.66668314235199,off,307.617775416537,False,254.72158969531353,True,1.0,129,64,,,
4,446.29150390625,328.936279296875,446.29150390625,328.936279296875,else,,128.64428042405683,off,303.8016561522607,False,252.98555316277276,True,1.0,130,64,,,
5,449.3888854980469,330.7194519042969,449.3888854980469,330.7194519042969,else,,128.82809165130175,off,300.8104642020645,False,252.54481580879653,True,1.0,131,64,,,
6,449.9165649414063,332.489990234375,449.9165649414063,332.489990234375,else,,129.65026298680502,off,298.99017223502653,False,253.65565947765072,False,1.0,131,65,,,
7,450.413330078125,333.8341369628906,450.413330078125,333.8341369628906,else,,131.31917396012483,off,296.32241785364675,False,254.44815534323294,False,1.0,132,65,,,
8,450.6485290527344,334.43902587890625,450.6485290527344,334.43902587890625,else,,131.7124455202395,off,295.9138526669526,False,254.7997905806511,False,1.0,132,65,,,
9,451.62591552734375,337.9861755371094,451.62591552734375,337.9861755371094,else,,134.24920222848817,off,289.3703649690161,False,257.11682725912874,False,1.0,132,66,,,
10,453.090087890625,342.17266845703125,453.090087890625,342.17266845703125,else,,135.8108647752041,off,282.0970492901584,False,259.7161030625358,False,1.0,132,66,,,
11,453.090087890625,346.8288879394531,453.090087890625,346.8288879394531,else,,139.87425171563595,off,281.6167004213018,False,263.5689747918029,False,1.0,132,67,,,
12,453.090087890625,347.2485656738281,453.090087890625,347.2485656738281,else,,138.55430869044594,off,282.54550797501673,False,263.9175170882282,False,1.0,132,67,,,
13,452.6146240234375,348.689453125,452.6146240234375,348.689453125,else,,137.7871290793832,off,280.89071091412796,False,265.3795089534312,False,1.0,132,68,,,
14,452.0793151855469,348.689453125,452.0793151855469,348.689453125,else,,137.35895401287434,off,282.00139431877034,False,265.67717951790354,False,1.0,132,68,,,
15,452.0793151855469,348.689453125,452.0793151855469,348.689453125,else,,137.35895401287434,off,280.9632434652323,False,265.67717951790354,False,1.0,132,68,,,
16,452.0793151855469,348.689453125,452.0793151855469,348.689453125,else,,137.35895401287434,off,280.85061989338453,False,265.67717951790354,False,1.0,132,68,,,
17,452.2386474609375,348.689453125,452.2386474609375,348.689453125,else,,138.61460392690304,off,280.60198210975204,False,265.58850130377385,True,1.0,132,68,,,
18,452.4653015136719,348.9085693359375,452.4653015136719,348.9085693359375,else,,141.50294665679027,off,280.71927554788147,False,265.6446560040357,False,1.0,132,68,,,
19,453.5417785644531,349.510498046875,453.5417785644531,349.510498046875,else,,142.4421450792219,off,277.7669222983524,False,265.55020499152,True,1.0,133,68,,,
20,454.6756286621094,352.23095703125,454.6756286621094,352.23095703125,else,,144.3629566801085,off,274.3415533011433,False,267.2053423790464,False,1.0,133,68,,,
21,456.5646057128906,355.8843994140625,456.5646057128906,355.8843994140625,else,,146.81147694729228,off,269.9651553768838,False,269.26754693168374,False,1.0,133,69,,,
22,456.8239135742188,359.9598083496094,456.8239135742188,359.9598083496094,else,,149.88119987877164,off,268.1995261525805,False,272.5889660529022,False,1.0,133,70,,,
23,457.5274658203125,363.891845703125,457.5274658203125,363.891845703125,else,,151.0101877288533,off,266.17672510755966,False,275.57827538615805,False,1.0,134,71,,,
24,457.5774841308594,365.7038879394531,457.5774841308594,365.7038879394531,else,,150.23085780771746,off,265.2874776539402,False,277.1052351869732,False,1.0,134,71,,,
25,457.5774841308594,367.3241882324219,457.5774841308594,367.3241882324219,else,,151.4080082232982,off,265.24548730347226,False,278.4963915378498,False,1.0,134,71,,,
26,457.5274658203125,367.3241882324219,457.5274658203125,367.3241882324219,else,,151.20463358916248,off,261.13894533150835,False,278.5219741217736,False,1.0,134,71,,,
27,454.0259704589844,367.3241882324219,454.0259704589844,367.3241882324219,else,,152.44226101117363,off,265.9663790229869,False,280.3292428084323,False,1.0,133,71,,,
28,448.9366149902344,365.3089294433594,448.9366149902344,365.3089294433594,else,,152.80592480563914,off,275.3372162579035,False,281.3106366353075,False,1.0,131,71,,,
29,447.4338684082031,362.00775146484375,447.4338684082031,362.00775146484375,else,,150.36173528929442,off,278.8553669972317,False,279.34933730817687,True,1.0,131,70,,,
30,443.54730224609375,359.3459777832031,443.54730224609375,359.3459777832031,else,,149.58835562474013,off,287.5616610959356,False,279.28195085064385,True,1.0,130,70,,,
31,442.6709899902344,358.61724853515625,442.6709899902344,358.61724853515625,else,,149.58198911369576,off,289.0136806953583,False,279.1715112839757,True,1.0,129,70,,,
32,441.3038330078125,356.402587890625,441.3038330078125,356.402587890625,else,,148.49623951197012,off,292.32415555602154,False,278.12266281830927,True,1.0,129,69,,,
33,439.2734375,351.9199523925781,439.2734375,351.9199523925781,else,,146.12473501557147,off,296.76640147486876,False,275.6323148191461,True,1.0,128,68,,,
34,436.5037536621094,345.0710754394531,436.5037536621094,345.0710754394531,else,,141.90545717151184,off,308.725160818258,False,271.75517356440696,True,1.0,128,67,,,
35,433.2126770019531,335.3777160644531,433.2126770019531,335.3777160644531,else,,136.6868734699208,off,326.73490052118615,False,266.12690249759373,True,1.0,127,65,,,
36,433.2126770019531,321.3927917480469,433.2126770019531,321.3927917480469,else,,127.33886719385563,off,356.0544353387021,False,255.3796840254883,True,1.0,127,62,,,
37,433.2126770019531,308.7404479980469,433.2126770019531,308.7404479980469,else,,118.58923012159345,off,14.041162673582607,False,245.93722909594126,True,1.0,127,60,,,
38,433.6351013183594,302.998046875,433.6351013183594,302.998046875,else,,120.87629077648381,off,16.74300843459538,False,241.45723415010212,True,1.0,127,59,,,
39,436.0340576171875,294.7510070800781,436.0340576171875,294.7510070800781,else,,114.48651791252423,off,29.252205503869195,False,233.86048965933526,True,1.0,127,57,,,
40,436.66058349609375,286.3485107421875,436.66058349609375,286.3485107421875,else,,112.79654544485555,off,37.7017620106761,False,227.49508970108616,True,1.0,128,55,,,
41,437.2213134765625,280.4140014648437,437.2213134765625,280.4140014648437,else,,110.15159442548872,off,37.91705329678944,False,222.99535562163825,True,1.0,128,54,,,
42,438.1895446777344,274.1961975097656,438.1895446777344,274.1961975097656,else,,106.8650801122072,off,43.84765036512812,False,218.07327121385904,True,1.0,128,53,,,
