,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,426.337646484375,819.7444458007812,426.337646484375,819.7444458007812,else,,658.441051401395,off,91.08971150331509,False,713.2103415716964,False,0.0,125,160,,,
1,429.4664611816406,819.7444458007812,429.4664611816406,819.7444458007812,else,,658.1446250789443,off,95.24680601593397,False,712.4549572837169,True,1.0,125,160,,,
2,430.4234619140625,820.093017578125,430.4234619140625,820.093017578125,else,,658.4040304840287,off,96.6746707188193,False,712.5650477322097,False,1.0,126,160,,,
3,434.110595703125,819.7444458007812,434.110595703125,819.7444458007812,else,,659.5671220260612,off,102.10648949609823,False,711.3576264820684,True,1.0,127,160,,,
4,435.5124816894531,819.73486328125,435.5124816894531,819.73486328125,else,,660.1140169138607,off,101.69618343296533,False,711.022689341692,True,1.0,127,160,,,
5,435.52978515625,819.6222534179688,435.52978515625,819.6222534179688,else,,661.3746851440698,off,99.62428864447752,False,710.9091313196774,True,1.0,127,160,,,
6,435.8935546875,819.6222534179688,435.8935546875,819.6222534179688,else,,668.9279069032953,off,99.48058679147871,False,710.8250606274751,True,1.0,127,160,,,
7,436.6209106445313,819.046142578125,436.6209106445313,819.046142578125,else,,673.6139138690016,off,100.42178206007775,False,710.0968229831257,True,1.0,128,160,,,
8,436.6209106445313,818.8850708007812,436.6209106445313,818.8850708007812,else,,678.6548537232162,off,100.2958324905965,False,709.9400734526984,True,1.0,128,160,,,
9,436.6209106445313,818.6939697265625,436.6209106445313,818.6939697265625,else,,681.1345497827054,off,98.03912090641269,False,709.7541029506345,True,1.0,128,160,,,
10,435.90869140625,817.7395629882812,435.90869140625,817.7395629882812,else,,683.8354824015854,off,95.9068317899788,False,708.9898605109064,True,1.0,127,159,,,
11,435.90869140625,817.4630126953125,435.90869140625,817.4630126953125,else,,686.3855243561242,off,95.6683155224276,False,708.7208219256056,True,1.0,127,159,,,
12,435.2289733886719,817.4630126953125,435.2289733886719,817.4630126953125,else,,689.3521313102281,off,95.0124109324191,False,708.8785065760195,False,1.0,127,159,,,
13,435.2289733886719,817.7395629882812,435.2289733886719,817.7395629882812,else,,691.022244017732,off,95.36908406026744,False,709.1474853384282,False,1.0,127,159,,,
14,434.8971862792969,818.4891357421875,434.8971862792969,818.4891357421875,else,,691.9327280977209,off,95.0366870713007,False,709.9536503719705,False,1.0,127,160,,,
15,434.1907043457031,820.2640991210938,434.1907043457031,820.2640991210938,else,,693.7086672423927,off,94.46584707114812,False,711.8442986056104,False,1.0,127,160,,,
16,434.1907043457031,820.2640991210938,434.1907043457031,820.2640991210938,else,,693.4593303166641,off,94.46584707114812,False,711.8442986056104,False,1.0,127,160,,,
17,434.1907043457031,820.2640991210938,434.1907043457031,820.2640991210938,else,,693.4011143530422,off,94.54817605207998,False,711.8442986056104,False,1.0,127,160,,,
18,434.003173828125,820.2640991210938,434.003173828125,820.2640991210938,else,,693.3964184419727,off,93.75502496211881,False,711.8880032920032,False,1.0,127,160,,,
19,434.003173828125,820.2640991210938,434.003173828125,820.2640991210938,else,,693.0967864561937,off,93.75502496211881,False,711.8880032920032,False,1.0,127,160,,,
20,434.45263671875,820.20556640625,434.45263671875,820.20556640625,else,,691.7267167204523,off,93.54133205947302,False,711.726405055462,True,1.0,127,160,,,
21,434.45263671875,820.20556640625,434.45263671875,820.20556640625,else,,691.6716147686255,off,93.54227920397652,False,711.726405055462,False,1.0,127,160,,,
22,434.003173828125,820.20556640625,434.003173828125,820.20556640625,else,,690.2254100565543,off,92.34750808744187,False,711.8310842207813,False,1.0,127,160,,,
23,433.5669250488281,820.20556640625,433.5669250488281,820.20556640625,else,,689.5848699937771,off,91.21422563315457,False,711.9329424893189,False,1.0,127,160,,,
24,433.5669250488281,820.20556640625,433.5669250488281,820.20556640625,else,,687.9236822050934,off,91.15588155060414,False,711.9329424893189,False,1.0,127,160,,,
25,427.576904296875,821.9220581054688,427.576904296875,821.9220581054688,else,,689.0690914499592,off,78.89059097064863,False,715.0227595378896,False,1.0,125,160,,,
26,423.49755859375,827.1576538085938,423.49755859375,827.1576538085938,else,,694.4329989847276,off,69.92875932278575,False,721.0925992558127,False,1.0,124,161,,,
27,421.5281372070313,829.6804809570312,421.5281372070313,829.6804809570312,else,,697.008418334996,off,72.40948233744597,False,724.0218941198415,False,1.0,123,162,,,
28,419.3872680664063,830.8116455078125,419.3872680664063,830.8116455078125,else,,698.313874604488,off,72.52979961512496,False,725.6481020425226,False,1.0,122,162,,,
29,419.2872314453125,831.0486450195312,419.2872314453125,831.0486450195312,else,,698.6125823013621,off,72.62473475594757,False,725.9025430334976,False,1.0,122,162,,,
30,419.0870056152344,831.616943359375,419.0870056152344,831.616943359375,else,,699.4753186742,off,72.22750606922673,False,726.5027973240379,False,1.0,122,162,,,
31,418.8089294433594,832.3555908203125,418.8089294433594,832.3555908203125,else,,700.3647795523285,off,72.86044892982439,False,727.2874276166838,False,1.0,122,162,,,
32,417.14599609375,834.2680053710938,417.14599609375,834.2680053710938,else,,703.0263395218489,off,68.44657650954441,False,729.554714984017,False,1.0,122,163,,,
33,415.8021240234375,837.5657958984375,415.8021240234375,837.5657958984375,else,,707.010004248153,off,63.22701231243705,False,733.0842217803219,False,1.0,121,163,,,
34,415.3866882324219,839.1295776367188,415.3866882324219,839.1295776367188,else,,709.3092030335911,off,60.00566335165731,False,734.7022193185284,False,1.0,121,164,,,
35,413.2881774902344,842.4702758789062,413.2881774902344,842.4702758789062,else,,713.5195664586037,off,45.61624995836366,False,738.4640003273,False,1.0,121,164,,,
36,413.0174255371094,842.4800415039062,413.0174255371094,842.4800415039062,else,,714.2385255243994,off,45.84829085200549,False,738.5419506434242,False,1.0,121,164,,,
37,411.6583557128906,843.48193359375,411.6583557128906,843.48193359375,else,,715.9284452711506,off,41.29077986588329,False,739.8560483444218,False,1.0,120,164,,,
38,406.7818298339844,844.78515625,406.7818298339844,844.78515625,else,,717.9026725670209,off,31.990716640983393,False,742.3706766182513,False,1.0,119,165,,,
39,405.294921875,847.1265258789062,405.294921875,847.1265258789062,else,,720.9630378651291,off,27.748899678590597,False,745.0188102795308,False,1.0,118,165,,,
40,405.0749816894531,851.26220703125,405.0749816894531,851.26220703125,else,,725.5419383117962,off,16.427732469541926,False,749.0687437632689,False,1.0,118,166,,,
41,404.2807922363281,852.7333374023438,404.2807922363281,852.7333374023438,else,,727.1146160661885,off,14.022092860261456,False,750.6959561833131,False,1.0,118,166,,,
42,402.5003967285156,853.031982421875,402.5003967285156,853.031982421875,else,,726.2735239350617,off,12.041523426696198,False,751.4502437467086,False,1.0,118,166,,,
43,402.07366943359375,853.031982421875,402.07366943359375,853.031982421875,else,,725.2167105126553,off,11.149870769763881,False,751.5625109504042,False,1.0,117,166,,,
44,400.7826232910156,853.16796875,400.7826232910156,853.16796875,else,,725.3480618879089,off,9.667360158249227,False,752.0346707990333,False,1.0,117,166,,,
45,398.1181335449219,853.16796875,398.1181335449219,853.16796875,else,,725.6404026404648,off,6.290055517820602,False,752.7448909852441,False,1.0,116,166,,,
46,394.236328125,853.031982421875,394.236328125,853.031982421875,else,,725.9485373364073,off,6.362351869703143,False,753.6644241292518,False,1.0,115,166,,,
47,389.6519165039063,852.5578002929688,389.6519165039063,852.5578002929688,else,,727.5782142702597,off,6.232632207128493,False,754.4735397585956,False,1.0,114,166,,,
48,387.4846496582031,851.8623046875,387.4846496582031,851.8623046875,else,,729.5025275622977,off,3.4818610916112274,False,754.4132887737303,True,1.0,113,166,,,
49,385.3864135742188,847.6539916992188,385.3864135742188,847.6539916992188,else,,726.2080577163433,off,9.704955533252477,False,750.9732746557333,True,1.0,113,165,,,
50,380.8463745117188,845.8798217773438,380.8463745117188,845.8798217773438,else,,726.2059158055627,off,8.570047005779259,False,750.5862709107653,True,1.0,111,165,,,
51,376.8472290039063,843.3889770507812,376.8472290039063,843.3889770507812,else,,724.3973627070242,off,11.887198191125242,False,749.3854466754731,True,1.0,110,164,,,
52,371.9355163574219,840.4180908203125,371.9355163574219,840.4180908203125,else,,722.2887559941636,off,18.280605610251293,False,748.0327164150074,True,1.0,109,164,,,
53,369.4080200195313,838.8526000976562,369.4080200195313,838.8526000976562,else,,721.0244001096689,off,22.883614668069306,False,747.3179245119919,True,1.0,108,163,,,
54,363.1103210449219,838.3278198242188,363.1103210449219,838.3278198242188,else,,720.6100683981192,off,21.864240592339765,False,748.7872405507908,False,1.0,106,163,,,
55,358.8511657714844,837.1452026367188,358.8511657714844,837.1452026367188,else,,720.3236300884379,off,22.82623483878829,False,749.0258197635412,False,1.0,105,163,,,
56,357.1118469238281,836.9618530273438,357.1118469238281,836.9618530273438,else,,720.4387825862622,off,20.812370210592086,False,749.4141471527735,False,1.0,104,163,,,
57,352.78033447265625,835.958984375,352.78033447265625,835.958984375,else,,720.2834515370752,off,20.040674209520876,False,749.8823151540068,False,1.0,103,163,,,
58,345.6262512207031,835.876220703125,345.6262512207031,835.876220703125,else,,723.186640939467,off,15.763236396384915,False,752.1932915846645,False,1.0,101,163,,,
59,339.6538391113281,835.328857421875,339.6538391113281,835.328857421875,else,,724.6261998951755,off,14.925101174344963,False,753.7202637790797,False,1.0,99,163,,,
60,332.473876953125,834.2742919921875,332.473876953125,834.2742919921875,else,,725.5447871163105,off,14.69263918756122,False,755.2440678625403,False,1.0,97,163,,,
61,328.6429748535156,832.1217041015625,328.6429748535156,832.1217041015625,else,,724.9585194193588,off,18.761572955063553,False,754.6005627371597,True,1.0,96,162,,,
62,323.7748413085937,827.8219604492188,323.7748413085937,827.8219604492188,else,,725.2885957005024,off,26.22758884365805,False,752.3636850759614,True,1.0,94,161,,,
63,321.27056884765625,825.0760498046875,321.27056884765625,825.0760498046875,else,,723.7768802800449,off,32.666605882671426,False,750.7363818290787,True,1.0,94,161,,,
64,316.6578369140625,820.7041015625,316.6578369140625,820.7041015625,else,,722.3547640224775,off,34.687556894041734,False,748.4128230487024,True,1.0,92,160,,,
65,312.8324584960937,817.92236328125,312.8324584960937,817.92236328125,else,,720.522943556051,off,40.61264651459294,False,747.3005180307202,True,1.0,91,159,,,
66,306.7124328613281,816.0250244140625,306.7124328613281,816.0250244140625,else,,720.1654408096032,off,41.95349224409477,False,747.927824898962,False,1.0,89,159,,,
67,299.39892578125,814.1903076171875,299.39892578125,814.1903076171875,else,,720.189701545918,off,35.54618671762159,False,749.1449419766757,False,1.0,87,159,,,
68,291.6327209472656,810.4329223632812,291.6327209472656,810.4329223632812,else,,718.4153794127787,off,36.46606558356165,False,748.8691957315879,True,1.0,85,158,,,
69,284.3778686523437,809.3130493164062,284.3778686523437,809.3130493164062,else,,718.5278402049586,off,34.52989594352742,False,750.8693634483012,False,1.0,83,158,,,
