,original,corrected
0,3.39329024,0.0
1,3.4332672,0.03997696000000017
2,3.47324416,0.07995392000000034
3,3.51322112,0.11993088000000007
4,3.55319808,0.15990784000000025
5,3.59317504,0.19988480000000042
6,3.633152,0.23986176000000015
7,3.67312896,0.2798387200000003
8,3.71310592,0.31981568000000005
9,3.75308288,0.3597926400000002
10,3.79305984,0.3997696000000004
11,3.8330368,0.4397465600000001
12,3.87301376,0.4797235200000003
13,3.91299072,0.51970048
14,3.95296768,0.5596774400000002
15,3.99294464,0.5996544000000004
16,4.0329216,0.6396313600000001
17,4.07289856,0.6796083199999998
18,4.11287552,0.7195852800000004
19,4.15285248,0.7595622400000002
20,4.19282944,0.7995391999999999
21,4.2328064,0.8395161600000005
22,4.27278336,0.8794931200000002
23,4.31276032,0.91947008
24,4.35273728,0.9594470400000006
25,4.39271424,0.9994240000000003
26,4.4326912,1.03940096
27,4.47266816,1.0793779199999998
28,4.51264512,1.1193548800000004
29,4.55262208,1.1593318400000001
30,4.59259904,1.1993087999999998
31,4.632576,1.2392857600000005
32,4.67255296,1.2792627200000002
33,4.71252992,1.31923968
34,4.75250688,1.3592166400000005
35,4.79248384,1.3991936000000003
36,4.8324608,1.43917056
37,4.87243776,1.4791475200000006
38,4.91241472,1.5191244800000003
39,4.95239168,1.55910144
40,4.99236864,1.5990783999999998
41,5.0323456,1.6390553600000004
42,5.07232256,1.6790323200000001
43,5.11229952,1.7190092799999999
44,5.15227648,1.7589862400000005
45,5.19225344,1.7989632000000002
46,5.2322304,1.83894016
47,5.27220736,1.8789171200000006
48,5.31218432,1.9188940800000003
49,5.35216128,1.95887104
50,5.39213824,1.9988480000000006
51,5.4321152,2.0388249600000004
52,5.47209216,2.07880192
53,5.51206912,2.11877888
54,5.55204608,2.1587558400000004
55,5.59202304,2.1987328
56,5.632,2.23870976
57,5.67197696,2.2786867200000005
58,5.71195392,2.3186636800000002
59,5.75193088,2.35864064
60,5.79190784,2.3986176000000006
61,5.8318848,2.4385945600000003
62,5.87186176,2.47857152
63,5.91183872,2.5185484800000006
64,5.95181568,2.5585254400000004
65,5.99179264,2.5985024
66,6.0317696,2.63847936
67,6.07174656,2.6784563200000004
68,6.11172352,2.71843328
69,6.15170048,2.75841024
70,6.19167744,2.7983872000000005
71,6.2316544,2.8383641600000002
72,6.27163136,2.87834112
73,6.31160832,2.9183180800000006
74,6.35158528,2.9582950400000003
75,6.39156224,2.998272
76,6.4315392,3.0382489599999998
77,6.47151616,3.0782259200000004
78,6.51149312,3.11820288
79,6.55147008,3.15817984
80,6.59144704,3.1981568000000005
81,6.631424,3.23813376
82,6.67140096,3.27811072
83,6.71137792,3.3180876800000005
84,6.75135488,3.3580646400000003
85,6.79133184,3.3980416
86,6.8313088,3.4380185600000006
87,6.87128576,3.4779955200000003
88,6.91126272,3.51797248
89,6.95123968,3.55794944
90,6.99121664,3.5979264000000004
91,7.0311936,3.63790336
92,7.07117056,3.67788032
93,7.11114752,3.7178572800000005
94,7.15112448,3.75783424
95,7.19110144,3.7978112
96,7.2310784,3.8377881600000006
97,7.27105536,3.8777651200000003
98,7.31103232,3.91774208
99,7.35100928,3.9577190400000006
100,7.39098624,3.9976960000000004
101,7.4309632,4.03767296
102,7.47094016,4.07764992
103,7.51091712,4.11762688
104,7.55089408,4.15760384
105,7.59087104,4.1975808
106,7.630848,4.2375577600000005
107,7.67082496,4.27753472
108,7.71080192,4.31751168
109,7.75077888,4.357488640000001
110,7.79075584,4.3974656
111,7.8307328,4.43744256
112,7.87070976,4.477419520000001
113,7.91068672,4.51739648
114,7.95066368,4.55737344
115,7.99064064,4.5973504
116,8.0306176,4.63732736
117,8.07059456,4.67730432
118,8.11057152,4.717281280000001
119,8.15054848,4.75725824
120,8.19052544,4.7972352
121,8.2305024,4.837212160000001
122,8.27047936,4.87718912
123,8.31045632,4.91716608
124,8.35043328,4.957143040000001
125,8.39041024,4.99712
126,8.4303872,5.03709696
127,8.47036416,5.077073920000001
128,8.51034112,5.11705088
129,8.55031808,5.1570278400000005
130,8.59029504,5.197004800000001
131,8.630272,5.23698176
132,8.67024896,5.2769587200000005
133,8.71022592,5.316935679999999
134,8.75020288,5.35691264
135,8.79017984,5.396889600000001
136,8.8301568,5.4368665599999995
137,8.87013376,5.47684352
138,8.91011072,5.516820480000001
139,8.95008768,5.5567974399999995
140,8.99006464,5.5967744
141,9.0300416,5.636751360000001
142,9.07001856,5.67672832
143,9.10999552,5.71670528
144,9.14997248,5.756682240000001
145,9.18994944,5.7966592
146,9.2299264,5.83663616
147,9.26990336,5.876613120000001
148,9.30988032,5.91659008
149,9.34985728,5.95656704
150,9.38983424,5.996544000000001
151,9.4298112,6.03652096
152,9.46978816,6.07649792
153,9.50976512,6.116474880000001
154,9.54974208,6.15645184
155,9.58971904,6.1964288000000005
156,9.629696,6.236405759999999
157,9.66967296,6.27638272
158,9.70964992,6.316359680000001
159,9.74962688,6.356336639999999
160,9.78960384,6.3963136
161,9.8295808,6.436290560000001
162,9.86955776,6.4762675199999995
163,9.90953472,6.51624448
164,9.94951168,6.556221440000001
165,9.98948864,6.5961984
166,10.0294656,6.63617536
167,10.06944256,6.676152320000001
168,10.10941952,6.71612928
169,10.14939648,6.75610624
170,10.18937344,6.796083200000001
171,10.2293504,6.83606016
172,10.26932736,6.87603712
173,10.30930432,6.916014080000001
174,10.34928128,6.95599104
175,10.38925824,6.995968
176,10.4292352,7.035944960000001
177,10.46921216,7.07592192
178,10.50918912,7.1158988800000005
179,10.54916608,7.155875839999999
180,10.58914304,7.1958528
181,10.62912,7.2358297600000006
182,10.66909696,7.275806719999999
183,10.70907392,7.31578368
184,10.74905088,7.355760640000001
185,10.78902784,7.3957375999999995
186,10.8290048,7.43571456
187,10.86898176,7.475691520000001
188,10.90895872,7.5156684799999995
189,10.94893568,7.55564544
190,10.98891264,7.595622400000001
