,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,4172,4.101406495729258,1.6609630667501107,131,2208,2.170715974343069,-0.7901467467156769,69,1.9306905213861896
1,41027,40.33134497113049,0.728726406376124,1290,40067,39.38762659000486,-1.8651957337076988,1260,0.9437183811256347
2,46441,45.653523424686924,2.2086618575021744,1460,45691,44.91624343943252,0.6820959147125738,1437,0.7372799852544034
3,49978,49.130535835146674,1.579320920968842,1572,48079,47.263742912482535,-0.6865996971235143,1512,1.866792922664139
4,69283,68.10812265559494,1.4009174603810137,2179,68154,66.99827051779198,0.3152874409392398,2143,1.1098521378029602
5,84447,83.01494091745857,1.5004870728801587,2656,83534,82.11742541540889,-0.2806551951753396,2627,0.8975155020496857
6,91991,90.43099452913751,0.8076337155939005,2893,89928,88.40298304969772,-1.203666883623335,2828,2.028011479439783
7,93596,92.00877369758192,0.3847235888740338,2944,92850,91.27542587224887,-1.7046159218404497,2920,0.7333478253330412
8,99220,97.53739054700958,0.8496056483892384,3121,98015,96.35282737070085,-0.7116314266814592,3083,1.1845631763087283
9,119342,117.31812103139497,1.2254061594420347,3754,118199,116.19450633386727,-0.4479459402308434,3718,1.1236146975276995
10,129694,127.49455090786637,2.287862342288703,4079,127382,125.22176247332214,-0.36287250047480246,4007,2.272788434544225
11,137471,135.13965283496432,1.04866313603066,4324,136100,133.7919050219193,-0.24458147352955387,4281,1.3477478130450322
12,165969,163.15432619467086,1.3555366627431158,5220,164829,162.03366061708417,-0.8860530640089209,5185,1.120665577586692
13,183796,180.67897992417778,1.5596816982572455,5781,182720,179.62122890533283,-0.47937729478281416,5747,1.0577510188449537
14,188567,185.3690636703761,2.064536066107016,5931,187679,184.49612416783492,-0.6154225227101694,5903,0.8729395025411861
15,196900,193.56073582654267,2.4417257448697325,6193,193168,189.89203061991677,-0.7738963152645942,6076,3.6687052066259014
16,227697,223.83541810104904,1.5374851552004019,7162,226986,223.13647667502786,-0.1501264866251461,7140,0.6989414260211788
17,248031,243.82455306126633,2.5026888449177362,7802,245826,241.6569499046184,-0.048622025478377455,7733,2.1676031566479423
18,258126,253.74834166279058,1.7139148391925443,8119,256871,252.51462648746488,0.0857626738620322,8080,1.233715175325699
19,267140,262.6094640455681,1.8229469127506306,8403,264726,260.23640553302926,0.6255437089836305,8327,2.373058512538819
20,281676,276.8989331997787,1.131380719435537,8860,280864,276.10070473574325,-0.0957671046767614,8835,0.7982284640354464
21,294798,289.7983838217897,1.455152007222482,9273,293752,288.77012400235486,0.5202150326073228,9240,1.0282598194348225
22,317030,311.6533286646908,1.097564507505992,9972,315282,309.9349747790579,-0.6379260101526038,9917,1.7183538856328937
23,323258,317.7757016622433,1.1739649192378143,10168,322397,316.9293042391713,0.09122713736062123,10141,0.8463974230720055
24,337146,331.42816090919416,1.4103912129768539,10605,336227,330.52474716726243,0.24626298839175845,10576,0.903413741931729
25,354492,348.4799724081579,1.4398808826351497,11151,353911,347.90882617958084,0.7209130917663341,11133,0.5711462285770494
26,362551,356.40229160971154,1.3885307301937113,11404,361305,355.1774237942089,0.2640150641471968,11365,1.2248678155026482
27,385604,379.0643122764711,1.8240832678838048,12130,384491,377.9701887783536,-0.002547477037968527,12095,1.0941234981175398
28,390378,383.75734514261046,2.7070936722946444,12280,389514,382.90799859959736,-0.21165170822789628,12253,0.8493465430130982
29,392562,385.90430445967127,1.7720445876165538,12348,391429,384.790520161947,-0.468975347137255,12313,1.113784297724294
30,404929,398.06155989652615,1.6015806538360775,12737,403824,396.97530071825133,0.32060387243784705,12703,1.0862591782748154
31,428136,420.874968720258,0.9363384974402779,13467,427350,420.10229929571136,-0.9853872310230624,13443,0.7726694245466206
32,439619,432.163216814493,2.582216446892246,13829,439036,431.59010450595525,1.0159080905643356,13810,0.573112308537759
33,445970,438.4065037296273,1.5874732159322442,14029,444619,437.07841671618905,-0.5558032613897698,13986,1.3280870134382212
34,449228,441.6092479855724,1.4747470753000818,14131,447346,439.75916674257405,-0.3989661077748294,14072,1.8500812429983284
35,455378,447.6549438646585,2.392163037618229,14324,453778,446.0820798961158,-1.4617395517262923,14274,1.5728639685427197
36,489013,480.7194936033675,0.8990804878467062,15383,487525,479.25673011262273,-0.9008649013179094,15336,1.4627634907447487
37,501152,492.65261592470506,1.294894002360039,15764,498869,490.40833564959064,-1.3549070962121696,15693,2.24428027511442
38,536579,527.478773308182,2.045262939276428,16879,535492,526.4102088495532,-0.6747647750662014,16845,1.0685644586287708
39,543506,534.2882912519916,1.711002528487933,17097,542778,533.5726381463047,-0.3891907715292499,17074,0.7156531056868971
40,548042,538.7473606028102,1.4109033556965505,17239,547241,537.9599455785585,0.03748722607305658,17214,0.7874150242516862
41,554461,545.0574942366076,2.0859702771035864,17441,552499,543.128769795182,1.1372301973245498,17380,1.9287244414255156
42,578246,568.4391001689754,1.8092447604151103,18190,577500,567.7057523436424,0.3852981920517835,18166,0.7333478253329986
43,588583,578.6007844457417,1.4390645287497625,18515,587698,577.7307940631415,0.4357082483810192,18487,0.8699903826002355
