,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,465.3570556640625,329.38134765625,465.3570556640625,329.38134765625,else,,129.36196871160558,off,321.4608554738549,False,242.24609314351758,False,0.0,136,64,,,
1,465.3570556640625,329.7701416015625,465.3570556640625,329.7701416015625,else,,128.73019938775084,off,320.66397318273437,False,242.5693972894457,False,1.0,136,64,,,
2,465.3570556640625,332.4075012207031,465.3570556640625,332.4075012207031,else,,131.60442781566385,off,316.74406166514643,False,244.76754077030336,False,1.0,136,64,,,
3,463.3087463378906,333.51007080078125,463.3087463378906,333.51007080078125,else,,133.92236737809725,off,314.43186540228015,False,246.81751969473572,False,1.0,135,65,,,
4,463.1793823242188,337.3840637207031,463.1793823242188,337.3840637207031,else,,138.22423918300296,off,306.6141679446076,False,250.12310481316547,False,1.0,135,65,,,
5,462.09912109375,341.4183959960937,462.09912109375,341.4183959960937,else,,143.53609294557492,off,303.7371208513133,False,254.0945968584568,False,1.0,135,66,,,
6,458.98541259765625,342.1261291503906,458.98541259765625,342.1261291503906,else,,148.87717686138765,off,307.9581157423602,False,256.388597728493,False,1.0,134,66,,,
7,457.9015502929688,343.752685546875,457.9015502929688,343.752685546875,else,,152.31744203316777,off,305.6028248207173,False,258.3431646663608,False,1.0,134,67,,,
8,455.7251281738281,345.7737731933594,455.7251281738281,345.7737731933594,else,,155.88205826568435,off,307.32494344406024,False,261.2291234363639,False,1.0,133,67,,,
9,455.7251281738281,347.6786499023437,455.7251281738281,347.6786499023437,else,,159.0262028879385,off,304.40384662859674,False,262.81923039110893,False,1.0,133,67,,,
10,455.7251281738281,351.24432373046875,455.7251281738281,351.24432373046875,else,,163.45267344797512,off,298.1506584792701,False,265.80682218169767,False,1.0,133,68,,,
11,458.5047912597656,356.0811767578125,458.5047912597656,356.0811767578125,else,,168.01747650228222,off,289.0694960304945,False,268.40625418881547,False,1.0,134,69,,,
12,458.7584838867188,358.6828918457031,458.7584838867188,358.6828918457031,else,,170.88976291447943,off,289.26545779460633,False,270.48800798607436,False,1.0,134,70,,,
13,459.0835266113281,359.8553771972656,459.0835266113281,359.8553771972656,else,,172.21099308460907,off,291.0263715710431,False,271.3196793592138,False,1.0,134,70,,,
14,459.0835266113281,359.8553771972656,459.0835266113281,359.8553771972656,else,,172.61646810518226,off,291.0581424850032,False,271.3196793592138,False,1.0,134,70,,,
15,459.0835266113281,359.8553771972656,459.0835266113281,359.8553771972656,else,,171.89394571996286,off,291.0581424850032,False,271.3196793592138,False,1.0,134,70,,,
16,454.3684692382813,356.6714782714844,454.3684692382813,356.6714782714844,else,,173.83036058341216,off,300.80064869177585,False,271.1073361730873,True,1.0,133,69,,,
17,449.8356323242188,353.9592590332031,449.8356323242188,353.9592590332031,else,,176.5810125012499,off,305.60265933336234,False,271.305960241019,False,1.0,131,69,,,
18,448.4249877929688,347.1835327148437,448.4249877929688,347.1835327148437,else,,172.00523812699228,off,313.33836019898274,False,266.4890341813723,True,1.0,131,67,,,
19,444.1993103027344,339.2169189453125,444.1993103027344,339.2169189453125,else,,169.8865449903982,off,334.30042857123595,False,262.4622673050249,True,1.0,130,66,,,
20,440.9503479003906,337.21551513671875,440.9503479003906,337.21551513671875,else,,170.05223874891632,off,332.2655996337326,False,262.80776930473223,False,1.0,129,65,,,
21,439.3899841308594,336.8905334472656,439.3899841308594,336.8905334472656,else,,169.5821374568771,off,328.42413426004674,False,263.49730959038044,False,1.0,128,65,,,
22,435.1551513671875,336.6600646972656,435.1551513671875,336.6600646972656,else,,172.4791828602105,off,331.3699997968765,False,265.9188724409043,False,1.0,127,65,,,
23,430.9708557128906,336.0198974609375,430.9708557128906,336.0198974609375,else,,174.68162416252116,off,332.1467739086286,False,268.03568672490496,False,1.0,126,65,,,
24,430.1260986328125,334.9228210449219,430.1260986328125,334.9228210449219,else,,173.68862913249222,off,332.6998969758125,False,267.7203694807284,True,1.0,126,65,,,
25,429.1217041015625,332.6342468261719,429.1217041015625,332.6342468261719,else,,173.86940282124039,off,337.1947678065033,False,266.59813762153067,True,1.0,125,65,,,
26,428.1441650390625,332.6342468261719,428.1441650390625,332.6342468261719,else,,174.13678146424203,off,337.6944379927735,False,267.2257528462323,False,1.0,125,65,,,
27,427.5588684082031,332.01568603515625,427.5588684082031,332.01568603515625,else,,174.23794181698415,off,337.65660629337367,False,267.12982613900465,True,1.0,125,64,,,
28,426.0757141113281,331.64459228515625,426.0757141113281,331.64459228515625,else,,174.7602067602065,off,334.6678124351821,False,267.8073508865505,False,1.0,124,64,,,
29,426.0757141113281,331.2091064453125,426.0757141113281,331.2091064453125,else,,174.06397611955333,off,334.81539502277855,False,267.4763506633564,True,1.0,124,64,,,
30,426.0757141113281,330.38824462890625,426.0757141113281,330.38824462890625,else,,170.46595838545554,off,337.2910117897909,False,266.8532532795028,True,1.0,124,64,,,
31,429.802490234375,330.38824462890625,429.802490234375,330.38824462890625,else,,168.07511969324014,off,334.5410144225033,False,264.43939550375245,True,1.0,126,64,,,
32,430.1586608886719,330.38824462890625,430.1586608886719,330.38824462890625,else,,168.1939402545839,off,334.177728828695,False,264.21029888159006,True,1.0,126,64,,,
33,430.2991333007813,330.8139343261719,430.2991333007813,330.8139343261719,else,,168.36376034645588,off,333.14956324494074,False,264.44635772747324,False,1.0,126,64,,,
34,430.2991333007813,330.8139343261719,430.2991333007813,330.8139343261719,else,,168.26731411352014,off,332.05205612644505,False,264.44635772747324,False,1.0,126,64,,,
35,430.2367248535156,330.8139343261719,430.2367248535156,330.8139343261719,else,,168.19208607356197,off,329.6559795113697,False,264.48641088971226,False,1.0,126,64,,,
36,430.1586608886719,330.7860717773437,430.1586608886719,330.7860717773437,else,,168.09324947358292,off,327.794726762116,False,264.5151628508565,False,1.0,126,64,,,
37,428.0557861328125,330.48321533203125,428.0557861328125,330.48321533203125,else,,169.46909679757695,off,330.89541798852116,False,265.63935170377687,False,1.0,125,64,,,
38,426.2932434082031,329.7870483398437,426.2932434082031,329.7870483398437,else,,169.46997174414133,off,335.4020266690904,False,266.25561057628096,False,1.0,125,64,,,
39,425.446533203125,329.4569702148437,425.446533203125,329.4569702148437,else,,170.49624037600358,off,335.59924937588687,False,266.55923097681716,False,1.0,124,64,,,
40,425.446533203125,329.0648498535156,425.446533203125,329.0648498535156,else,,170.61204204565271,off,334.51219001868793,False,266.26300271991323,True,1.0,124,64,,,
41,425.446533203125,326.1435546875,425.446533203125,326.1435546875,else,,168.95834651591187,off,340.9551971965027,False,264.06397148230207,True,1.0,124,63,,,
42,425.438720703125,323.4107360839844,425.438720703125,323.4107360839844,else,,168.41691988638647,off,343.2612991147818,False,262.02480036562605,True,1.0,124,63,,,
43,424.8501892089844,319.6867980957031,424.8501892089844,319.6867980957031,else,,168.6559433978276,off,353.17113288553287,False,259.6560894419991,True,1.0,124,62,,,
44,422.9644165039063,315.73748779296875,422.9644165039063,315.73748779296875,else,,170.05430143276706,off,2.4639385622206764,False,258.0444964470613,True,1.0,124,61,,,
45,421.540771484375,314.52813720703125,421.540771484375,314.52813720703125,else,,170.7281130258233,off,5.641620823460121,False,258.1481013145693,False,1.0,123,61,,,
46,420.4402770996094,314.4489440917969,420.4402770996094,314.4489440917969,else,,171.94782856374354,off,2.165435232914553,False,258.8530526012994,False,1.0,123,61,,,
47,419.471435546875,312.36651611328125,419.471435546875,312.36651611328125,else,,171.66765317562192,off,3.594439195591311,False,258.0340575336033,True,1.0,123,61,,,
48,419.4112854003906,312.3232727050781,419.4112854003906,312.3232727050781,else,,172.16775842766089,off,3.3495344148285353,False,258.0452532046458,False,1.0,122,61,,,
49,417.89752197265625,310.74609375,417.89752197265625,310.74609375,else,,172.8617258402068,off,5.096049868701095,False,257.9873006265677,True,1.0,122,60,,,
50,417.17718505859375,310.74609375,417.17718505859375,310.74609375,else,,173.4457192729234,off,4.797242511452626,False,258.49626001933467,False,1.0,122,60,,,
51,417.89752197265625,312.3232727050781,417.89752197265625,312.3232727050781,else,,173.56936602672025,off,1.3708796192063262,False,259.1068917732792,False,1.0,122,61,,,
52,417.89752197265625,312.5193786621094,417.89752197265625,312.5193786621094,else,,173.66852826195205,off,0.9376822218389684,False,259.24643412311406,False,1.0,122,61,,,
53,418.8669128417969,313.9450988769531,418.8669128417969,313.9450988769531,else,,173.60702648766605,off,357.7023391808798,False,259.58577591967764,False,1.0,122,61,,,
54,419.19775390625,313.9450988769531,419.19775390625,313.9450988769531,else,,173.6278463507314,off,357.41477388957145,False,259.3550307761637,True,1.0,122,61,,,
55,419.5336608886719,313.9450988769531,419.5336608886719,313.9450988769531,else,,173.6779130073728,off,356.8834098011061,False,259.1209743509868,True,1.0,123,61,,,
