,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,10501,10.32355808729498,1.511410702764326,330,9892,9.72488673926841,0.0661531824289417,311,0.5986713480265706
1,70930,69.72768105921251,2.144484949902528,2231,70093,68.90487659566861,1.1220143730063001,2204,0.8228044635439034
2,133776,131.5078116636099,0.9549734400689516,4208,132329,130.08535281205909,-0.36164191780102584,4162,1.4224588515508287
3,164299,161.51314098350332,0.8360379111015005,5168,161878,159.13320119110213,-1.3997634305960092,5092,2.3799397924011885
4,205012,201.5356477030532,2.26578711735156,6449,204227,200.7639613184869,-0.5167145884952714,6424,0.7716863845662942
5,225037,221.22102330934567,0.8692679983454877,7079,224111,220.31072828755157,-1.4926228479460153,7049,0.9102950217940986
6,255438,251.1064217516377,1.1273974348390423,8035,251760,247.49080070395013,-1.1230731444104596,7919,3.6156210476875685
7,267854,263.3118461475292,1.4033719410745669,8425,267099,262.56965096237315,0.04835564318436658,8402,0.7421951851560493
8,289495,284.58581436204986,1.7094092831318812,9106,287319,282.4467193648318,0.24386157500497543,9038,2.1390949972180806
9,301427,296.3154474074572,3.0100569793245056,9482,298771,293.7044932196763,0.56688155659154,9398,2.6109541877809193
10,311054,305.7791732981827,2.2149541337524385,9784,309777,304.5238312432895,1.2040837747449542,9744,1.2553420548931626
11,319062,313.651357460739,1.7011963535920624,10036,318300,312.9022809957205,0.1975648044964131,10012,0.7490764650185042
12,324553,319.04922999278153,1.7042096980854378,10209,323573,318.0858508120491,0.010157433226258315,10178,0.9633791807324315
13,344910,339.06097487254664,1.4169997594891686,10849,343681,337.85281873670976,-0.8082628432634713,10811,1.208156135836873
14,360339,354.22829872920016,1.6520420208983027,11335,358470,352.3909970059462,-0.39470693416507485,11276,1.8373017232539723
15,366356,360.1432502909011,1.9649906870639753,11524,365558,359.35878438659046,-0.13733982514215187,11499,0.7844659043106503
16,383488,376.98469123407233,2.181863957023986,12063,382554,376.0665318924355,0.0687981937525395,12034,0.9181593416368514
17,394223,387.53762542301365,0.5085110615174875,12401,392545,385.88808433600445,-1.731973646291286,12348,1.6495410870091973
18,409338,402.39627472584067,0.8284114305658032,12876,408476,401.5488942627883,0.03172175555780693,12849,0.8473804630523887
19,457220,449.4661950644422,1.4023312755113206,14382,455668,447.9405170149558,-0.9075222711981676,14334,1.5256780494864302
20,461807,453.97539945425814,1.1841626317722842,14527,460436,452.6276516412131,-1.309330594841787,14484,1.3477478130450322
21,467238,459.31428958748035,0.8120764275572623,14698,465581,457.6853923400583,0.14026712470572808,14645,1.62889724742206
22,471578,463.5806831021525,1.8686942505213553,14834,470515,462.53571160305194,-1.0466313591268162,14801,1.0449714991005408
23,489230,480.93330483510005,0.5047793405180091,15389,488521,480.2363294890396,-0.5377079914986189,15367,0.6969753460604693
24,497073,488.6432874009004,3.3469131316166756,15636,495271,486.87184935632916,0.669071970541928,15579,1.771438044571255
25,500665,492.1743670102788,2.2198118390893247,15749,499901,491.42332446529963,0.3167946865840624,15725,0.7510425449791569
26,522872,514.0047358536715,0.4874298932306308,16448,522077,513.2232190693018,-1.580631658099474,16423,0.7815167843697282
27,541507,532.3236858872925,2.287825829833998,17034,539639,530.4873672040188,-0.011258977698658242,16975,1.8363186832737028
28,551206,541.8581906566023,1.690571488603547,17339,550640,541.3017900277304,0.6718312554704365,17321,0.5564006288719838
29,553741,544.3501970067623,1.7006254070301043,17419,552588,543.2167519094312,-0.514949174973322,17382,1.133445097331105
30,562086,552.5536656426929,1.8229173738290902,17681,559936,550.4401296849636,-0.3660329395601341,17614,2.1135359577292547
31,568466,558.825460717257,2.646521922886147,17882,565784,556.1889474899873,0.15297314366873344,17798,2.6365132272696883
32,574836,565.0874253920177,2.085980101451893,18082,573497,563.7711348583435,0.9476970852681561,18040,1.3162905336741915
33,578322,568.5143027634801,1.8597363615405136,18192,577524,567.7298368591695,0.11918076129763269,18167,0.7844659043106503
34,584878,574.959112874584,1.4522736807543175,18398,582659,572.7777471582112,-1.2852785012471901,18328,2.1813657163727385
35,597247,587.1183343913995,1.4684784097778678,18787,596147,586.0369904130264,-0.20357651094517112,18753,1.08134397837307
36,603820,593.5798561821691,1.3886504141699965,18994,602786,592.5633928424984,0.1928339768194881,18962,1.0164633396707359
