,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,12927,21.027225179455495,1.2653925907265438,406,11134,19.26463449470731,-1.6713792368439764,350,1.7625906847481865
1,17837,25.85395148292097,1.3738486155565188,561,17118,25.147145737057084,0.10114140487432398,538,0.7068057458638854
2,25956,33.83525308329494,1.1767222322916597,816,25039,32.93380542132389,-0.6035652454086656,787,0.9014476619710479
3,37044,44.73520038529599,0.6860451597539574,1165,35409,43.1279300174414,-0.8239661894386525,1113,1.6072703678545892
4,46818,54.343433153131336,0.9888604448899652,1472,45481,53.029108699417826,0.08226115224942768,1430,1.3143244537135104
5,50330,57.79586956408261,0.6329093490123318,1583,49658,57.13526669729467,-0.5351792286710264,1562,0.66060286678794
6,60215,67.5132197697356,0.5854119221817692,1894,59459,66.77004154459917,-1.0282502079518667,1870,0.7431782251364325
7,68539,75.69604456607911,0.49916761687784,2156,66988,74.171349556573,-0.6040282397947386,2107,1.5246950095061038
8,70754,77.87347812253044,0.9099565586834039,2225,69428,76.56996710860066,-2.0711813885107713,2184,1.3035110139297785
9,92707,99.4541548109169,1.2459000390979023,2916,92114,98.87121210257575,0.9211182446242203,2897,0.5829427083411503
10,101864,108.45585191088296,1.6499484324737008,3204,100957,107.56423464871531,-0.06469079858414854,3175,0.8916172621676424
11,116384,122.72959242540816,1.5521893904023094,3661,115467,121.82814476343711,0.8050682607220457,3632,0.9014476619710479
12,121165,127.42950657140987,1.6529324802532117,3811,119876,126.16236803675264,0.7727786773435907,3770,1.267138534657235
13,142301,148.20703959585921,1.1315583642675646,4476,140837,146.7678690646426,-0.5445049199081994,4430,1.4391705312166039
14,156900,162.5584402688312,0.8211365066648858,4935,155692,161.37092797258143,-0.9070938600225043,4897,1.1875122962497642
15,192917,197.9645912407082,2.334947606575707,6068,191513,196.58440310831193,0.5568377639868458,6024,1.3801881323962562
16,202395,207.28184417436313,1.49679056326534,6366,201689,206.58781794824364,0.5586963792251631,6344,0.6940262261194903
17,217742,222.36855875262881,3.8768407159073366,6849,216759,221.4022304519554,0.6030352809903778,6818,0.9663283006734105
18,230939,235.34173737316524,1.7203940140778693,7264,229726,234.1493098770138,-0.41386076718945414,7226,1.1924274961514527
19,237457,241.74919196501617,1.929754651595115,7469,236714,241.01879325962415,0.9504674819938578,7446,0.7303987053920196
20,252334,256.37387775252245,1.2095263764236261,7937,251531,255.58449664831008,-0.25217531039655733,7912,0.7893811042123673
21,262472,266.33993707320127,2.159976359540674,8256,261536,265.41981165160377,0.7439416079888543,8227,0.9201254215975041
22,276347,279.97961680040765,1.772117278491331,8693,275414,279.0624404987512,-1.8036918502049355,8663,0.9171763016564682
23,280823,284.37970375240593,1.1666675341087314,8833,279183,282.76751818464965,-1.1905108809079747,8782,1.6121855677562849
24,291178,294.55908274881835,1.0840623964187557,9159,289863,293.2663851746723,-0.03062179885597867,9118,1.2926975741460751
25,302373,305.5642153287157,-0.15806889059260607,9511,301562,304.7669699046606,-1.283594776019978,9486,0.7972454240551201
26,307598,310.700599225988,0.26259987365405585,9676,306493,309.6143400477132,-1.5471557338288289,9641,1.0862591782748154
27,314793,317.77357188452856,0.9705039507860191,9902,313926,316.9212762215745,-1.2750414659334868,9875,0.8522956629540772
28,322404,325.2554891748902,0.9396833324823052,10141,321598,324.46315895073684,-0.6826354975223258,10116,0.7923302241533747
29,335926,338.5481557890369,1.7266827836470202,10567,334106,336.75902302481956,0.22566041615250285,10510,1.7891327642173565
30,342684,345.1915399761692,1.9722342446641223,10779,341507,344.03450191930995,-0.44786113408400496,10742,1.1570380568592782
31,346630,349.07061573858766,1.8572233577609065,10904,345103,347.56951368860973,-0.6059485308491422,10856,1.5011020499779306
32,354280,356.59087158818255,2.2110686764783374,11144,353120,355.4505452109891,-1.1719493415012874,11108,1.1403263771934462
33,363778,365.9277853214443,1.1049359025855308,11443,362506,364.67735846645286,-0.657196553068632,11403,1.2504268549914173
34,376168,378.107650677847,0.5329725855081612,11833,375325,377.27894797442104,-0.598013706980602,11806,0.8287027034259609
35,385359,387.14277113714456,1.2866530563766336,12122,384681,386.4762700304746,0.21376097013731196,12101,0.6665011066699549
36,394540,396.1680611966388,2.253507248236288,12411,393936,395.5743050485139,0.12229892658019928,12392,0.5937561481248963
37,403357,404.8355247032895,1.7519389948421096,12688,402227,403.7246895255062,-0.7011215496277194,12652,1.1108351777832581
38,411646,412.98394310032114,1.5544306604544518,12949,410542,411.89866696202665,-0.9943441666647764,12914,1.085276138294489
39,437535,438.4338651513227,1.486628205938535,13763,435951,436.8767298224654,-0.38269845076076997,13713,1.5571353288573277
40,450412,451.0924709781506,0.8695408769966742,14168,449019,449.7230962855381,-1.2547024279160182,14124,1.369374692612496
41,455653,456.24458351510833,2.363186978222894,14333,453477,454.10548851789025,-1.293623424187549,14265,2.1390949972180806
42,465941,466.35809883283804,2.6834706301473443,14657,464311,464.75574366488513,-0.7147518353103062,14605,1.6023551679529078
43,477662,477.8803104423938,1.6175796633433868,15025,476455,476.6937811861244,1.084496251219557,14988,1.1865292562694094
44,492153,492.1255427974891,0.8405447471516995,15481,490575,490.57430570851386,-0.4870062853724396,15432,1.551237088975256
45,497217,497.10365725792684,0.953267853973635,15641,495602,495.51604768967906,0.25490465212760577,15590,1.5876095682477853
46,504903,504.65930254681393,2.759467361197446,15882,502903,502.69322258613556,-1.1567100486249406,15819,1.9660799606783712
