,original,corrected
0,3.83975424,0.0
1,3.8797312,0.03997696000000017
2,3.91970816,0.0799539199999999
3,3.95968512,0.11993088000000007
4,3.99966208,0.1599078399999998
5,4.03963904,0.19988479999999997
6,4.079616,0.2398617599999997
7,4.11959296,0.2798387200000003
8,4.15956992,0.31981568000000005
9,4.19954688,0.3597926399999998
10,4.23952384,0.3997696000000004
11,4.2795008,0.4397465600000001
12,4.31947776,0.47972351999999985
13,4.35945472,0.5197004799999996
14,4.39943168,0.5596774400000002
15,4.43940864,0.5996543999999999
16,4.4793856,0.6396313599999996
17,4.51936256,0.6796083200000003
18,4.55933952,0.71958528
19,4.59931648,0.7595622399999997
20,4.63929344,0.7995392000000003
21,4.6792704,0.8395161600000001
22,4.71924736,0.8794931199999998
23,4.75922432,0.9194700800000004
24,4.79920128,0.9594470400000001
25,4.83917824,0.9994239999999999
26,4.8791552,1.0394009599999996
27,4.91913216,1.0793779200000002
28,4.95910912,1.11935488
29,4.99908608,1.1593318399999997
30,5.03906304,1.1993088000000003
31,5.07904,1.23928576
32,5.11901696,1.2792627199999997
33,5.15899392,1.3192396800000004
34,5.19897088,1.35921664
35,5.23894784,1.3991935999999998
36,5.2789248,1.4391705600000004
37,5.31890176,1.4791475200000002
38,5.35887872,1.5191244799999999
39,5.39885568,1.5591014399999996
40,5.43883264,1.5990784000000002
41,5.4788096,1.63905536
42,5.51878656,1.6790323199999997
43,5.55876352,1.7190092800000003
44,5.59874048,1.75898624
45,5.63871744,1.7989631999999998
46,5.6786944,1.8389401600000004
47,5.71867136,1.87891712
48,5.75864832,1.9188940799999998
49,5.79862528,1.9588710400000005
50,5.83860224,1.9988480000000002
51,5.8785792,2.03882496
52,5.91855616,2.0788019199999996
53,5.95853312,2.1187788800000003
54,5.99851008,2.15875584
55,6.03848704,2.1987327999999997
56,6.078464,2.2387097600000003
57,6.11844096,2.27868672
58,6.15841792,2.31866368
59,6.19839488,2.3586406400000004
60,6.23837184,2.3986176
61,6.2783488,2.43859456
62,6.31832576,2.4785715199999996
63,6.35830272,2.51854848
64,6.39827968,2.55852544
65,6.43825664,2.5985023999999997
66,6.4782336,2.6384793600000003
67,6.51821056,2.67845632
68,6.55818752,2.7184332799999997
69,6.59816448,2.7584102400000003
70,6.63814144,2.7983872
71,6.6781184,2.83836416
72,6.71809536,2.8783411200000004
73,6.75807232,2.91831808
74,6.79804928,2.95829504
75,6.83802624,2.9982719999999996
76,6.8780032,3.03824896
77,6.91798016,3.07822592
78,6.95795712,3.1182028799999997
79,6.99793408,3.1581798400000003
80,7.03791104,3.1981568
81,7.077888,3.2381337599999998
82,7.11786496,3.2781107200000004
83,7.15784192,3.31808768
84,7.19781888,3.35806464
85,7.23779584,3.3980416000000004
86,7.2777728,3.43801856
87,7.31774976,3.47799552
88,7.35772672,3.5179724799999996
89,7.39770368,3.5579494400000002
90,7.43768064,3.5979264
91,7.4776576,3.6379033599999997
92,7.51763456,3.6778803200000003
93,7.55761152,3.71785728
94,7.59758848,3.7578342399999998
95,7.63756544,3.7978112000000004
96,7.6775424,3.83778816
97,7.71751936,3.87776512
98,7.75749632,3.9177420799999996
99,7.79747328,3.95771904
100,7.83745024,3.997696
101,7.8774272,4.03767296
102,7.91740416,4.077649920000001
103,7.95738112,4.1176268799999995
104,7.99735808,4.15760384
105,8.03733504,4.197580800000001
106,8.077312,4.23755776
107,8.11728896,4.27753472
108,8.15726592,4.317511680000001
109,8.19724288,4.35748864
110,8.23721984,4.3974656
111,8.2771968,4.437442560000001
112,8.31717376,4.47741952
113,8.35715072,4.51739648
114,8.39712768,4.557373440000001
115,8.43710464,4.5973504
116,8.4770816,4.6373273600000005
117,8.51705856,4.677304320000001
118,8.55703552,4.71728128
119,8.59701248,4.7572582400000005
120,8.63698944,4.797235200000001
121,8.6769664,4.83721216
122,8.71694336,4.877189120000001
123,8.75692032,4.917166080000001
124,8.79689728,4.95714304
125,8.83687424,4.997120000000001
126,8.8768512,5.037096960000001
