,original,corrected
0,2.4076288,0.0
1,2.44760576,0.03997696000000017
2,2.48758272,0.0799539199999999
3,2.52755968,0.11993088000000007
4,2.56753664,0.15990784000000025
5,2.6075136,0.19988479999999997
6,2.64749056,0.23986176000000015
7,2.68746752,0.2798387200000003
8,2.72744448,0.31981568000000005
9,2.76742144,0.3597926400000002
10,2.8073984,0.39976959999999995
11,2.84737536,0.4397465600000001
12,2.88735232,0.4797235200000003
13,2.92732928,0.51970048
14,2.96730624,0.5596774400000002
15,3.0072832,0.5996543999999999
16,3.04726016,0.6396313600000001
17,3.08723712,0.6796083200000003
18,3.12721408,0.71958528
19,3.16719104,0.7595622400000002
20,3.207168,0.7995391999999999
21,3.24714496,0.8395161600000001
22,3.28712192,0.8794931200000002
23,3.32709888,0.91947008
24,3.36707584,0.9594470400000001
25,3.4070528,0.9994240000000003
26,3.44702976,1.03940096
27,3.48700672,1.0793779200000002
28,3.52698368,1.11935488
29,3.56696064,1.1593318400000001
30,3.6069376,1.1993088000000003
31,3.64691456,1.23928576
32,3.68689152,1.2792627200000002
33,3.72686848,1.31923968
34,3.76684544,1.35921664
35,3.8068224,1.3991936000000003
36,3.84679936,1.43917056
37,3.88677632,1.4791475200000002
38,3.92675328,1.5191244799999999
39,3.96673024,1.55910144
40,4.0067072,1.5990784000000002
41,4.04668416,1.63905536
42,4.08666112,1.6790323199999997
43,4.12663808,1.7190092800000003
44,4.16661504,1.75898624
45,4.206592,1.7989631999999998
46,4.24656896,1.8389401600000004
47,4.28654592,1.87891712
48,4.32652288,1.9188940799999998
49,4.36649984,1.9588710400000005
50,4.4064768,1.9988480000000002
51,4.44645376,2.03882496
52,4.48643072,2.0788019200000005
53,4.52640768,2.1187788800000003
54,4.56638464,2.15875584
55,4.6063616,2.1987327999999997
56,4.64633856,2.2387097600000003
57,4.68631552,2.27868672
58,4.72629248,2.31866368
59,4.76626944,2.3586406400000004
60,4.8062464,2.3986176
61,4.84622336,2.43859456
62,4.88620032,2.4785715200000005
63,4.92617728,2.51854848
64,4.96615424,2.55852544
65,5.0061312,2.5985023999999997
66,5.04610816,2.6384793600000003
67,5.08608512,2.67845632
68,5.12606208,2.7184332799999997
69,5.16603904,2.7584102400000003
70,5.206016,2.7983872
71,5.24599296,2.83836416
72,5.28596992,2.8783411200000004
73,5.32594688,2.91831808
74,5.36592384,2.95829504
75,5.4059008,2.9982720000000005
76,5.44587776,3.03824896
77,5.48585472,3.07822592
78,5.52583168,3.1182028799999997
79,5.56580864,3.1581798400000003
80,5.6057856,3.1981568
81,5.64576256,3.2381337599999998
82,5.68573952,3.2781107200000004
83,5.72571648,3.31808768
84,5.76569344,3.35806464
85,5.8056704,3.3980416000000004
86,5.84564736,3.43801856
87,5.88562432,3.47799552
88,5.92560128,3.5179724800000005
89,5.96557824,3.5579494400000002
90,6.0055552,3.5979264
91,6.04553216,3.6379033599999997
92,6.08550912,3.6778803200000003
93,6.12548608,3.71785728
94,6.16546304,3.7578342399999998
95,6.20544,3.7978112000000004
96,6.24541696,3.83778816
97,6.28539392,3.87776512
98,6.32537088,3.9177420800000005
