,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,4799,10.675814186483716,4.711608006203405,150,4092,9.980804920383902,0.8151850548921933,128,0.6950092660998148
1,6574,12.420710151585798,4.407435131466011,206,5467,11.332484893350301,-0.7385642621799747,171,1.0882252582354965
2,9810,15.601827527963449,2.760905708686799,308,8250,14.068285158634296,-2.5145002150176823,259,1.5335423693291528
3,17936,23.59001040819979,4.217183259235995,564,17127,22.794731064105378,1.720735880645475,538,0.7952793440944141
4,32783,38.1852049962959,9.060492653970615,1031,30964,36.39705527205889,-1.3106790475600685,974,1.7881497242370088
5,34901,40.26728367465433,10.116966507008083,1097,33607,38.9952299400954,2.281924960769176,1057,1.2720537345589307
6,40752,46.019050599618986,10.723460715065974,1281,39924,45.20509349589813,4.182834633018917,1255,0.8139571037208526
7,43083,48.31051679378967,6.359308742287465,1355,42511,47.74821792503564,1.586020870122081,1337,0.5622988687540271
8,47823,52.97012630059747,7.861603522942911,1504,47158,52.31640471367191,4.19728603867712,1483,0.6537215869255633
9,53929,58.97256842054863,4.596022690474358,1696,52567,57.63366796732664,-6.341547396371738,1653,1.3389004532219957
10,59477,64.42647423147052,2.539921289945503,1871,58361,63.32940161341197,-6.3256850114249135,1835,1.0970726180585544
11,61674,66.58621306827574,3.4098494907762174,1940,60643,65.57269884854603,-5.359081627034429,1907,1.0135142197297142
12,72071,76.80687974386241,3.8759575214109323,2267,70720,75.47879273042415,-3.576696316103069,2224,1.3280870134382639
13,75820,80.49229663015407,3.9794278479508414,2385,74722,79.41291873174163,-3.741311028810431,2350,1.0793778984124458
14,82325,86.88697170226057,0.24185606331815054,2589,81625,86.19884371602312,-2.9331351599150146,2567,0.688127986237447
15,88922,93.37208645255826,1.6847220714919031,2797,88291,92.75178822496423,-1.1637724148905555,2777,0.6202982275940343
16,91508,95.91422784171544,0.05776509897493723,2878,90332,94.75817282483655,-4.492113485083612,2841,1.156055016878895
17,103137,107.34599977308001,1.3978446776070055,3244,101299,105.53917228921655,-2.795089496287718,3186,1.806827483863458
18,107225,111.36466721270665,6.967174499654455,3373,106383,110.53694754926104,-1.1366773975927265,3346,0.8277196634456061
19,118357,122.30786827384263,5.4319526150964075,3723,117276,121.24520205509596,0.37501582415749757,3689,1.0626662187466707
20,122640,126.51822850963543,6.903738565556655,3857,121364,125.26386949472261,-4.64304090854229,3817,1.254359014912822
21,128801,132.57473782850525,2.114740002736568,4051,128059,131.84532216309356,-1.9655742286278148,4028,0.7294156654116932
22,132735,136.44201711115966,1.0191224491753081,4175,131325,135.0559307388814,-2.867881488824953,4131,1.386086372278271
23,150102,153.51447244971055,6.568260146599413,4721,148579,152.01730255965396,-0.8820141196056023,4673,1.4971698900565968
24,160349,163.58768312824634,7.262938678019905,5044,159736,162.98507962029842,2.920770606055624,5024,0.6026035079479186
25,162952,166.14653619706928,8.736687737106882,5126,161213,164.4370296712594,2.9185318436350505,5071,1.7095065258098714
26,171299,174.35197091296058,3.786109745557158,5388,170851,173.9115690017686,2.743995276069158,5374,0.4404019111919695
27,177617,180.56281750874365,3.3913181269973975,5587,176927,179.8845199223096,0.2830006034475629,5565,0.6782975864340415
