,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,3230,3.1760382603493404,2.001301846737572,101,1310,1.2886014980980756,-1.5425066160210852,41,1.8874367622512649
1,7636,7.507312413723858,1.6883763998064878,240,7196,7.074774822374609,1.3782613573061266,226,0.43253759134924863
2,19487,19.15731922072372,1.1420007990605403,613,18467,18.154618440777735,-1.0042433891461275,580,1.002700779945986
3,24616,24.19933127988348,2.422475834150034,774,23051,22.66087371065263,-1.0752397825321385,725,1.5384575692308502
4,27204,26.74343874900133,1.9293243858600595,855,25600,25.166642620537253,-0.4859656265742011,805,1.5767961284640784
5,34411,33.82820788730595,3.9466621582402253,1082,33624,33.054555422779,1.3136694005622263,1057,0.7736524645269469
6,39759,39.08550570215999,1.3261970836485049,1250,39018,38.35707307672864,0.4614447369556495,1227,0.7284326254313527
7,104931,103.15218730082636,1.598401588263446,3300,104167,102.40114475584721,0.7273395023960502,3276,0.7510425449791427
8,120728,118.6812698702447,1.6631150790780642,3797,120031,117.99609100394828,-0.02844507580508148,3775,0.6851788662964253
9,147546,145.0444360629814,4.812931598175727,4641,145756,143.28479449817422,0.6166035643207624,4585,1.7596415648071684
10,152575,149.98814412410724,2.978877622273526,4799,151930,149.35408333678845,1.7575219003233005,4779,0.6340607873187878
11,156920,154.25945283868106,2.9855769236950422,4936,154774,152.14984904087314,0.7641309308414619,4868,2.109603797807921
12,161823,159.07929786228416,2.2184223754176946,5090,160818,158.09134268204326,-0.3295395920131177,5058,0.9879551802409026
13,169189,166.3203703574627,1.1199827716760922,5322,168038,165.18889134009228,-0.6631034178184378,5286,1.131479017370424
14,195397,192.08388216219248,1.6597522110635472,6146,193231,189.95461756477778,0.047572056357092087,6078,2.1292645974147035
15,199050,195.67492721037158,1.3311107582520825,6261,197445,194.09714804192714,-1.1220841298597626,6211,1.5777791684444367
16,206212,202.71545954956093,0.9434987687350939,6486,205506,202.02143332344144,-0.7126533456911849,6464,0.6940262261194903
17,217664,213.97323340440545,1.2411696009559205,6847,217012,213.3322913372243,0.05599920854068522,6826,0.6409420671811574
18,233932,229.96532780456357,1.725890973104813,7358,232693,228.7473412689233,-0.25085413052725686,7319,1.2179865356402786
19,245591,241.4265909353383,0.9919369299007772,7725,244369,240.2253160793638,-0.11641955223729855,7687,1.2012748559745035
