,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,6106,6.0034250586193965,0.6495467714550884,192,5421,5.3300426720870435,-1.6438771483387227,170,0.6733823865323529
1,7327,7.203716874613561,0.3407394446309254,230,6740,6.626672406154449,-1.8273995490076187,212,0.5770444684591123
2,10485,10.308157132524755,3.755590032893683,329,9622,9.459793629492026,-1.9490735824704044,302,0.8483635030327292
3,13721,13.489274508902408,1.9035187953285582,431,12163,11.957698219533931,-0.8246184384986587,382,1.531576289368477
4,16520,16.240803413871827,5.079065430429428,519,15209,14.952037999647136,-0.313719760125238,478,1.2887654142246916
5,18462,18.149867055690557,2.7763265961972157,580,17746,17.44601042976769,-1.060180758932172,558,0.7038566259228674
6,22070,21.69667530475439,5.05714842204282,694,20371,20.02649037815809,-0.37889922820395905,640,1.6701849265962991
7,26202,25.758596503515967,3.1826641897292838,824,25481,25.049824677691404,-1.507383289897715,801,0.708771825824563
8,34594,34.008268018522536,3.647714760718983,1088,33894,33.320140032285096,0.46104068895312245,1066,0.6881279862374399
9,37956,37.31324843242293,4.293995504561737,1194,37264,36.6329847660282,0.9088519960221096,1172,0.6802636663947297
10,40197,39.516241028363076,0.29820298125215144,1264,39351,38.684589204996115,-1.903071946370905,1237,0.8316518233669612
11,43268,42.53515680798476,-0.006386971091123729,1361,42634,41.911909460449706,-2.3074753428559944,1341,0.623247347535056
12,45237,44.47076252927265,2.1661896642821534,1423,44144,43.3962998307619,-2.3711092978874593,1388,1.0744626985107502
13,49396,48.55922580750338,0.10691638003982654,1553,48518,47.696116704765565,-3.0232782266848957,1526,0.8631091027378162
14,53026,52.12766093613468,0.5871314331177241,1668,51041,50.17632657516137,-3.6456507593722622,1605,1.9513343609733127
15,55697,54.75336072362068,4.941098456787868,1752,54628,53.702490984638075,-1.1978205995962095,1718,1.0508697389826054
16,58366,57.377094431146006,1.6524212799081786,1836,57127,56.15910789550574,-3.005131814936827,1797,1.2179865356402644
17,60254,59.23307391402642,3.0942867217827406,1895,59003,58.003290898622076,-0.5873171695109252,1856,1.2297830154043439
18,61953,60.903258840622726,3.211619566794934,1948,61179,60.14238589584018,-2.1476610749067806,1924,0.7608729447825482
19,64051,62.96567671937436,2.3516479517456115,2014,63410,62.33554809197693,-0.41508903062097946,1994,0.6301286273974256
20,68092,66.93814127992508,2.760111170632355,2142,67254,66.11435377640082,-0.801364709995988,2115,0.8237875035242581
21,69701,68.51985260829085,3.5098976218404347,2192,68953,67.78453870299712,-0.28911794429522264,2169,0.7353139052937223
22,72011,70.79067496287439,2.5364355257746523,2265,71334,70.12515689618476,-0.9286293376847531,2244,0.6655180666896285
23,74719,73.45274722963295,2.5150531774989844,2350,73476,72.23082853407132,-3.3850175285649367,2311,1.2219186955616266
24,78534,77.203044754627,1.2190456967245733,2470,77186,75.87790686112976,-1.0580945960996362,2428,1.3251378934972422
25,80735,79.36671575135358,2.5263981666849524,2539,80005,78.64909656570596,-1.2754878405376924,2516,0.7176191856476208
26,85052,83.61049934647791,0.46141095867535636,2675,84201,82.77393232320925,-2.2155572345746055,2648,0.8365670232686568
27,89082,87.57215046724488,3.302982710337071,2802,88018,86.52619592816397,-0.8480998618391616,2768,1.0459545390809097
28,90973,89.43107907006632,1.0787346487994476,2861,90272,88.74196804384853,-1.8445935141788767,2839,0.6891110262177875
29,99053,97.37404211120706,0.8234615353875044,3115,95685,94.06316345742462,-7.5408433321992465,3010,3.3108786537824386
30,105852,104.05773093753328,1.9218580698751695,3329,104419,102.6490346457072,-1.782548400818333,3284,1.4086962918260753
31,108014,106.18306337502663,1.9094024848070066,3397,107200,105.38286883103052,-1.659163159385115,3372,0.8001945439961133
32,110029,108.16388893541011,1.7320233524225692,3461,109286,107.4334902300181,-2.7503721764065574,3437,0.7303987053920196
