,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT2,EVT3
0,365.2068481445313,469.5622253417969,365.2068481445313,469.5622253417969,else,,79.2731851799063,False,414.47868212812295,False,0.0,107,91,,
1,365.2374267578125,471.171875,365.2374267578125,471.171875,else,,78.43239817263834,False,415.7888906480175,False,1.0,107,92,,
2,365.2374267578125,471.171875,365.2374267578125,471.171875,else,,78.43239817263834,False,415.7888906480175,False,1.0,107,92,,
3,366.0289306640625,469.5622253417969,366.0289306640625,469.5622253417969,else,,81.20647937375865,False,414.0135445449128,True,1.0,107,91,,
4,366.0289306640625,469.1044006347656,366.0289306640625,469.1044006347656,else,,81.34107379593736,False,413.6359189173551,True,1.0,107,91,,
5,366.5283203125,464.3755187988281,366.5283203125,464.3755187988281,else,,83.24611141114468,False,409.46002840727124,True,1.0,107,90,,
6,366.7678833007813,459.3822021484375,366.7678833007813,459.3822021484375,else,,84.58172201990496,False,405.2300385716067,True,1.0,107,89,,
7,366.7678833007813,453.4324951171875,366.7678833007813,453.4324951171875,else,,84.99070546047807,False,400.37923165193797,True,1.0,107,88,,
8,366.5283203125,446.5025634765625,366.5283203125,446.5025634765625,else,,84.14443207013328,False,394.9087339591824,True,1.0,107,87,,
9,365.53265380859375,439.8184509277344,365.53265380859375,439.8184509277344,else,,81.3347911075251,False,390.13546720211514,True,1.0,107,85,,
10,365.5002136230469,434.491455078125,365.5002136230469,434.491455078125,else,,80.32225093238974,False,385.9108211060464,True,1.0,107,84,,
11,365.5002136230469,430.9451293945313,365.5002136230469,430.9451293945313,else,,78.8092944137704,False,383.1003801025339,True,1.0,107,84,,
12,365.53265380859375,420.6200256347656,365.53265380859375,420.6200256347656,else,,78.42776701240132,False,374.9685531248342,True,1.0,107,82,,
13,365.9736633300781,413.35693359375,365.9736633300781,413.35693359375,else,,77.18305033519826,False,369.04864964550603,True,1.0,107,80,,
14,367.44085693359375,408.0643615722656,367.44085693359375,408.0643615722656,else,,80.04718899979937,False,364.0326931014053,True,1.0,107,79,,
15,369.9339294433594,397.4004821777344,369.9339294433594,397.4004821777344,else,,83.8453504902699,False,354.2696947510031,True,1.0,108,77,,
16,371.1817626953125,390.47064208984375,371.1817626953125,390.47064208984375,else,,83.38858669399943,False,348.2077306469217,True,1.0,108,76,,
17,371.90673828125,379.6434020996094,371.90673828125,379.6434020996094,else,,80.38816041572022,False,339.63353465428565,True,1.0,109,74,,
18,372.5670776367188,371.5685119628906,372.5670776367188,371.5685119628906,else,,76.38700166871692,False,333.2436859034528,True,1.0,109,72,,
19,373.1616516113281,364.8997192382813,373.1616516113281,364.8997192382813,else,,76.16313853070014,False,327.98950177540286,True,1.0,109,71,,
20,375.2837829589844,358.0826110839844,375.2837829589844,358.0826110839844,else,,75.40349341110333,False,321.61372191566835,True,1.0,110,70,,
21,377.4716796875,354.2878112792969,377.4716796875,354.2878112792969,else,,77.31119353692178,False,317.37206379055687,True,1.0,110,69,,
