,original,corrected
0,2.65306112,0.0
1,2.69303808,0.03997696000000017
2,2.73301504,0.07995392000000034
3,2.772992,0.11993088000000007
4,2.81296896,0.15990784000000025
5,2.85294592,0.19988479999999997
6,2.89292288,0.23986176000000015
7,2.93289984,0.2798387200000003
8,2.9728768,0.31981568000000005
9,3.01285376,0.3597926400000002
10,3.05283072,0.3997696000000004
11,3.09280768,0.4397465600000001
12,3.13278464,0.4797235200000003
13,3.1727616,0.51970048
14,3.21273856,0.5596774400000002
15,3.25271552,0.5996544000000004
16,3.29269248,0.6396313600000001
17,3.33266944,0.6796083200000003
18,3.3726464,0.71958528
19,3.41262336,0.7595622400000002
20,3.45260032,0.7995392000000003
21,3.49257728,0.8395161600000001
22,3.53255424,0.8794931200000002
23,3.5725312,0.91947008
24,3.61250816,0.9594470400000001
25,3.65248512,0.9994240000000003
26,3.69246208,1.03940096
27,3.73243904,1.0793779200000002
28,3.772416,1.1193548800000004
29,3.81239296,1.1593318400000001
30,3.85236992,1.1993088000000003
31,3.89234688,1.23928576
32,3.93232384,1.2792627200000002
33,3.9723008,1.3192396800000004
34,4.01227776,1.35921664
35,4.05225472,1.3991935999999998
36,4.09223168,1.4391705600000004
37,4.13220864,1.4791475200000002
38,4.1721856,1.5191244799999999
39,4.21216256,1.5591014400000005
40,4.25213952,1.5990784000000002
41,4.29211648,1.63905536
42,4.33209344,1.6790323200000006
43,4.3720704,1.7190092800000003
44,4.41204736,1.75898624
45,4.45202432,1.7989631999999998
46,4.49200128,1.8389401600000004
47,4.53197824,1.87891712
48,4.5719552,1.9188940799999998
49,4.61193216,1.9588710400000005
50,4.65190912,1.9988480000000002
51,4.69188608,2.03882496
52,4.73186304,2.0788019200000005
53,4.77184,2.1187788800000003
54,4.81181696,2.15875584
55,4.85179392,2.1987328000000006
56,4.89177088,2.2387097600000003
57,4.93174784,2.27868672
58,4.9717248,2.31866368
59,5.01170176,2.3586406400000004
60,5.05167872,2.3986176
61,5.09165568,2.43859456
62,5.13163264,2.4785715200000005
63,5.1716096,2.51854848
64,5.21158656,2.55852544
65,5.25156352,2.5985024000000005
66,5.29154048,2.6384793600000003
67,5.33151744,2.67845632
68,5.3714944,2.7184332799999997
69,5.41147136,2.7584102400000003
70,5.45144832,2.7983872
71,5.49142528,2.83836416
72,5.53140224,2.8783411200000004
73,5.5713792,2.91831808
74,5.61135616,2.95829504
75,5.65133312,2.9982720000000005
76,5.69131008,3.03824896
77,5.73128704,3.07822592
78,5.771264,3.1182028800000006
79,5.81124096,3.1581798400000003
80,5.85121792,3.1981568
81,5.89119488,3.2381337599999998
82,5.93117184,3.2781107200000004
83,5.9711488,3.31808768
84,6.01112576,3.35806464
85,6.05110272,3.3980416000000004
86,6.09107968,3.43801856
87,6.13105664,3.47799552
88,6.1710336,3.5179724800000005
89,6.21101056,3.5579494400000002
90,6.25098752,3.5979264
91,6.29096448,3.6379033600000006
92,6.33094144,3.6778803200000003
93,6.3709184,3.71785728
94,6.41089536,3.7578342399999998
95,6.45087232,3.7978112000000004
96,6.49084928,3.83778816
97,6.53082624,3.87776512
98,6.5708032,3.9177420800000005
99,6.61078016,3.95771904
100,6.65075712,3.997696
101,6.69073408,4.03767296
102,6.73071104,4.077649920000001
103,6.770688,4.1176268799999995
104,6.81066496,4.15760384
105,6.85064192,4.197580800000001
106,6.89061888,4.23755776
107,6.93059584,4.27753472
108,6.9705728,4.317511680000001
109,7.01054976,4.35748864
110,7.05052672,4.3974656
111,7.09050368,4.437442560000001
112,7.13048064,4.47741952
113,7.1704576,4.51739648
114,7.21043456,4.557373440000001
115,7.25041152,4.5973504
116,7.29038848,4.6373273600000005
117,7.33036544,4.677304319999999
118,7.3703424,4.71728128
119,7.41031936,4.7572582400000005
120,7.45029632,4.797235199999999
121,7.49027328,4.83721216
122,7.53025024,4.877189120000001
123,7.5702272,4.917166079999999
124,7.61020416,4.95714304
125,7.65018112,4.997120000000001
126,7.69015808,5.0370969599999995
127,7.73013504,5.07707392
128,7.770112,5.117050880000001
129,7.81008896,5.15702784
130,7.85006592,5.1970048
131,7.89004288,5.236981760000001
132,7.93001984,5.27695872
133,7.9699968,5.31693568
134,8.00997376,5.356912639999999
135,8.04995072,5.3968896
136,8.08992768,5.43686656
137,8.12990464,5.476843519999999
138,8.1698816,5.51682048
139,8.20985856,5.55679744
140,8.24983552,5.596774399999999
141,8.28981248,5.63675136
142,8.32978944,5.6767283200000005
143,8.3697664,5.716705279999999
144,8.40974336,5.75668224
145,8.44972032,5.796659200000001
146,8.48969728,5.836636159999999
147,8.52967424,5.87661312
148,8.5696512,5.916590079999999
149,8.60962816,5.9565670399999995
150,8.64960512,5.996544
151,8.68958208,6.036520959999999
152,8.72955904,6.0764979199999996
153,8.769536,6.11647488
154,8.80951296,6.156451839999999
155,8.84948992,6.1964288
156,8.88946688,6.23640576
157,8.92944384,6.276382719999999
158,8.9694208,6.31635968
159,9.00939776,6.35633664
160,9.04937472,6.396313599999999
161,9.08935168,6.43629056
162,9.12932864,6.47626752
163,9.1693056,6.516244479999999
164,9.20928256,6.55622144
165,9.24925952,6.5961984000000005
166,9.28923648,6.636175359999999
167,9.32921344,6.67615232
168,9.3691904,6.7161292800000005
169,9.40916736,6.756106239999999
170,9.44914432,6.7960832
171,9.48912128,6.836060160000001
172,9.52909824,6.8760371199999994
173,9.5690752,6.91601408
174,9.60905216,6.955991039999999
175,9.64902912,6.9959679999999995
176,9.68900608,7.03594496
177,9.72898304,7.075921919999999
178,9.76896,7.11589888
179,9.80893696,7.15587584
180,9.84891392,7.195852799999999
181,9.88889088,7.23582976
182,9.92886784,7.27580672
183,9.9688448,7.315783679999999
184,10.00882176,7.35576064
185,10.04879872,7.3957376
186,10.08877568,7.435714559999999
187,10.12875264,7.47569152
188,10.1687296,7.51566848
189,10.20870656,7.555645439999999
190,10.24868352,7.5956224
191,10.28866048,7.6355993600000005
192,10.32863744,7.675576319999999
193,10.3686144,7.71555328
