,original,corrected
0,3.5586048,0.0
1,3.59858176,0.03997696000000017
2,3.63855872,0.0799539199999999
3,3.67853568,0.11993088000000007
4,3.71851264,0.15990784000000025
5,3.7584896,0.19988479999999997
6,3.79846656,0.23986176000000015
7,3.83844352,0.2798387200000003
8,3.87842048,0.31981568000000005
9,3.91839744,0.3597926400000002
10,3.9583744,0.39976959999999995
11,3.99835136,0.4397465600000001
12,4.03832832,0.47972351999999985
13,4.07830528,0.5197004800000005
14,4.11828224,0.5596774400000002
15,4.1582592,0.5996543999999999
16,4.19823616,0.6396313600000005
17,4.23821312,0.6796083200000003
18,4.27819008,0.71958528
19,4.31816704,0.7595622399999997
20,4.358144,0.7995392000000003
21,4.39812096,0.8395161600000001
22,4.43809792,0.8794931199999998
23,4.47807488,0.9194700800000004
24,4.51805184,0.9594470400000001
25,4.5580288,0.9994239999999999
26,4.59800576,1.0394009600000005
27,4.63798272,1.0793779200000002
28,4.67795968,1.11935488
29,4.71793664,1.1593318399999997
30,4.7579136,1.1993088000000003
31,4.79789056,1.23928576
32,4.83786752,1.2792627199999997
33,4.87784448,1.3192396800000004
34,4.91782144,1.35921664
35,4.9577984,1.3991935999999998
36,4.99777536,1.4391705600000004
37,5.03775232,1.4791475200000002
38,5.07772928,1.5191244799999999
39,5.11770624,1.5591014400000005
40,5.1576832,1.5990784000000002
41,5.19766016,1.63905536
42,5.23763712,1.6790323199999997
43,5.27761408,1.7190092800000003
44,5.31759104,1.75898624
45,5.357568,1.7989631999999998
46,5.39754496,1.8389401600000004
47,5.43752192,1.87891712
48,5.47749888,1.9188940799999998
49,5.51747584,1.9588710400000005
50,5.5574528,1.9988480000000002
51,5.59742976,2.03882496
52,5.63740672,2.0788019200000005
53,5.67738368,2.1187788800000003
54,5.71736064,2.15875584
55,5.7573376,2.1987327999999997
56,5.79731456,2.2387097600000003
57,5.83729152,2.27868672
58,5.87726848,2.31866368
59,5.91724544,2.3586406400000004
60,5.9572224,2.3986176
61,5.99719936,2.43859456
62,6.03717632,2.4785715200000005
63,6.07715328,2.51854848
64,6.11713024,2.55852544
65,6.1571072,2.5985023999999997
66,6.19708416,2.6384793600000003
67,6.23706112,2.67845632
68,6.27703808,2.7184332799999997
69,6.31701504,2.7584102400000003
70,6.356992,2.7983872
71,6.39696896,2.83836416
72,6.43694592,2.8783411200000004
73,6.47692288,2.91831808
74,6.51689984,2.95829504
75,6.5568768,2.9982720000000005
76,6.59685376,3.03824896
77,6.63683072,3.07822592
78,6.67680768,3.1182028799999997
79,6.71678464,3.1581798400000003
80,6.7567616,3.1981568
81,6.79673856,3.2381337599999998
82,6.83671552,3.2781107200000004
83,6.87669248,3.31808768
84,6.91666944,3.35806464
85,6.9566464,3.3980416000000004
86,6.99662336,3.43801856
87,7.03660032,3.47799552
88,7.07657728,3.5179724800000005
89,7.11655424,3.5579494400000002
90,7.1565312,3.5979264
91,7.19650816,3.6379033599999997
92,7.23648512,3.6778803200000003
93,7.27646208,3.71785728
94,7.31643904,3.7578342399999998
95,7.356416,3.7978112000000004
96,7.39639296,3.83778816
97,7.43636992,3.87776512
98,7.47634688,3.9177420800000005
99,7.51632384,3.95771904
100,7.5563008,3.997696
101,7.59627776,4.03767296
102,7.63625472,4.077649920000001
103,7.67623168,4.1176268799999995
104,7.71620864,4.15760384
105,7.7561856,4.197580800000001
106,7.79616256,4.23755776
107,7.83613952,4.27753472
108,7.87611648,4.317511680000001
109,7.91609344,4.35748864
110,7.9560704,4.3974656
111,7.99604736,4.437442560000001
112,8.03602432,4.47741952
113,8.07600128,4.51739648
114,8.11597824,4.557373440000001
115,8.1559552,4.5973504
116,8.19593216,4.6373273600000005
117,8.23590912,4.677304320000001
118,8.27588608,4.71728128
119,8.31586304,4.7572582400000005
120,8.35584,4.797235200000001
121,8.39581696,4.83721216
122,8.43579392,4.877189120000001
123,8.47577088,4.917166080000001
124,8.51574784,4.95714304
125,8.5557248,4.997120000000001
126,8.59570176,5.037096960000001
127,8.63567872,5.07707392
128,8.67565568,5.117050880000001
129,8.71563264,5.157027840000001
130,8.7556096,5.1970048
131,8.79558656,5.236981760000001
132,8.83556352,5.27695872
133,8.87554048,5.31693568
134,8.91551744,5.356912640000001
135,8.9554944,5.3968896
136,8.99547136,5.43686656
137,9.03544832,5.476843520000001
138,9.07542528,5.51682048
139,9.11540224,5.55679744
140,9.1553792,5.596774400000001
141,9.19535616,5.63675136
142,9.23533312,5.6767283200000005
143,9.27531008,5.716705280000001
144,9.31528704,5.75668224
145,9.355264,5.796659200000001
146,9.39524096,5.836636160000001
147,9.43521792,5.87661312
148,9.47519488,5.916590080000001
149,9.51517184,5.956567040000001
150,9.5551488,5.996544
