,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,7227,12.775587584488248,2.2157310670487282,227,6432,11.994070800118584,0.7903378324911658,202,0.7815167843696642
1,19620,24.958402060831958,1.3609612095688641,617,18984,24.333188633336228,-0.18618162772917307,597,0.62521342749573
2,24810,30.06037955879241,0.1394919251127831,780,23924,29.189406136211876,-2.0296618601205125,752,0.8709734225805335
3,28283,33.47447741051045,-0.33383109503219516,889,26748,31.96551104068978,-2.3327624553898834,841,1.5089663698206728
4,32219,37.34372277312554,-0.20316599658562592,1013,31196,36.338072873238545,-2.651512141215057,981,1.005649899886997
5,39849,44.84431782311364,1.0351915651453378,1253,39012,44.02151335956973,-0.4577368866668334,1227,0.8228044635439105
6,58958,63.62922880741542,2.096693322623154,1854,58193,62.87720322245593,1.0233505471535276,1830,0.7520255849594903
7,68750,73.25515629489688,2.293348849339572,2162,67899,72.41858927162822,0.748808244200787,2135,0.8365670232686568
8,80955,85.25315925493682,2.7861024021579794,2546,79334,83.65965144680698,0.7356090179744414,2495,1.5935078081298428
9,99857,103.83458096330838,2.236684112539675,3141,99212,103.2005201759896,0.19619738056130068,3120,0.6340607873187878
10,102743,106.67163434656732,2.4534383890368927,3232,101725,105.670899646582,-1.268681776903364,3200,1.0007346999853155
11,108705,112.53251870934963,0.9212318765656566,3419,107632,111.47771681044567,-1.7466470097816191,3385,1.0548018989039605
12,111063,114.85052698298946,0.7031914543137191,3493,110231,114.03263771934725,-1.3228633851742426,3467,0.8178892636422148
13,118662,122.32064779358704,2.4628009571673397,3732,115309,119.02451473950971,-0.5145788163710057,3627,3.2961330540773304
14,138770,142.0876157182477,1.5699040388133707,4365,136919,140.26800871463982,-2.0017612502904254,4307,1.8196070036078709
15,144900,148.113650797727,0.884530373688637,4558,143658,146.8927151421457,-1.291381138007334,4519,1.220935655581286
16,152922,155.99959752000805,1.8662845089990134,4810,151354,154.45819083083617,0.5439391918390805,4761,1.541406689171879
17,159760,162.7216249055675,2.0297981262486013,5025,158833,161.81034684379307,0.5529189490335336,4996,0.9112780617744249
18,170629,173.40628645187428,1.2226286882781894,5367,167054,169.89191852216163,-2.0585457143247634,5255,3.514367929712648
19,176210,178.89263258214734,0.7357941282357349,5543,175508,178.20253851594924,-0.5487175498299921,5521,0.6900940661980997
20,183127,185.6923201261536,0.2676664837302876,5760,182404,184.98158222036835,-1.696222730851168,5737,0.710737905785237
21,189097,191.56106880877863,0.2488545799337162,5948,187789,190.27525251449495,-2.00220518349912,5907,1.285816294283677
22,198280,200.5883249482335,0.5893927622579824,6237,197372,199.6957246460855,-1.0510089206794495,6208,0.8926003021479971
23,200396,202.66843754663125,1.8000058385690074,6303,199570,201.85644652287107,-2.472877943655601,6277,0.8119910237601857
24,227385,229.19970357600593,1.4532014929999522,7152,226350,228.18225719635487,-0.7014736793196773,7120,1.0174463796510622
25,236691,238.34787363304252,1.5013780422435012,7445,235878,237.54866212902675,-0.05193867978230921,7420,0.7992115040157728
26,246976,248.4584398308312,1.290959096829967,7769,246215,247.71034640579308,0.09481346677722699,7745,0.748093425038121
27,252655,254.04112387917752,1.4204059984225177,7947,251030,252.44368391112633,-0.31003475520353074,7896,1.5974399680511908
28,258173,259.46553849068926,1.5746474170076203,8121,257414,258.7194111456118,0.28035600862308585,8097,0.7461273450774684
29,271344,272.41315807173686,1.5908312301089906,8535,270473,271.5569302488614,-1.714370605660143,8508,0.8562278228754394
30,276278,277.26347733473045,2.138109793350278,8690,275378,276.37874135242515,-1.1434570889942341,8662,0.8847359823053011
31,284962,285.8001965239961,2.8697371662182114,8964,284099,284.95183302096336,0.5409611585195613,8937,0.848363503032715
32,299573,300.16339367673214,1.703315759132931,9423,296697,297.3361706932766,-1.3108944357282877,9333,2.827222983455556
33,309350,309.7745755645085,2.1027494566763627,9731,308590,309.0274651794507,0.45430497160364397,9707,0.7471103850577947
34,318087,318.3633958727321,1.6640631746077639,10006,317003,317.29778053404436,-0.5571265928698202,9972,1.065615338687735
35,327403,327.5213963295721,1.576049954656278,10299,326210,326.34862963302743,-0.6954024830714195,10261,1.1727666965446701
36,336666,336.62729566745406,1.9502468420484977,10590,335825,335.8005590439888,0.31254574186554357,10564,0.8267366234652513
37,339220,339.1379797772404,1.65793499696992,10670,338238,338.1726345165473,-1.4127985564590584,10640,0.9653452606930841
38,355017,354.6670623466588,2.2570364055013483,11167,353349,353.02735165945296,-0.9040540349539731,11115,1.6397106872058202
39,362304,361.8304746833905,2.3930905376467346,11397,361392,360.93394222132116,-0.35618951039100016,11368,0.8965324620693309
40,381046,380.2546099949078,1.2747527877410403,11986,379540,378.77415178451696,-1.2325148103813495,11939,1.4804582103908501
41,390207,389.26023925479524,0.95699972283093,12274,389411,388.4777394304452,-0.004318578109446464,12249,0.7824998243500545
42,399997,398.884200662316,0.9960047032293198,12582,399241,398.1410224371796,-0.8064088457577346,12559,0.7431782251364325
43,411624,410.31400651371985,2.8107593009604313,12948,410969,409.6701153265977,0.603896191895105,12927,0.6438911871221649
44,423631,422.11736755765264,0.8979703169465786,13326,422828,421.32798645344025,-0.3495124413125113,13301,0.7893811042123957
45,444469,442.6019546679609,0.74439763300377,13981,443582,441.7299982054,-1.6331340416077602,13953,0.8719564625608882
46,448240,446.30899843382,0.6940622452947652,14100,447642,445.7211405255772,0.11862744385644305,14081,0.5878579082428246
47,462153,459.9860336802793,1.9282285270719532,14538,460767,458.6235402675292,-1.2703227424010235,14494,1.3624934127500978
