,original,corrected
0,4.01588224,0.0
1,4.0558592,0.039976960000000616
2,4.09583616,0.07995392000000034
3,4.13581312,0.11993088000000007
4,4.17579008,0.1599078399999998
5,4.21576704,0.19988480000000042
6,4.255744,0.23986176000000015
7,4.29572096,0.2798387199999999
8,4.33569792,0.3198156800000005
9,4.37567488,0.3597926400000002
10,4.41565184,0.39976959999999995
11,4.4556288,0.43974656000000056
12,4.49560576,0.4797235200000003
13,4.53558272,0.51970048
14,4.57555968,0.5596774399999997
15,4.61553664,0.5996544000000004
16,4.6555136,0.6396313600000001
17,4.69549056,0.6796083199999998
18,4.73546752,0.7195852800000004
19,4.77544448,0.7595622400000002
20,4.81542144,0.7995391999999999
21,4.8553984,0.8395161600000005
22,4.89537536,0.8794931200000002
23,4.93535232,0.91947008
24,4.97532928,0.9594470400000006
25,5.01530624,0.9994240000000003
26,5.0552832,1.03940096
27,5.09526016,1.0793779199999998
28,5.13523712,1.1193548800000004
29,5.17521408,1.1593318400000001
30,5.21519104,1.1993087999999998
31,5.255168,1.2392857600000005
32,5.29514496,1.2792627200000002
33,5.33512192,1.31923968
34,5.37509888,1.3592166400000005
35,5.41507584,1.3991936000000003
36,5.4550528,1.43917056
37,5.49502976,1.4791475200000006
38,5.53500672,1.5191244800000003
39,5.57498368,1.55910144
40,5.61496064,1.5990783999999998
41,5.6549376,1.6390553600000004
42,5.69491456,1.6790323200000001
43,5.73489152,1.7190092799999999
44,5.77486848,1.7589862400000005
45,5.81484544,1.7989632000000002
46,5.8548224,1.83894016
47,5.89479936,1.8789171200000006
48,5.93477632,1.9188940800000003
49,5.97475328,1.95887104
50,6.01473024,1.9988479999999997
51,6.0547072,2.0388249600000004
52,6.09468416,2.07880192
53,6.13466112,2.11877888
54,6.17463808,2.1587558400000004
55,6.21461504,2.1987328
56,6.254592,2.23870976
57,6.29456896,2.2786867200000005
58,6.33454592,2.3186636800000002
59,6.37452288,2.35864064
60,6.41449984,2.3986176000000006
61,6.4544768,2.4385945600000003
62,6.49445376,2.47857152
63,6.53443072,2.5185484799999998
64,6.57440768,2.5585254400000004
65,6.61438464,2.5985024
66,6.6543616,2.63847936
