,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,44518,47.68530336629393,1.1284167827197535,1400,43099,46.29036963419261,0.4009034522465372,1355,1.3949337321013218
1,71187,73.90199660196006,1.1346799555443328,2239,69620,72.36157295276854,-0.0694847840906606,2190,1.5404236491915242
2,101424,103.62617648747647,1.6882850793997135,3190,100715,102.92920114141597,0.006782152259912442,3168,0.6969753460604977
3,110469,112.51777310964454,0.8262193051217843,3475,109252,111.32141345357174,-1.165520719366364,3436,1.1963596560728007
4,131877,133.56269300874615,1.135428724285647,4148,131033,132.73300726533986,-0.5085466694702284,4121,0.8296857434062872
5,146949,148.37907159241857,1.6067248214036132,4622,145768,147.21810137563799,0.04991540725328892,4585,1.1609702167805835
6,159936,161.14581181708377,2.4287094131922196,5031,159103,160.3269395134612,1.0161153662115214,5004,0.8188723036225554
7,163762,164.90692278186154,3.1209321860381385,5151,162556,163.72137656557246,0.22584665597742268,5113,1.185546216289083
8,165977,167.0843563383129,3.7769064734323443,5221,165137,166.25860275482793,0.3839110134083011,5194,0.8257535834849534
9,182628,183.4529550509409,2.7670728073789363,5745,181957,182.7933352241333,0.5684025451749971,5723,0.6596198268075852
10,204553,205.00610661987787,1.0457638074480973,6434,202807,203.28971881420563,-0.40897552584215635,6379,1.716387805672241
11,223811,223.9374905612502,1.885972071061074,7040,222739,222.88367170232655,0.5396956033217173,7006,1.0538188589236483
12,231633,231.6268292874634,1.6143685881796777,7286,230668,230.6781957064361,0.12009361047974364,7256,0.948633581027309
13,254953,254.55132162897357,1.165910034001539,8020,252826,252.46039559079207,-0.4592193796617036,7953,2.090926038181493
14,287722,286.76455874470884,2.044999288104498,9050,286334,285.40009925199803,0.2131692003994254,9007,1.3644594927108074
15,321041,319.51846784963067,1.2963814214751919,10099,319569,318.07143299857137,-0.43071387894756014,10052,1.4470348510592999
16,332023,330.3142129137157,1.7389084590412232,10444,330981,329.2898852542023,-0.2985135113553653,10411,1.0243276595134034
17,347726,345.7508897249822,1.0692092929417198,10938,345467,343.53020240939594,-0.13562957415831933,10867,2.2206873155862468
18,362382,360.1583236768335,1.0744292727067932,11399,361766,359.5527710489446,-0.24369456339602957,11380,0.605552627888926
19,414971,411.8554132028917,1.528637569010363,13053,413545,410.45359819092806,-0.349463509037465,13009,1.401815011963663
20,450654,446.93322882133543,2.1325120094366667,14176,448988,445.2954842140903,1.0912405367617664,14123,1.6377446072451107
21,470928,466.86338138273237,1.0669666747317517,14814,470034,465.98454364030914,-0.5802333080869739,14786,0.8788377424232294
22,486164,481.8409785231804,1.3312432908389935,15293,485269,480.96115774077686,-0.5264311873310535,15265,0.8798207824035558
23,494755,490.2862749942745,1.6214877520753006,15563,494062,489.6050282878994,0.8451296292995352,15541,0.6812467063750773
24,553403,547.9396037612079,1.139756639921676,17408,552737,547.284899134302,0.00425940774731179,17387,0.6547046269058683
25,595504,589.3265699734686,1.0641828021334123,18732,594046,587.8932976821341,-0.622340228880894,18687,1.4332722913345606
