,original,corrected
0,3.02972928,0.0
1,3.06970624,0.03997695999999973
2,3.1096832,0.0799539199999999
3,3.14966016,0.11993087999999963
4,3.18963712,0.1599078399999998
5,3.22961408,0.19988479999999997
6,3.26959104,0.2398617599999997
7,3.309568,0.2798387199999999
8,3.34954496,0.3198156799999996
9,3.38952192,0.3597926399999998
10,3.42949888,0.39976959999999995
11,3.46947584,0.4397465599999997
12,3.5094528,0.47972351999999985
13,3.54942976,0.51970048
14,3.58940672,0.5596774399999997
15,3.62938368,0.5996543999999999
16,3.66936064,0.6396313599999996
17,3.7093376,0.6796083199999998
18,3.74931456,0.71958528
19,3.78929152,0.7595622399999997
20,3.82926848,0.7995391999999999
21,3.86924544,0.8395161599999996
22,3.9092224,0.8794931199999998
23,3.94919936,0.91947008
24,3.98917632,0.9594470399999997
25,4.02915328,0.9994239999999999
26,4.06913024,1.0394009599999996
27,4.1091072,1.0793779200000002
28,4.14908416,1.11935488
29,4.18906112,1.1593318399999997
30,4.22903808,1.1993087999999994
31,4.26901504,1.23928576
32,4.308992,1.2792627199999997
33,4.34896896,1.3192396799999995
34,4.38894592,1.35921664
35,4.42892288,1.3991935999999998
36,4.46889984,1.4391705599999995
37,4.5088768,1.4791475200000002
38,4.54885376,1.5191244799999999
39,4.58883072,1.5591014399999996
40,4.62880768,1.5990784000000002
41,4.66878464,1.63905536
42,4.7087616,1.6790323199999997
43,4.74873856,1.7190092799999994
44,4.78871552,1.75898624
45,4.82869248,1.7989631999999998
46,4.86866944,1.8389401599999995
47,4.9086464,1.87891712
48,4.94862336,1.9188940799999998
49,4.98860032,1.9588710399999996
50,5.02857728,1.9988480000000002
51,5.06855424,2.03882496
52,5.1085312,2.0788019199999996
53,5.14850816,2.1187788799999994
54,5.18848512,2.15875584
55,5.22846208,2.1987327999999997
56,5.26843904,2.2387097599999994
57,5.308416,2.27868672
58,5.34839296,2.31866368
59,5.38836992,2.3586406399999995
60,5.42834688,2.3986176
61,5.46832384,2.43859456
62,5.5083008,2.4785715199999996
63,5.54827776,2.51854848
64,5.58825472,2.55852544
65,5.62823168,2.5985023999999997
66,5.66820864,2.6384793599999994
67,5.7081856,2.67845632
68,5.74816256,2.7184332799999997
69,5.78813952,2.7584102399999995
70,5.82811648,2.7983872
71,5.86809344,2.83836416
72,5.9080704,2.8783411199999995
73,5.94804736,2.91831808
74,5.98802432,2.95829504
75,6.02800128,2.9982719999999996
76,6.06797824,3.03824896
77,6.1079552,3.07822592
78,6.14793216,3.1182028799999997
79,6.18790912,3.1581798399999994
80,6.22788608,3.1981568
81,6.26786304,3.2381337599999998
82,6.30784,3.2781107199999995
83,6.34781696,3.31808768
84,6.38779392,3.35806464
85,6.42777088,3.3980415999999996
86,6.46774784,3.43801856
87,6.5077248,3.47799552
88,6.54770176,3.5179724799999996
89,6.58767872,3.5579494400000002
90,6.62765568,3.5979264
91,6.66763264,3.6379033599999997
92,6.7076096,3.6778803199999994
93,6.74758656,3.71785728
94,6.78756352,3.7578342399999998
95,6.82754048,3.7978111999999995
96,6.86751744,3.83778816
97,6.9074944,3.87776512
98,6.94747136,3.9177420799999996
99,6.98744832,3.95771904
