0,0.5709824,0.61489152
1,0.61489152,0.66158592
2,0.66158592,0.7143424
3,0.7143424,0.76201984
4,0.76201984,0.81133568
5,0.81133568,0.86687744
6,0.86687744,0.917504
7,0.917504,0.9674752
8,0.9674752,1.01892096
9,1.01892096,1.0674176
10,1.0674176,1.11214592
11,1.11214592,1.17030912
12,1.17030912,1.22126336
13,1.22126336,1.26910464
14,1.26910464,1.31416064
15,1.31416064,1.3631488
16,1.3631488,1.41295616
17,1.41295616,1.4630912
18,1.4630912,1.51322624
19,1.51322624,1.56336128
20,1.56336128,1.61726464
21,1.61726464,1.66658048
22,1.66658048,1.71720704
23,1.71720704,1.76750592
24,1.76750592,1.81682176
25,1.81682176,1.8628608
26,1.8628608,1.91332352
27,1.91332352,1.9677184
28,1.9677184,2.01457664
29,2.01457664,2.06897152
30,2.06897152,2.1168128
31,2.1168128,2.16317952
32,2.16317952,2.21626368
33,2.21626368,2.26525184
34,2.26525184,2.31555072
35,2.31555072,2.3666688
36,2.3666688,2.41319936
37,2.41319936,2.46300672
38,2.46300672,2.51183104
39,2.51183104,2.56180224
40,2.56180224,2.61210112
41,2.61210112,2.6615808
42,2.6615808,2.71171584
43,2.71171584,2.76168704
44,2.76168704,2.81165824
45,2.81165824,2.86294016
46,2.86294016,2.91160064
47,2.91160064,2.97320448
48,2.97320448,3.01645824
49,3.01645824,3.0711808
50,3.0711808,3.12180736
51,3.12180736,3.1711232
52,3.1711232,3.21536
53,3.21536,3.26483968
54,3.26483968,3.32136448
55,3.32136448,3.37068032
56,3.37068032,3.42081536
57,3.42081536,3.4709504
58,3.4709504,3.52223232
59,3.52223232,3.57400576
60,3.57400576,3.62119168
61,3.62119168,3.67345664
62,3.67345664,3.7199872
63,3.7199872,3.76471552
64,3.76471552,3.81452288
65,3.81452288,3.87072
66,3.87072,3.91544832
67,3.91544832,3.9624704
68,3.9624704,4.0124416
69,4.0124416,4.06257664
70,4.06257664,4.12123136
71,4.12123136,4.16432128
72,4.16432128,4.22330368
73,4.22330368,4.27180032
74,4.27180032,4.32226304
75,4.32226304,4.3712512
76,4.3712512,4.41417728
77,4.41417728,4.46595072
78,4.46595072,4.5154304
79,4.5154304,4.57162752
80,4.57162752,4.61914112
81,4.61914112,4.6628864
82,4.6628864,4.72088576
83,4.72088576,4.77380608
84,4.77380608,4.81673216
85,4.81673216,4.8635904
86,4.8635904,4.92240896
87,4.92240896,4.96631808
88,4.96631808,5.02153216
89,5.02153216,5.07461632
90,5.07461632,5.11442944
91,5.11442944,5.16489216
92,5.16489216,5.214208
93,5.214208,5.26483456
94,5.26483456,5.31136512
95,5.31136512,5.36805376
96,5.36805376,5.41720576
97,5.41720576,5.46684928
98,5.46684928,5.51665664
99,5.51665664,5.5672832
100,5.5672832,5.61676288
101,5.61676288,5.66673408
102,5.66673408,5.71686912
103,5.71686912,5.7663488
104,5.7663488,5.81664768
105,5.81664768,5.86579968
106,5.86579968,5.92412672
107,5.92412672,5.96688896
108,5.96688896,6.0162048
109,6.0162048,6.066176
110,6.066176,6.12139008
111,6.12139008,6.16251392
112,6.16251392,6.21232128
113,6.21232128,6.2717952
114,6.2717952,6.31554048
115,6.31554048,6.373376
116,6.373376,6.41744896
117,6.41744896,6.46627328
118,6.46627328,6.516736
119,6.516736,6.5675264
120,6.5675264,6.6134016
121,6.6134016,6.66697728
122,6.66697728,6.71219712
123,6.71219712,6.7616768
124,6.7616768,6.81197568
125,6.81197568,6.86194688
126,6.86194688,6.91208192
127,6.91208192,6.96336384
128,6.96336384,7.01186048
129,7.01186048,7.06297856
130,7.06297856,7.118848
131,7.118848,7.16685312
132,7.16685312,7.21485824
133,7.21485824,7.26515712
134,7.26515712,7.31561984
135,7.31561984,7.36608256
136,7.36608256,7.41490688
137,7.41490688,7.4653696
138,7.4653696,7.51599616
139,7.51599616,7.5661312
140,7.5661312,7.6169216
141,7.6169216,7.66541824
142,7.66541824,7.71620864
143,7.71620864,7.7750272
144,7.7750272,7.8143488
145,7.8143488,7.87218432
146,7.87218432,7.91707648
147,7.91707648,7.96622848
148,7.96622848,8.01275904
149,8.01275904,8.0625664
150,8.0625664,8.11679744
151,8.11679744,8.16201728
152,8.16201728,8.2173952
153,8.2173952,8.2632704
154,8.2632704,8.31275008
155,8.31275008,8.36370432
156,8.36370432,8.41302016
157,8.41302016,8.46249984
158,8.46249984,8.51263488
159,8.51263488,8.56244224
160,8.56244224,8.61257728
161,8.61257728,8.66271232
162,8.66271232,8.71333888
163,8.71333888,8.76265472
164,8.76265472,8.81278976
165,8.81278976,8.86145024
166,8.86145024,8.91240448
167,8.91240448,8.96188416
168,8.96188416,9.01152768
169,9.01152768,9.06133504
170,9.06133504,9.11163392
171,9.11163392,9.16897792
172,9.16897792,9.21911296
173,9.21911296,9.27154176
174,9.27154176,9.31610624
175,9.31610624,9.36361984
176,9.36361984,9.4191616
177,9.4191616,9.46618368
178,9.46618368,9.51123968
179,9.51123968,9.56219392
180,9.56219392,9.6116736
181,9.6116736,9.66148096
182,9.66148096,9.71145216
183,9.71145216,9.76125952
184,9.76125952,9.81123072
185,9.81123072,9.86677248
186,9.86677248,9.91608832
187,9.91608832,9.96278272
188,9.96278272,10.02192896
189,10.02192896,10.06583808
190,10.06583808,10.1220352
191,10.1220352,10.16758272
192,10.16758272,10.21313024
193,10.21313024,10.27162112
194,10.27162112,10.3161856
195,10.3161856,10.36910592
196,10.36910592,10.41661952
197,10.41661952,10.46249472
198,10.46249472,10.5209856
199,10.5209856,10.57243136
200,10.57243136,10.62273024
201,10.62273024,10.66369024
202,10.66369024,10.72513024
203,10.72513024,10.76723712
204,10.76723712,10.81933824
205,10.81933824,10.86521344
206,10.86521344,10.91567616
207,10.91567616,10.96220672
208,10.96220672,11.01824
209,11.01824,11.06624512
210,11.06624512,11.11441408
211,11.11441408,11.16471296
212,11.16471296,11.22304
213,11.22304,11.27268352
214,11.27268352,11.3164288
215,11.3164288,11.3680384
216,11.3680384,11.4171904
217,11.4171904,11.46175488
218,11.46175488,11.51156224
219,11.51156224,11.5621888
220,11.5621888,11.61560064
221,11.61560064,11.66573568
222,11.66573568,11.7153792
223,11.7153792,11.7743616
224,11.7743616,11.81581312
225,11.81581312,11.86578432
226,11.86578432,11.92280064
227,11.92280064,11.97408256
228,11.97408256,12.0152064
229,12.0152064,12.06337536
230,12.06337536,12.11645952
231,12.11645952,12.16708608
232,12.16708608,12.2216448
233,12.2216448,12.2740736
234,12.2740736,12.31618048
235,12.31618048,12.37336064
236,12.37336064,12.42251264
237,12.42251264,12.46937088
238,12.46937088,12.51590144
239,12.51590144,12.566528
240,12.566528,12.61584384
241,12.61584384,12.66597888
242,12.66597888,12.71218176
243,12.71218176,12.76248064
244,12.76248064,12.81867776
245,12.81867776,12.86520832
246,12.86520832,12.914688
247,12.914688,12.96367616
248,12.96367616,13.01807104
249,13.01807104,13.06804224
250,13.06804224,13.11440896
251,13.11440896,13.16503552
252,13.16503552,13.21484288
253,13.21484288,13.26399488
254,13.26399488,13.31429376
255,13.31429376,13.36475648
256,13.36475648,13.4144
257,13.4144,13.46420736
258,13.46420736,13.51630848
259,13.51630848,13.5651328
260,13.5651328,13.61608704
261,13.61608704,13.66458368
262,13.66458368,13.71537408
263,13.71537408,13.77435648
264,13.77435648,13.81531648
265,13.81531648,13.86545152
266,13.86545152,13.91542272
267,13.91542272,13.96473856
268,13.96473856,14.01716736
269,14.01716736,14.06615552
270,14.06615552,14.12005888
271,14.12005888,14.16708096
272,14.16708096,14.2229504
273,14.2229504,14.2655488
274,14.2655488,14.31207936
275,14.31207936,14.3753216
276,14.3753216,14.41824768
277,14.41824768,14.47165952
278,14.47165952,14.52064768
279,14.52064768,14.57242112
280,14.57242112,14.62222848
281,14.62222848,14.66433536
282,14.66433536,14.7144704
283,14.7144704,14.77050368
284,14.77050368,14.8144128
285,14.8144128,14.86176256
286,14.86176256,14.91582976
287,14.91582976,14.96825856
288,14.96825856,15.0175744
289,15.0175744,15.0716416
290,15.0716416,15.12194048
291,15.12194048,15.16388352
292,15.16388352,15.22368512
293,15.22368512,15.26562816
294,15.26562816,15.31527168
295,15.31527168,15.37261568
296,15.37261568,15.41455872
297,15.41455872,15.46420224
298,15.46420224,15.52171008
299,15.52171008,15.5672576
300,15.5672576,15.61575424
301,15.61575424,15.66818304
302,15.66818304,15.7155328
303,15.7155328,15.7671424
304,15.7671424,15.81268992
305,15.81268992,15.8695424
306,15.8695424,15.91771136
307,15.91771136,15.96358656
308,15.96358656,16.02224128
309,16.02224128,16.07041024
310,16.07041024,16.11644928
311,16.11644928,16.1742848
312,16.1742848,16.21737472
313,16.21737472,16.26652672
314,16.26652672,16.3135488
315,16.3135488,16.36401152
316,16.36401152,16.41332736
317,16.41332736,16.46362624
318,16.46362624,16.5134336
319,16.5134336,16.564224
320,16.564224,16.61124608
321,16.61124608,16.6617088
322,16.6617088,16.71790592
323,16.71790592,16.77000704
324,16.77000704,16.8189952
325,16.8189952,16.87076864
326,16.87076864,16.91336704
327,16.91336704,16.96448512
328,16.96448512,17.0115072
329,17.0115072,17.06246144
330,17.06246144,17.11161344
331,17.11161344,17.16436992
332,17.16436992,17.21171968
333,17.21171968,17.26152704
334,17.26152704,17.3113344
335,17.3113344,17.36196096
336,17.36196096,17.41258752
337,17.41258752,17.46599936
338,17.46599936,17.51400448
339,17.51400448,17.56151808
340,17.56151808,17.61181696
341,17.61181696,17.67129088
342,17.67129088,17.71503616
343,17.71503616,17.76533504
344,17.76533504,17.82202368
345,17.82202368,17.8659328
346,17.8659328,17.91541248
347,17.91541248,17.96653056
348,17.96653056,18.0158464
349,18.0158464,18.07138816
350,18.07138816,18.12250624
351,18.12250624,18.16444928
352,18.16444928,18.22162944
353,18.22162944,18.26455552
354,18.26455552,18.31452672
355,18.31452672,18.36498944
356,18.36498944,18.41496064
357,18.41496064,18.46444032
358,18.46444032,18.51539456
359,18.51539456,18.56192512
360,18.56192512,18.61238784
361,18.61238784,18.66694656
362,18.66694656,18.72314368
363,18.72314368,18.76688896
364,18.76688896,18.82406912
365,18.82406912,18.86355456
366,18.86355456,18.91237888
367,18.91237888,18.96824832
368,18.96824832,19.0226432
369,19.0226432,19.06655232
370,19.06655232,19.11717888
371,19.11717888,19.17566976
372,19.17566976,19.2151552
373,19.2151552,19.2724992
374,19.2724992,19.31378688
375,19.31378688,19.37227776
376,19.37227776,19.42175744
377,19.42175744,19.47107328
378,19.47107328,19.51449088
379,19.51449088,19.57085184
380,19.57085184,19.62180608
381,19.62180608,19.67128576
382,19.67128576,19.72289536
383,19.72289536,19.7763072
384,19.7763072,19.81431808
385,19.81431808,19.87248128
386,19.87248128,19.91491584
387,19.91491584,19.96488704
388,19.96488704,20.0122368
389,20.0122368,20.0720384
390,20.0720384,20.11676672
391,20.11676672,20.16641024
392,20.16641024,20.2227712
393,20.2227712,20.267008
394,20.267008,20.3177984
395,20.3177984,20.36875264
396,20.36875264,20.4169216
397,20.4169216,20.471808
398,20.471808,20.5217792
399,20.5217792,20.56634368
400,20.56634368,20.61647872
401,20.61647872,20.66628608
402,20.66628608,20.71658496
403,20.71658496,20.76622848
404,20.76622848,20.81652736
405,20.81652736,20.86617088
406,20.86617088,20.91728896
407,20.91728896,20.96791552
408,20.96791552,21.01673984
409,21.01673984,21.06802176
410,21.06802176,21.11340544
411,21.11340544,21.17091328
412,21.17091328,21.22203136
413,21.22203136,21.26512128
414,21.26512128,21.31755008
415,21.31755008,21.36522752
416,21.36522752,21.4155264
417,21.4155264,21.4614016
418,21.4614016,21.51989248
419,21.51989248,21.57297664
420,21.57297664,21.61491968
421,21.61491968,21.6711168
422,21.6711168,21.721088
423,21.721088,21.76630784
424,21.76630784,21.81627904
425,21.81627904,21.86625024
426,21.86625024,21.91638528
427,21.91638528,21.96635648
428,21.96635648,22.01632768
429,22.01632768,22.06662656
430,22.06662656,22.11332096
431,22.11332096,22.16230912
432,22.16230912,22.21277184
433,22.21277184,22.26176
434,22.26176,22.31205888
435,22.31205888,22.3625216
436,22.3625216,22.4116736
437,22.4116736,22.46180864
438,22.46180864,22.51145216
439,22.51145216,22.5632256
440,22.5632256,22.61139456
441,22.61139456,22.66628096
442,22.66628096,22.71608832
443,22.71608832,22.77556224
444,22.77556224,22.81684992
445,22.81684992,22.86354432
446,22.86354432,22.91351552
447,22.91351552,22.96348672
448,22.96348672,23.01329408
449,23.01329408,23.07145728
450,23.07145728,23.11897088
451,23.11897088,23.16582912
452,23.16582912,23.22415616
453,23.22415616,23.26511616
454,23.26511616,23.32278784
455,23.32278784,23.36669696
456,23.36669696,23.41535744
457,23.41535744,23.46254336
458,23.46254336,23.51251456
459,23.51251456,23.56363264
460,23.56363264,23.61278464
461,23.61278464,23.66193664
462,23.66193664,23.71158016
463,23.71158016,23.76876032
464,23.76876032,23.81643776
465,23.81643776,23.86952192
466,23.86952192,23.916544
467,23.916544,23.97749248
468,23.97749248,24.01910784
469,24.01910784,24.07071744
470,24.07071744,24.11659264
471,24.11659264,24.16607232
472,24.16607232,24.21571584
473,24.21571584,24.2663424
474,24.2663424,24.31598592
475,24.31598592,24.36612096
476,24.36612096,24.41854976
477,24.41854976,24.46606336
478,24.46606336,24.52127744
479,24.52127744,24.57485312
480,24.57485312,24.62220288
481,24.62220288,24.67233792
482,24.67233792,24.71460864
483,24.71460864,24.76425216
484,24.76425216,24.81455104
485,24.81455104,24.86419456
486,24.86419456,24.91449344
487,24.91449344,24.9643008
488,24.9643008,25.02148096
489,25.02148096,25.06653696
490,25.06653696,25.112576
491,25.112576,25.17352448
492,25.17352448,25.21448448
493,25.21448448,25.27051776
494,25.27051776,25.32081664
495,25.32081664,25.37160704
496,25.37160704,25.42174208
497,25.42174208,25.46597888
498,25.46597888,25.51676928
499,25.51676928,25.56624896
500,25.56624896,25.61851392
501,25.61851392,25.66602752
502,25.66602752,25.72189696
503,25.72189696,25.7744896
504,25.7744896,25.81561344
505,25.81561344,25.87131904
506,25.87131904,25.92178176
507,25.92178176,25.9694592
508,25.9694592,26.01582592
509,26.01582592,26.06546944
510,26.06546944,26.1152768
511,26.1152768,26.16623104
512,26.16623104,26.2152192
513,26.2152192,26.26502656
514,26.26502656,26.31221248
515,26.31221248,26.36333056
516,26.36333056,26.41281024
517,26.41281024,26.46802432
518,26.46802432,26.51865088
519,26.51865088,26.56813056
520,26.56813056,26.61810176
521,26.61810176,26.66971136
522,26.66971136,26.71689728
523,26.71689728,26.77276672
524,26.77276672,26.8304384
525,26.8304384,26.8648448
526,26.8648448,26.91579904
527,26.91579904,26.9623296
528,26.9623296,27.01197312
529,27.01197312,27.06178048
530,27.06178048,27.11699456
531,27.11699456,27.1630336
532,27.1630336,27.22136064
533,27.22136064,27.26363136
534,27.26363136,27.31180032
535,27.31180032,27.37094656
536,27.37094656,27.41436416
