,x,y,roi
114,264.54010009765625,330.6029052734375,Middle
115,262.1077880859375,330.2985534667969,Middle
116,262.023193359375,330.2985534667969,Middle
117,262.023193359375,330.695068359375,Middle
118,262.023193359375,330.14111328125,Middle
119,262.8577575683594,330.14111328125,Middle
120,264.0523681640625,329.22662353515625,Middle
121,264.0723571777344,324.94366455078125,Middle
122,264.1329040527344,324.5154724121094,Middle
123,264.1329040527344,323.8560485839844,Middle
124,264.1329040527344,322.7526550292969,Middle
125,264.1329040527344,319.7767028808594,Middle
126,262.9256591796875,316.7500305175781,Middle
127,262.322265625,316.18017578125,Middle
128,259.3678283691406,315.33184814453125,Middle
129,259.1401062011719,314.8562316894531,Middle
130,257.7588195800781,314.83746337890625,Middle
131,256.6523742675781,314.56695556640625,Middle
132,254.5840301513672,312.94195556640625,Middle
133,254.5840301513672,311.9914855957031,Middle
134,254.5840301513672,310.8661499023437,Middle
135,255.3553466796875,310.8661499023437,Middle
136,256.45867919921875,310.8661499023437,Middle
137,256.9787292480469,311.9110717773437,Middle
138,259.89764404296875,314.4297790527344,Middle
139,262.7659606933594,315.7137451171875,Middle
140,264.4461669921875,317.0849304199219,Middle
141,266.2593688964844,318.3863220214844,Middle
142,266.2593688964844,318.3863220214844,Middle
143,266.80877685546875,318.4300842285156,Middle
144,266.80877685546875,318.4300842285156,Middle
145,265.4797058105469,317.5899963378906,Middle
146,265.22314453125,314.5912780761719,Middle
147,263.1910705566406,313.60516357421875,Middle
148,259.2350158691406,312.3087158203125,Middle
149,256.2540588378906,310.33367919921875,Middle
150,253.12496948242188,310.27886962890625,Middle
151,248.6951446533203,309.6968688964844,Middle
152,246.4230194091797,309.2137756347656,Middle
153,241.56056213378903,303.5872802734375,Middle
154,238.69656372070312,295.8921813964844,Middle
155,238.69656372070312,292.3212280273437,Middle
156,238.69656372070312,282.88037109375,Middle
157,241.1086883544922,279.7481994628906,Middle
158,242.80062866210935,274.46435546875,Middle
159,246.1450042724609,264.9354858398437,Middle
160,248.124267578125,261.7714538574219,Middle
161,248.124267578125,251.8436584472656,Middle
162,248.124267578125,245.1873016357422,Middle
163,244.17437744140625,240.3934631347656,Middle
164,243.2186737060547,234.5974884033203,Middle
165,238.19708251953125,227.6065673828125,Middle
166,236.89666748046875,227.6065673828125,Middle
167,229.0711212158203,227.6065673828125,Middle
168,226.0591278076172,230.9398498535156,S_2
169,225.2910919189453,238.1305694580078,S_2
170,223.3814697265625,248.1387634277344,S_3
171,223.3814697265625,252.6059417724609,S_3
172,223.3814697265625,257.9502258300781,S_3
173,223.7504730224609,264.86505126953125,S_3
174,225.04205322265625,266.7389831542969,S_3
175,225.04205322265625,272.21258544921875,S_3
176,225.04205322265625,273.4978332519531,S_3
177,225.04205322265625,275.6810302734375,S_3
178,225.04205322265625,279.103759765625,S_3
179,227.3812255859375,280.3095397949219,S_3
180,228.46485900878903,280.8843688964844,
181,229.0581817626953,282.3929443359375,Middle
182,229.0581817626953,282.6000671386719,Middle
183,229.0581817626953,284.23651123046875,Middle
184,228.8025054931641,284.71368408203125,Middle
185,226.52500915527344,284.7276306152344,S_3
186,224.1656951904297,284.7850952148437,S_3
187,220.15057373046875,285.398681640625,S_3
188,218.3387756347656,285.6298522949219,S_3
189,217.29449462890625,287.4182434082031,S_3
190,217.25294494628903,287.78155517578125,S_3
191,216.8795928955078,290.0039367675781,S_3
192,216.06089782714844,291.4757385253906,S_3
193,216.06089782714844,295.6419982910156,S_3
194,216.06089782714844,299.32342529296875,S_3
195,219.5585174560547,302.8426208496094,S_3
196,221.19546508789065,305.4405822753906,S_3
197,224.68731689453125,312.3014221191406,S_3
198,224.7980194091797,313.7510681152344,S_3
199,225.16868591308597,315.3490905761719,S_3
200,225.5158843994141,316.24786376953125,S_3
201,228.15328979492188,316.24786376953125,S_3
202,228.93138122558597,316.24786376953125,S_3
203,229.95083618164065,313.798583984375,Middle
204,229.95083618164065,311.594482421875,Middle
205,229.95083618164065,307.86669921875,Middle
206,229.95083618164065,307.86669921875,Middle
207,229.95083618164065,307.86669921875,Middle
208,230.4259033203125,307.9363098144531,Middle
209,231.8287048339844,308.1446228027344,Middle
210,231.84873962402344,308.8257141113281,Middle
211,232.16229248046875,310.0357360839844,Middle
212,232.41587829589844,311.0904235839844,Middle
213,232.45030212402344,311.7646484375,Middle
214,232.41587829589844,311.7646484375,Middle
215,232.41587829589844,311.7646484375,Middle
216,230.5949859619141,306.36376953125,Middle
217,228.8582305908203,305.756591796875,S_3
218,225.45748901367188,304.8320617675781,S_3
219,223.58140563964844,304.74285888671875,S_3
220,223.57489013671875,304.2528991699219,S_3
221,223.57489013671875,303.6650390625,S_3
222,223.28494262695312,303.6650390625,S_3
223,223.21511840820312,303.6650390625,S_3
224,222.60321044921875,303.7751159667969,S_3
225,222.60321044921875,304.6224670410156,S_3
226,222.43638610839844,304.8228759765625,S_3
227,222.43638610839844,304.8228759765625,S_3
228,222.60470581054688,304.8228759765625,S_3
229,223.6587829589844,304.6697692871094,S_3
230,228.26947021484372,302.6768493652344,S_3
231,233.3433532714844,302.6768493652344,Middle
232,241.78565979003903,302.6768493652344,Middle
233,246.4954071044922,309.7855224609375,Middle
234,248.4032287597656,313.5572509765625,Middle
235,250.93197631835935,318.1230773925781,Middle
236,256.3949584960937,327.2123413085937,Middle
237,259.4735412597656,329.442626953125,Middle
238,266.9918518066406,332.5727233886719,Middle
239,271.13525390625,332.79150390625,Middle
240,280.1095275878906,332.79150390625,Middle
241,284.4371032714844,332.79150390625,Middle
242,293.7196044921875,332.1148681640625,Middle
243,297.1707458496094,325.786376953125,Middle
244,306.9154663085937,319.60919189453125,Middle
245,309.8377685546875,319.60919189453125,Middle
246,317.1852111816406,319.4300231933594,Middle
247,319.34930419921875,318.6866149902344,Middle
248,324.3358459472656,318.2934265136719,Middle
249,326.0411376953125,317.34039306640625,Middle
250,326.0411376953125,316.1740417480469,Middle
251,326.0411376953125,310.95184326171875,Middle
252,326.8881530761719,302.7413330078125,Middle
253,326.8881530761719,302.7413330078125,Middle
254,327.4383239746094,302.47381591796875,Middle
255,330.901123046875,302.47381591796875,Middle
256,336.72833251953125,303.6578369140625,Middle
257,341.1072998046875,303.8318786621094,Middle
258,341.1072998046875,316.36212158203125,Middle
259,341.1072998046875,319.627685546875,Middle
260,338.73992919921875,324.08935546875,Middle
261,336.25860595703125,324.2092590332031,Middle
262,331.8680114746094,327.58111572265625,Middle
263,329.0380554199219,327.7109069824219,Middle
264,329.0380554199219,331.8215026855469,Middle
265,329.0380554199219,334.7514953613281,Middle
266,329.47967529296875,338.4985656738281,Middle
267,331.2598876953125,338.6243591308594,Middle
268,331.8705139160156,338.6243591308594,Middle
269,331.8724060058594,338.6243591308594,Middle
270,336.7865295410156,334.5698547363281,Middle
271,338.2073974609375,332.20147705078125,Middle
272,340.048095703125,329.138427734375,Middle
273,342.0991516113281,329.138427734375,Middle
274,342.9869384765625,329.138427734375,Middle
275,344.42095947265625,329.366455078125,Middle
276,348.72625732421875,332.0094299316406,Middle
277,350.9852600097656,333.2203369140625,Middle
278,352.5961303710937,336.4789123535156,Middle
279,356.09051513671875,341.6634826660156,Middle
280,359.33184814453125,345.31329345703125,Middle
281,360.80511474609375,354.0106811523437,Middle
282,364.1364440917969,362.9894714355469,Middle
283,364.1364440917969,366.4363403320313,Middle
284,364.1364440917969,371.0628662109375,Middle
285,362.6184692382813,375.8249816894531,Middle
286,360.1698913574219,380.0901794433594,Middle
287,360.1698913574219,387.6952209472656,Middle
288,360.1698913574219,390.2792053222656,Middle
289,362.4317321777344,390.480224609375,Middle
290,366.2394714355469,394.4082336425781,Middle
291,366.2394714355469,394.9998779296875,Middle
292,366.2394714355469,395.2628784179688,Middle
293,353.14910888671875,395.2628784179688,Middle
294,346.9291076660156,394.9998779296875,Middle
295,339.6557922363281,394.6763305664063,Middle
296,336.7117919921875,392.3603210449219,Middle
297,329.23760986328125,387.1949157714844,Middle
298,316.1151733398437,386.2027282714844,Middle
299,310.73095703125,386.2027282714844,Middle
300,304.40447998046875,386.2027282714844,Middle
301,295.0326232910156,388.6965026855469,Middle
302,290.9427490234375,388.7525329589844,Middle
303,284.0692138671875,389.68109130859375,Middle
304,281.6679382324219,389.91943359375,Middle
305,280.6357727050781,389.91943359375,Middle
306,280.0018310546875,389.91943359375,Middle
307,277.4853820800781,389.9450988769531,Middle
308,277.4853820800781,390.1131896972656,Middle
309,277.4853820800781,390.3749694824219,Middle
310,277.8411560058594,392.9065551757813,Middle
311,277.8411560058594,399.1065979003906,Middle
312,277.8411560058594,401.8236999511719,Middle
313,273.6124267578125,403.2830810546875,Middle
314,272.4762268066406,403.2830810546875,Middle
315,269.2744140625,404.5103759765625,Middle
316,268.4996337890625,404.5103759765625,Middle
317,266.1775817871094,405.448486328125,Middle
318,263.8406982421875,405.7070007324219,Middle
319,260.8344116210937,405.7070007324219,Middle
320,260.8344116210937,405.7070007324219,Middle
321,260.8344116210937,405.6784362792969,Middle
322,262.23583984375,402.6253356933594,Middle
323,265.0662841796875,396.6186828613281,Middle
324,266.7392883300781,393.1620178222656,Middle
325,270.2914123535156,389.730712890625,Middle
326,271.4152526855469,388.09033203125,Middle
327,274.9005126953125,387.9921875,Middle
328,275.93768310546875,386.49072265625,Middle
329,275.93768310546875,381.06103515625,Middle
330,275.93768310546875,375.548095703125,Middle
331,271.1511535644531,366.1079406738281,Middle
332,269.25,366.1079406738281,Middle
333,268.5825500488281,366.0151062011719,Middle
334,267.3595886230469,366.0151062011719,Middle
335,265.38641357421875,366.0151062011719,Middle
336,260.10845947265625,366.0151062011719,Middle
337,254.51112365722656,366.0151062011719,Middle
338,249.66392517089844,366.7298583984375,Middle
339,243.0266265869141,374.7724914550781,Middle
340,239.5814666748047,377.244873046875,Middle
341,237.14459228515625,379.7052612304688,Middle
342,233.7003936767578,381.2989807128906,Middle
343,232.3965301513672,381.3783874511719,Middle
344,232.01954650878903,382.4778747558594,
345,232.01954650878903,384.8432922363281,
346,231.9011688232422,386.03717041015625,
347,231.3643951416016,386.8816833496094,S_3
348,231.9011688232422,387.2896728515625,
349,231.9011688232422,387.5365295410156,
350,231.9011688232422,389.5672912597656,S_3
351,232.0938415527344,389.8718872070313,
352,237.84922790527344,390.45166015625,Middle
353,239.9376678466797,390.7137145996094,Middle
354,243.1238250732422,390.7137145996094,Middle
355,244.70265197753903,390.7137145996094,Middle
356,244.70265197753903,390.45166015625,Middle
357,244.75721740722656,388.17974853515625,Middle
358,245.12815856933597,379.1065673828125,Middle
359,245.12815856933597,375.5063781738281,Middle
360,245.9370574951172,363.9810485839844,Middle
361,245.9370574951172,357.7410583496094,Middle
362,245.9370574951172,348.8000793457031,Middle
363,245.23367309570312,344.0666198730469,Middle
364,244.8758850097656,331.00897216796875,Middle
365,242.96539306640625,327.8031921386719,Middle
366,241.0544586181641,322.2958984375,Middle
367,241.0544586181641,319.54327392578125,Middle
368,241.0544586181641,315.5675354003906,Middle
369,241.9730224609375,310.9432983398437,Middle
370,250.0777740478516,301.80596923828125,Middle
371,253.2412109375,298.28076171875,Middle
372,254.44444274902344,284.7039794921875,Middle
373,254.8085784912109,278.044921875,Middle
374,255.3186492919922,266.3875732421875,Middle
375,255.3186492919922,260.5306091308594,Middle
376,255.3186492919922,252.2855224609375,Middle
377,252.46536254882807,247.4439239501953,Middle
378,251.08566284179688,239.4981842041016,Middle
379,250.71514892578125,236.86373901367188,Middle
380,250.71514892578125,236.86373901367188,Middle
381,250.71514892578125,236.86373901367188,Middle
382,255.8733062744141,238.68707275390625,Middle
383,261.9532775878906,238.68707275390625,Middle
384,271.4450378417969,238.68707275390625,Middle
385,280.67645263671875,234.31320190429688,Middle
386,286.5325622558594,224.07513427734372,Middle
387,286.92120361328125,217.07293701171875,Middle
388,288.6923828125,207.20016479492188,Middle
389,289.5315856933594,201.5404052734375,Middle
390,292.2131042480469,189.2599029541016,Middle
391,292.7098388671875,183.6890106201172,Middle
392,293.1328125,176.44329833984375,Middle
393,294.3968811035156,164.6801300048828,Middle
394,294.40545654296875,151.7721710205078,Middle
395,295.5697021484375,145.7986297607422,Middle
396,296.7749938964844,134.7055206298828,Middle
397,296.7749938964844,130.4024200439453,Middle
398,296.7749938964844,126.77619934082033,Middle
399,292.88690185546875,119.20035552978516,Middle
400,290.08966064453125,117.61192321777344,Middle
401,284.1726989746094,113.28508758544922,Middle
402,282.3634033203125,110.6451644897461,Middle
403,280.8612365722656,109.92253112792967,Middle
404,278.781494140625,108.7486343383789,Middle
405,277.6702575683594,108.66926574707033,Middle
406,277.3786315917969,106.70020294189452,Middle
407,277.3786315917969,103.81497955322266,Middle
408,276.1027526855469,101.80445098876952,Middle
409,271.3044128417969,100.95591735839844,Middle
410,263.8209228515625,100.95591735839844,Middle
411,260.00439453125,100.95591735839844,Middle
412,255.39881896972656,100.95591735839844,Middle
413,245.1905670166016,100.95591735839844,Middle
414,242.6576232910156,100.45941925048828,Middle
415,239.71975708007807,98.46050262451172,Middle
416,239.35403442382807,98.38007354736328,Middle
417,239.35403442382807,97.99488067626952,Middle
418,239.35403442382807,97.49372100830078,Middle
419,239.6069793701172,97.01299285888672,Middle
420,239.68638610839844,96.45306396484376,Middle
421,239.70001220703125,96.45306396484376,Middle
422,239.7852935791016,96.45306396484376,Middle
423,241.2787170410156,97.15357971191406,Middle
424,245.71011352539065,97.15357971191406,Middle
425,253.56732177734372,97.15357971191406,Middle
426,255.76898193359372,97.46855926513672,Middle
427,266.9247436523437,97.6679458618164,Middle
428,271.41656494140625,97.6679458618164,Middle
429,280.60382080078125,97.9666976928711,Middle
430,285.0731201171875,99.57161712646484,Middle
431,294.3636474609375,99.8974609375,Middle
432,297.4418334960937,100.89714050292967,Middle
433,303.5373229980469,100.91490173339844,Middle
434,313.48077392578125,100.91490173339844,Middle
435,323.2066650390625,100.91490173339844,Middle
436,328.03375244140625,100.84992218017578,Middle
437,335.023681640625,95.74748229980467,Middle
438,339.5403747558594,94.98402404785156,Middle
439,345.42694091796875,94.98402404785156,Middle
440,349.12841796875,94.98402404785156,Middle
441,361.6101989746094,95.77627563476562,Middle
442,366.9743347167969,97.78384399414062,Middle
443,376.867919921875,98.20571899414062,Middle
444,379.7112426757813,98.20571899414062,Middle
445,384.769775390625,98.20571899414062,Middle
446,384.8388671875,98.15188598632812,Middle
447,385.1522216796875,98.15188598632812,Middle
448,385.7630615234375,98.15188598632812,Middle
449,385.7630615234375,98.73709869384766,Middle
450,385.7630615234375,98.73709869384766,Middle
451,383.143798828125,99.49019622802734,Middle
452,382.6248474121094,99.66059112548828,Middle
453,381.2831115722656,101.06514739990234,Middle
454,380.5641784667969,109.1777572631836,Middle
455,380.0830383300781,114.80365753173828,Middle
456,379.9582824707031,126.33152770996094,Middle
457,378.87603759765625,133.5962677001953,Middle
458,378.2778015136719,136.34336853027344,Middle
459,377.5991516113281,143.26296997070312,Middle
460,377.5991516113281,150.7626495361328,Middle
461,377.5991516113281,157.48643493652344,Middle
462,379.7173156738281,167.49688720703125,Middle
463,379.7173156738281,170.29689025878906,Middle
464,380.190673828125,179.0922393798828,Middle
465,380.190673828125,182.8807830810547,Middle
466,378.8080139160156,191.6527557373047,Middle
467,378.6809692382813,200.6163482666016,Middle
468,378.0084838867188,203.9534454345703,Middle
469,377.2809448242188,206.5925445556641,Middle
470,371.83197021484375,214.25411987304688,Middle
471,367.1105651855469,218.5246124267578,Middle
472,363.8808288574219,222.10183715820312,Middle
473,362.5894775390625,229.47100830078125,Middle
474,362.4639587402344,232.2469024658203,Middle
475,361.4298706054688,234.4776763916016,Middle
476,360.6212463378906,236.21243286132807,Middle
477,360.5799560546875,238.9005279541016,Middle
478,352.8502502441406,241.6713104248047,Middle
479,348.75262451171875,243.11460876464844,Middle
480,342.3364562988281,243.93231201171875,Middle
481,338.5148010253906,247.1774444580078,Middle
482,335.7541809082031,249.96286010742188,Middle
483,333.575439453125,252.28466796875,Middle
484,323.8252868652344,257.5943298339844,Middle
485,321.6305847167969,260.4490661621094,Middle
486,315.8396301269531,264.6416320800781,Middle
487,311.0755920410156,264.8496398925781,Middle
488,304.0105895996094,265.168701171875,Middle
489,300.16143798828125,267.0058898925781,Middle
490,291.0995788574219,270.12579345703125,Middle
491,289.2074279785156,272.88507080078125,Middle
492,287.4197692871094,279.4573974609375,Middle
493,287.4197692871094,281.49981689453125,Middle
494,287.4197692871094,284.56451416015625,Middle
495,288.21368408203125,285.7845458984375,Middle
496,288.57244873046875,287.8610534667969,Middle
497,288.57244873046875,288.1816711425781,Middle
498,288.57244873046875,292.2015991210937,Middle
499,288.57244873046875,295.6785583496094,Middle
500,292.5777893066406,299.6567687988281,Middle
501,293.088623046875,301.41162109375,Middle
502,293.9354248046875,303.1851806640625,Middle
503,294.3117980957031,304.7212829589844,Middle
504,294.5380554199219,306.2001647949219,Middle
505,295.4677734375,309.86920166015625,Middle
506,298.2746887207031,309.94854736328125,Middle
507,298.2746887207031,310.0274353027344,Middle
508,298.2746887207031,311.17352294921875,Middle
509,298.1985778808594,311.17352294921875,Middle
510,297.5794677734375,311.17352294921875,Middle
511,297.5794677734375,310.46148681640625,Middle
512,297.5794677734375,308.22857666015625,Middle
513,297.98486328125,307.1910705566406,Middle
514,297.98486328125,307.1910705566406,Middle
515,297.98486328125,307.1910705566406,Middle
516,291.1166381835937,313.0746765136719,Middle
517,288.04595947265625,318.46490478515625,Middle
518,286.2979431152344,323.3653259277344,Middle
519,283.2229309082031,332.1471862792969,Middle
520,281.20416259765625,334.4584045410156,Middle
521,275.0364685058594,340.1544189453125,Middle
522,273.2168884277344,344.5653076171875,Middle
523,270.3036804199219,347.3476257324219,Middle
524,265.20281982421875,349.72784423828125,Middle
525,261.0685729980469,350.6786499023437,Middle
526,254.12852478027344,351.0904235839844,Middle
527,243.9836578369141,351.3966064453125,Middle
528,240.5680694580078,351.62799072265625,Middle
529,238.7572479248047,355.57769775390625,Middle
530,238.75442504882807,355.57769775390625,Middle
531,237.9526214599609,355.57769775390625,Middle
532,234.94520568847656,353.8206481933594,Middle
533,234.94520568847656,353.1562805175781,Middle
534,234.94520568847656,353.1562805175781,Middle
535,235.60992431640625,353.1562805175781,Middle
536,238.60443115234372,354.9923095703125,Middle
537,241.97874450683597,359.3466186523437,Middle
538,241.97874450683597,361.1212463378906,Middle
539,241.97874450683597,370.5625915527344,Middle
540,238.4837646484375,375.8517761230469,Middle
541,236.39617919921875,386.5439147949219,Middle
542,236.39617919921875,387.4298400878906,Middle
543,236.39617919921875,387.4298400878906,Middle
544,236.55262756347656,387.4298400878906,Middle
545,237.73904418945312,386.3128051757813,Middle
546,237.73904418945312,385.9969787597656,Middle
547,237.73904418945312,385.9679260253906,Middle
548,235.4083709716797,384.4845275878906,Middle
549,231.1564483642578,376.1195983886719,S_3
550,231.1564483642578,374.4671630859375,S_3
551,231.1564483642578,372.27099609375,S_3
552,231.1564483642578,370.675048828125,S_3
553,231.1564483642578,363.9663696289063,
554,227.6664581298828,359.28289794921875,S_3
555,226.01661682128903,350.1755065917969,S_3
556,226.01661682128903,349.0227966308594,S_3
557,226.01661682128903,341.94488525390625,S_3
558,226.2560272216797,337.7414245605469,S_3
559,227.0030059814453,330.5621032714844,S_3
560,228.68077087402344,329.2265930175781,S_3
561,228.68077087402344,328.8501892089844,S_3
562,228.68077087402344,327.1878967285156,S_3
563,228.14205932617188,325.38018798828125,S_3
564,226.63992309570312,322.40093994140625,S_3
565,226.63992309570312,318.5922546386719,S_3
566,226.62242126464844,317.3348999023437,S_3
567,226.4755859375,317.3348999023437,S_3
568,226.1207733154297,317.3348999023437,S_3
569,225.82696533203125,318.7652893066406,S_3
570,225.7266845703125,319.3827209472656,S_3
571,225.7266845703125,321.2406311035156,S_3
572,225.7266845703125,323.722900390625,S_3
573,225.7266845703125,325.314453125,S_3
574,225.7266845703125,325.7926330566406,S_3
575,225.18600463867188,325.7926330566406,S_3
576,224.72496032714844,325.7926330566406,S_3
577,224.35739135742188,326.2840881347656,S_3
578,224.35739135742188,326.3421936035156,S_3
579,224.35739135742188,326.7395935058594,S_3
580,224.89720153808597,328.5588684082031,S_3
581,224.90316772460935,329.1129150390625,S_3
582,224.90316772460935,329.1776733398437,S_3
583,225.26849365234372,329.4511108398437,S_3
584,225.3824615478516,329.48651123046875,S_3
585,225.2844390869141,329.49725341796875,S_3
586,225.2844390869141,329.49725341796875,S_3
587,225.2844390869141,329.48651123046875,S_3
588,225.2844390869141,329.48651123046875,S_3
589,225.2660369873047,329.49725341796875,S_3
590,225.2660369873047,329.2586669921875,S_3
591,225.2660369873047,329.2586669921875,S_3
592,225.2660369873047,329.2569274902344,S_3
593,225.11178588867188,328.89666748046875,S_3
594,224.9715881347656,328.89666748046875,S_3
595,224.8085479736328,328.8503723144531,S_3
596,224.9715881347656,328.8503723144531,S_3
597,224.9715881347656,328.9503479003906,S_3
598,225.26760864257807,330.2164306640625,S_3
599,225.26760864257807,332.33251953125,S_3
600,225.26760864257807,336.84942626953125,S_3
601,224.8033905029297,338.7351989746094,S_3
602,224.73292541503903,342.4751892089844,S_3
603,223.62234497070312,343.81329345703125,S_3
604,222.5801696777344,347.8568725585937,S_3
605,221.95611572265625,349.03094482421875,S_3
606,221.8507843017578,349.3197326660156,S_3
607,221.1866455078125,349.3290710449219,S_3
608,220.75714111328125,352.02069091796875,S_3
609,219.33721923828125,356.403564453125,S_3
610,218.91339111328125,358.6585388183594,S_3
611,218.66531372070312,358.6585388183594,S_3
612,218.5531463623047,358.6585388183594,S_3
613,218.4556427001953,357.97772216796875,S_3
614,218.25433349609372,357.94732666015625,S_3
615,217.3774261474609,357.094970703125,S_3
616,216.5787048339844,355.60333251953125,S_3
617,216.0749664306641,352.1221923828125,S_3
618,215.2091064453125,344.5013427734375,S_3
619,215.2091064453125,342.0434265136719,S_3
620,215.0643615722656,334.0236511230469,S_3
621,214.42630004882807,331.2279357910156,S_3
622,214.1454315185547,328.4921875,S_3
623,213.814697265625,327.5405578613281,S_3
624,212.40591430664065,324.7403869628906,S_3
625,210.45298767089844,321.0641174316406,S_3
626,210.45298767089844,320.3553161621094,S_3
627,210.45298767089844,319.3840026855469,S_3
628,212.08604431152344,316.9913024902344,S_3
629,212.7663726806641,315.6690673828125,S_3
630,213.7832946777344,315.5179443359375,S_3
631,214.27012634277344,313.77593994140625,S_3
632,214.8493194580078,313.5511474609375,S_3
633,217.1295318603516,309.8564453125,S_3
634,219.6709442138672,308.7336730957031,S_3
635,220.9000244140625,308.7336730957031,S_3
636,222.69900512695312,308.5297241210937,S_3
637,222.75518798828125,308.5297241210937,S_3
638,225.08511352539065,307.2414245605469,S_3
639,225.73333740234372,307.2414245605469,S_3
640,225.73333740234372,307.2414245605469,S_3
641,226.2743225097656,309.46551513671875,S_3
642,226.3303680419922,309.46551513671875,S_3
