,x,y,roi,transition_index
137,258.2183837890625,107.68939971923828,Middle,
138,252.9515838623047,106.5846710205078,Middle,
139,251.49310302734372,106.5846710205078,Middle,
140,249.67955017089844,105.77704620361328,Middle,
141,247.65684509277344,105.7409439086914,Middle,
142,244.0707244873047,105.09497833251952,Middle,
143,241.80142211914065,104.21598815917967,Middle,
144,241.26300048828125,103.80440521240234,Middle,
145,240.87667846679688,101.95254516601562,Middle,
146,240.87667846679688,101.95254516601562,Middle,
147,240.87667846679688,101.95254516601562,Middle,
148,241.4910125732422,102.71922302246094,Middle,
149,241.70899963378903,104.64160919189452,Middle,
150,242.9744415283203,106.40811920166016,Middle,
151,245.7376708984375,109.14554595947266,Middle,
152,248.0290069580078,117.26819610595705,Middle,
153,248.0290069580078,121.7598648071289,Middle,
154,248.0290069580078,122.6265640258789,Middle,
155,246.80186462402344,122.8975830078125,Middle,
156,246.2129669189453,122.8975830078125,Middle,
157,245.93508911132807,122.8975830078125,Middle,
158,245.93508911132807,122.39482879638672,Middle,
159,245.93508911132807,121.51361083984376,Middle,
160,246.85055541992188,120.96056365966795,Middle,
161,246.85055541992188,120.54747772216795,Middle,
162,246.85055541992188,120.53275299072266,Middle,
163,246.12713623046875,120.17803955078124,Middle,
164,244.7223663330078,116.3434829711914,Middle,
165,244.5036773681641,113.20681762695312,Middle,
166,242.4541931152344,110.28685760498048,Middle,
167,240.3533172607422,108.86243438720705,Middle,
168,237.1653594970703,108.86243438720705,Middle,
169,235.91482543945312,108.86243438720705,Middle,
170,233.8949737548828,109.94562530517578,Middle,
171,233.8949737548828,109.94562530517578,Middle,
172,233.7176513671875,111.65589141845705,Middle,
173,233.7176513671875,111.65589141845705,Middle,
174,233.2667694091797,111.65589141845705,Middle,
175,233.2667694091797,112.48294830322266,Middle,
176,233.2667694091797,112.58838653564452,Middle,
177,233.53607177734372,112.99413299560548,Middle,
178,237.49447631835935,113.48798370361328,Middle,
179,240.33499145507807,113.5146484375,Middle,
180,243.24642944335935,115.54051971435548,Middle,
181,244.55133056640625,115.65409088134766,Middle,
182,245.07101440429688,115.65409088134766,Middle,
183,245.1821136474609,115.65409088134766,Middle,
184,245.1821136474609,113.46055603027344,Middle,
185,245.07101440429688,113.41592407226562,Middle,
186,244.94764709472656,111.26802825927734,Middle,
187,244.85899353027344,109.7259292602539,Middle,
188,243.8546295166016,108.01100158691406,Middle,
189,242.832275390625,107.34205627441406,Middle,
190,242.81512451171875,107.1202621459961,Middle,
191,240.93028259277344,106.6608428955078,Middle,
192,240.8972930908203,106.6608428955078,Middle,
193,240.80831909179688,106.6608428955078,Middle,
194,240.80831909179688,107.4466323852539,Middle,
195,240.8972930908203,107.48025512695312,Middle,
196,241.91944885253903,108.1746597290039,Middle,
197,245.6483612060547,114.7077865600586,Middle,
198,247.6379547119141,118.54056549072266,Middle,
199,248.8323974609375,126.6138153076172,Middle,
200,250.9756622314453,132.6590118408203,Middle,
201,250.9756622314453,136.0033721923828,Middle,
202,250.9791259765625,143.60459899902344,Middle,
203,250.9756622314453,147.93357849121094,Middle,
204,250.9791259765625,152.92445373535156,Middle,
205,251.1881256103516,155.75653076171875,Middle,
206,251.5670928955078,157.23715209960938,Middle,
207,253.41737365722656,160.1065673828125,Middle,
208,257.8113098144531,164.12539672851562,Middle,
209,260.5311584472656,166.05323791503906,Middle,
210,261.8382873535156,169.14756774902344,Middle,
211,263.47381591796875,173.89471435546875,Middle,
212,263.56085205078125,173.89471435546875,Middle,
213,264.1900939941406,173.89471435546875,Middle,
214,265.3808898925781,172.3110809326172,Middle,
215,276.4007263183594,165.07725524902344,Middle,
216,285.6848449707031,165.07725524902344,Middle,
217,290.2300109863281,165.07725524902344,Middle,
218,295.6273803710937,165.0758056640625,Middle,
219,302.5251770019531,164.71324157714844,Middle,
220,306.1136169433594,163.92733764648438,Middle,
221,312.4364624023437,160.14222717285156,Middle,
222,316.9671325683594,159.83399963378906,Middle,
223,326.522705078125,158.1556854248047,Middle,
224,327.81646728515625,157.86453247070312,Middle,
225,327.81646728515625,153.7218780517578,Middle,
226,327.81646728515625,152.1258087158203,Middle,
227,321.2177734375,146.11302185058594,Middle,
228,318.72784423828125,143.56784057617188,Middle,
229,315.1828308105469,137.67808532714844,Middle,
230,314.03765869140625,135.3861541748047,Middle,
231,311.7747497558594,132.0035858154297,Middle,
232,307.0375061035156,128.7349395751953,Middle,
233,303.97052001953125,124.9311752319336,Middle,
234,301.4994812011719,123.46151733398438,Middle,
235,299.85357666015625,121.10221862792967,Middle,
236,297.0877685546875,117.74153137207033,Middle,
237,294.7484741210937,115.56124877929688,Middle,
238,293.994140625,115.03662109375,Middle,
239,286.2476501464844,112.97175598144533,Middle,
240,281.8306579589844,111.99691772460938,Middle,
241,275.0692443847656,108.75377655029295,Middle,
242,271.24365234375,106.06169891357422,Middle,
243,265.279541015625,104.52102661132812,Middle,
244,263.5235290527344,104.52102661132812,Middle,
245,261.20147705078125,104.52102661132812,Middle,
246,256.783447265625,106.12938690185548,Middle,
247,255.004638671875,106.12938690185548,Middle,
248,250.16525268554688,106.12938690185548,Middle,
249,246.8900146484375,105.87881469726562,Middle,
250,246.15870666503903,104.32743072509766,Middle,
251,245.4141082763672,100.56493377685548,Middle,
252,245.4141082763672,100.17623901367188,Middle,
253,245.4141082763672,100.17623901367188,Middle,
254,245.86607360839844,100.17623901367188,Middle,
255,246.62661743164065,101.6688003540039,Middle,
256,252.99620056152344,108.2204132080078,Middle,
257,260.7840576171875,108.2204132080078,Middle,
258,263.1445007324219,108.2204132080078,Middle,
259,266.3974609375,107.87395477294922,Middle,
260,273.4242248535156,106.05223846435548,Middle,
261,274.002197265625,104.1624526977539,Middle,
262,277.4648132324219,104.0090560913086,Middle,
263,278.8261108398437,102.12239837646484,Middle,
264,278.90704345703125,101.3698501586914,Middle,
265,278.90704345703125,99.19657135009766,Middle,
266,278.90704345703125,98.54362487792967,Middle,
267,278.2358703613281,97.9827117919922,Middle,
268,278.0648193359375,97.9827117919922,Middle,
269,277.8779296875,98.54362487792967,Middle,
270,276.3062438964844,99.28942108154295,Middle,
271,273.3371887207031,101.83002471923828,Middle,
272,264.7470092773437,108.19544982910156,Middle,
273,260.81298828125,110.66587829589844,Middle,
274,254.2835998535156,111.88150787353516,Middle,
275,249.73373413085935,113.80894470214844,Middle,
276,247.0143585205078,114.98780059814452,Middle,
277,244.7075042724609,115.61006927490234,Middle,
278,240.0895233154297,119.60262298583984,Middle,
279,240.0895233154297,120.72142791748048,Middle,
280,240.0895233154297,121.2008056640625,Middle,
281,240.3887634277344,123.28834533691406,Middle,
282,247.03753662109372,132.56236267089844,Middle,
283,248.78689575195312,135.18394470214844,Middle,
284,248.78689575195312,139.83261108398438,Middle,
285,248.78689575195312,143.67633056640625,Middle,
286,247.55679321289065,148.28573608398438,Middle,
287,247.55679321289065,150.5979461669922,Middle,
288,247.55679321289065,153.98434448242188,Middle,
289,249.2859344482422,156.68360900878906,Middle,
290,250.1469573974609,163.77780151367188,Middle,
291,250.1469573974609,168.39208984375,Middle,
292,250.1469573974609,176.48304748535156,Middle,
293,248.94862365722656,180.7285614013672,Middle,
294,248.94862365722656,185.4917907714844,Middle,
295,248.94862365722656,186.29054260253903,Middle,
296,247.8018493652344,191.382568359375,Middle,
297,247.8018493652344,194.36705017089844,Middle,
298,247.8018493652344,203.7726593017578,Middle,
299,246.66921997070312,208.91539001464844,Middle,
300,243.3357086181641,221.34524536132807,Middle,
301,242.66981506347656,226.1339263916016,Middle,
302,240.97991943359372,231.5446319580078,Middle,
303,235.4497985839844,241.845947265625,Middle,
304,235.4497985839844,250.4755401611328,Middle,
305,235.4497985839844,255.6997985839844,Middle,
306,235.4497985839844,262.5761413574219,Middle,
307,235.4497985839844,265.5009765625,Middle,
308,234.53469848632807,274.6689758300781,Middle,
309,234.53469848632807,279.8380126953125,Middle,
310,234.53469848632807,284.5580139160156,Middle,
311,238.8620758056641,292.4181823730469,Middle,
312,238.8620758056641,305.2972412109375,Middle,
313,238.8620758056641,311.8231201171875,Middle,
314,235.9807891845703,313.41229248046875,Middle,
315,232.549072265625,313.41229248046875,Middle,
316,231.1702880859375,313.41229248046875,Middle,
317,229.5041961669922,311.38250732421875,,
318,228.97750854492188,311.1077880859375,S_3,
319,228.44256591796875,310.1988220214844,S_3,
320,228.0719451904297,310.1988220214844,S_3,
321,227.4563751220703,310.1988220214844,S_3,
322,225.8246307373047,310.2945861816406,S_3,
323,225.56622314453125,310.5392761230469,S_3,
324,224.8917694091797,311.3997802734375,S_3,
325,224.8917694091797,311.55255126953125,S_3,
326,224.8895568847656,312.5726013183594,S_3,
327,224.8917694091797,313.5149230957031,S_3,
328,225.13226318359372,313.5832824707031,S_3,
329,226.05316162109372,313.98309326171875,S_3,
330,226.05316162109372,314.09136962890625,S_3,
331,232.41163635253903,314.48846435546875,Middle,
332,235.75979614257807,314.7943725585937,Middle,
333,239.63677978515625,315.8488464355469,Middle,
334,239.63677978515625,316.4033203125,Middle,
335,239.63677978515625,318.9005126953125,Middle,
336,239.935546875,325.02459716796875,Middle,
337,240.21849060058597,327.47021484375,Middle,
338,240.66180419921875,330.0112609863281,Middle,
339,242.91937255859372,339.01922607421875,Middle,
340,242.92218017578125,345.2416381835937,Middle,
341,242.92218017578125,355.130126953125,Middle,
342,242.92218017578125,359.74432373046875,Middle,
343,242.92218017578125,366.6187744140625,Middle,
344,242.8863983154297,369.4635314941406,Middle,
345,242.43115234375,376.69775390625,Middle,
346,241.00531005859372,380.6806945800781,Middle,
347,240.9771423339844,385.47503662109375,Middle,
348,240.7426605224609,386.96087646484375,Middle,
349,240.6329345703125,389.39202880859375,Middle,
350,240.60353088378903,390.1175231933594,Middle,
351,240.60353088378903,390.1637268066406,Middle,
352,240.60353088378903,390.1637268066406,Middle,
353,242.2521209716797,390.1637268066406,Middle,
354,246.8906097412109,388.30755615234375,Middle,
355,255.5019989013672,384.796875,Middle,
356,258.6543884277344,384.75299072265625,Middle,
357,265.0286865234375,384.75299072265625,Middle,
358,268.4004211425781,384.75299072265625,Middle,
359,274.3861083984375,388.5711364746094,Middle,
360,278.64959716796875,388.5711364746094,Middle,
361,284.3358154296875,388.5711364746094,Middle,
362,289.7225036621094,385.2738952636719,Middle,
363,292.44024658203125,384.33990478515625,Middle,
364,296.1557922363281,384.33990478515625,Middle,
365,299.47149658203125,384.33990478515625,Middle,
366,307.298583984375,388.41888427734375,Middle,
367,311.2535095214844,389.14459228515625,Middle,
368,311.8336181640625,393.7793273925781,Middle,
369,312.7880554199219,395.2825622558594,Middle,
370,312.7880554199219,396.64593505859375,Middle,
371,312.7880554199219,397.1424255371094,Middle,
372,309.925537109375,398.88092041015625,Middle,
373,308.6854858398437,399.3958740234375,Middle,
374,308.6854858398437,400.1732482910156,Middle,
375,308.6854858398437,400.5715026855469,Middle,
376,311.3226013183594,402.9156188964844,Middle,
377,312.7506408691406,403.6325988769531,Middle,
378,313.6133117675781,403.9046020507813,Middle,
379,314.9675598144531,403.9046020507813,Middle,
380,315.7953796386719,403.9046020507813,Middle,
381,316.7553100585937,403.5643005371094,Middle,
382,317.52264404296875,403.11614990234375,Middle,
383,317.52264404296875,403.0613708496094,Middle,
384,317.52264404296875,401.9678649902344,Middle,
385,316.4398498535156,398.5432739257813,Middle,
386,316.4398498535156,397.80322265625,Middle,
387,316.4398498535156,394.6432495117188,Middle,
388,316.91046142578125,388.3210754394531,Middle,
389,317.4779663085937,384.9824523925781,Middle,
390,319.4982604980469,382.5963134765625,Middle,
391,324.81890869140625,382.5963134765625,Middle,
392,327.8778076171875,381.892333984375,Middle,
393,333.8070678710937,381.892333984375,Middle,
394,338.523193359375,381.892333984375,Middle,
395,342.9583740234375,381.6758728027344,Middle,
396,349.0155029296875,380.3478088378906,Middle,
397,351.2470703125,380.2975769042969,Middle,
398,357.9239501953125,380.2975769042969,Middle,
399,363.993896484375,380.2975769042969,Middle,
400,369.69476318359375,382.1203308105469,Middle,
401,375.2763977050781,382.55029296875,Middle,
402,377.0913696289063,382.6282958984375,Middle,
403,377.7846374511719,383.0419006347656,Middle,
404,378.5542297363281,383.7417602539063,Middle,
405,378.5542297363281,383.7417602539063,Middle,
406,378.5542297363281,383.7417602539063,Middle,
407,373.5955505371094,379.9753723144531,Middle,
408,370.3284912109375,375.2652282714844,Middle,
409,368.790283203125,372.6570129394531,Middle,
410,368.7676086425781,369.9601745605469,Middle,
411,368.7676086425781,367.5739135742188,Middle,
412,368.7676086425781,361.65618896484375,Middle,
413,370.5138854980469,358.1195678710937,Middle,
414,372.8619384765625,353.1909484863281,Middle,
415,373.2985534667969,351.36651611328125,Middle,
416,373.2985534667969,348.3091735839844,Middle,
417,372.8619384765625,346.74517822265625,Middle,
418,369.3595581054688,340.4081115722656,Middle,
419,368.15435791015625,336.1622619628906,Middle,
420,367.0880432128906,324.8841552734375,Middle,
421,366.53314208984375,321.3832397460937,Middle,
422,366.53314208984375,315.7080078125,Middle,
423,367.0880432128906,309.1791687011719,Middle,
424,371.2644653320313,304.1278686523437,Middle,
425,372.5517883300781,298.166748046875,Middle,
426,373.9116821289063,288.5334777832031,Middle,
427,374.3050231933594,285.7633056640625,Middle,
428,374.7448425292969,276.0580749511719,Middle,
429,374.9794921875,271.5254821777344,Middle,
430,376.6788024902344,265.1190490722656,Middle,
431,376.8299560546875,254.1206817626953,Middle,
432,377.15478515625,248.3197326660156,Middle,
433,377.83050537109375,244.83470153808597,Middle,
434,379.2257385253906,238.57400512695312,Middle,
435,379.3927917480469,232.80880737304688,Middle,
436,381.20416259765625,229.41085815429688,Middle,
437,382.49615478515625,225.4378967285156,Middle,
438,384.2444458007813,223.75782775878903,Middle,
439,389.1156005859375,223.75782775878903,O_2,2.0
440,389.9094543457031,223.75782775878903,O_2,
441,390.0660095214844,224.513671875,O_2,
442,390.7896423339844,225.02032470703125,O_2,
443,390.7896423339844,225.267578125,O_2,
444,391.3824462890625,225.7073974609375,O_2,
445,391.3824462890625,225.7073974609375,O_2,
446,391.54107666015625,227.07815551757807,O_2,
447,392.6856994628906,237.257568359375,O_2,
448,392.7952270507813,242.7291259765625,O_2,
449,393.2696838378906,245.3633728027344,O_2,
450,393.7153930664063,247.13804626464844,O_2,
451,394.5475769042969,249.58328247070312,O_2,
452,394.56683349609375,251.1930694580078,O_2,
453,395.00390625,253.44639587402344,O_2,
454,396.8490905761719,255.3018798828125,O_2,
455,397.6466979980469,258.6523132324219,O_2,
456,397.6466979980469,259.6585693359375,O_2,
457,397.6466979980469,261.37115478515625,O_2,
458,397.22064208984375,265.5182800292969,O_2,
459,396.588623046875,270.5073547363281,O_2,
460,396.5300903320313,273.2317810058594,O_2,
461,396.4317321777344,279.2845153808594,O_2,
462,396.4317321777344,284.2685241699219,O_2,
463,396.2469177246094,288.4839172363281,O_2,
464,395.7253112792969,291.0099792480469,O_2,
465,394.6363830566406,293.4968566894531,O_2,
466,392.4887390136719,295.5007019042969,O_2,
467,389.8030395507813,302.29559326171875,O_2,
468,387.18658447265625,305.052978515625,O_2,
469,384.6794738769531,308.6242980957031,O_2,
470,384.3706970214844,309.53131103515625,Middle,
471,384.0671691894531,310.3572082519531,Middle,
472,383.587158203125,310.926025390625,Middle,
473,382.179443359375,312.5438537597656,Middle,
474,382.179443359375,313.7139892578125,Middle,
475,382.179443359375,316.69842529296875,Middle,
476,382.5667419433594,318.4174194335937,Middle,
477,382.6863098144531,321.6575012207031,Middle,
478,383.4393310546875,321.6575012207031,Middle,
479,383.4892883300781,321.6575012207031,Middle,
480,383.7448425292969,320.16973876953125,Middle,
481,384.17724609375,319.244140625,Middle,
482,385.3523559570313,318.7965393066406,O_2,2.0
483,387.1785583496094,318.72998046875,O_2,
484,387.6685791015625,318.50408935546875,O_2,
485,388.0168151855469,317.4856872558594,O_2,
486,388.0168151855469,317.10595703125,O_2,
487,388.4756164550781,314.72076416015625,O_2,
488,388.4756164550781,311.8902893066406,O_2,
489,388.4756164550781,306.7176208496094,O_2,
490,387.6613464355469,301.3460998535156,O_2,
491,387.2872619628906,295.3756408691406,O_2,
492,386.6408996582031,292.9277648925781,O_2,
493,385.4306640625,289.4262390136719,O_2,
494,383.80902099609375,285.41290283203125,Middle,
495,381.9192504882813,283.5287170410156,Middle,
496,375.3792114257813,277.58172607421875,Middle,
497,371.2104797363281,272.37713623046875,Middle,
498,370.156005859375,268.8763427734375,Middle,
499,369.9949645996094,262.9884033203125,Middle,
500,369.2879943847656,260.47515869140625,Middle,
501,368.4965515136719,256.7070617675781,Middle,
502,367.2642211914063,252.22317504882807,Middle,
503,367.22119140625,249.9838104248047,Middle,
504,366.2355346679688,244.2700958251953,Middle,
505,365.5778503417969,237.8822326660156,Middle,
506,365.0404052734375,234.9232635498047,Middle,
507,362.8628234863281,233.4429626464844,Middle,
508,359.0674133300781,228.86590576171875,Middle,
509,358.77740478515625,228.50917053222656,Middle,
510,355.3510437011719,226.54649353027344,Middle,
511,352.5705871582031,224.86566162109372,Middle,
512,349.0506591796875,224.43096923828125,Middle,
513,346.04168701171875,216.8933868408203,Middle,
514,345.8489074707031,210.97900390625,Middle,
515,345.4435119628906,206.11444091796875,Middle,
516,345.4390869140625,197.4311981201172,Middle,
517,344.8386535644531,194.77745056152344,Middle,
518,343.57049560546875,191.37738037109372,Middle,
519,343.2333984375,188.4878845214844,Middle,
520,342.3427429199219,180.24905395507807,Middle,
521,340.13604736328125,176.3779296875,Middle,
522,339.8274841308594,169.7483673095703,Middle,
523,339.8274841308594,168.6431427001953,Middle,
524,339.8274841308594,168.6431427001953,Middle,
525,341.40509033203125,168.6431427001953,Middle,
526,344.1365051269531,172.56488037109375,Middle,
527,356.42803955078125,180.7319183349609,Middle,
528,359.3551025390625,183.51043701171875,Middle,
529,361.0398254394531,185.16339111328125,Middle,
530,365.5498352050781,185.16339111328125,Middle,
531,368.9650268554688,185.16339111328125,Middle,
532,378.2852783203125,182.17552185058597,Middle,
533,379.7825317382813,181.16395568847656,Middle,
534,384.037353515625,180.19430541992188,Middle,
535,385.8663635253906,179.66082763671875,Middle,
536,387.1554870605469,178.9804229736328,Middle,
537,387.327392578125,178.9804229736328,O_2,2.0
538,388.22467041015625,179.66082763671875,O_2,
539,388.4507446289063,179.66082763671875,O_2,
540,389.6815490722656,179.8129119873047,O_2,
541,391.2846374511719,179.9228515625,O_2,
542,391.8723754882813,180.08335876464844,O_2,
543,391.8760070800781,180.73370361328125,O_2,
544,392.3622741699219,182.1923370361328,O_2,
545,392.46527099609375,182.29547119140625,O_2,
546,392.46527099609375,182.29547119140625,O_2,
547,392.46527099609375,182.29547119140625,O_2,
548,382.4541015625,180.4354553222656,Middle,
549,370.2415161132813,178.9266815185547,Middle,
550,360.0914306640625,177.27880859375,Middle,
551,356.4250793457031,173.65562438964844,Middle,
552,354.6386108398437,172.84410095214844,Middle,
553,351.8555908203125,167.28025817871094,Middle,
554,351.7464294433594,159.682861328125,Middle,
555,351.2554931640625,155.91043090820312,Middle,
556,351.2554931640625,152.9839630126953,Middle,
557,351.2554931640625,150.61367797851562,Middle,
558,349.7907409667969,150.61367797851562,Middle,
559,348.5501403808594,150.61367797851562,Middle,
560,344.6871032714844,153.1599578857422,Middle,
561,343.0816955566406,156.0426483154297,Middle,
562,330.78564453125,166.74217224121094,Middle,
563,329.47296142578125,167.10247802734375,Middle,
564,329.0552673339844,167.38870239257812,Middle,
565,326.6184387207031,169.1749267578125,Middle,
566,323.75323486328125,170.7183380126953,Middle,
567,316.656494140625,172.78648376464844,Middle,
568,308.7010803222656,173.4470672607422,Middle,
569,306.0766296386719,173.4470672607422,Middle,
570,304.2388610839844,173.4470672607422,Middle,
571,299.53094482421875,172.3590087890625,Middle,
572,299.0732116699219,171.28697204589844,Middle,
573,295.4127197265625,171.28697204589844,Middle,
574,295.207275390625,170.92840576171875,Middle,
575,292.5946044921875,170.07772827148438,Middle,
576,286.2654724121094,170.07772827148438,Middle,
577,281.6419372558594,169.78781127929688,Middle,
578,276.3594665527344,168.3748779296875,Middle,
579,268.3626708984375,167.1551513671875,Middle,
580,266.2935485839844,166.4631805419922,Middle,
581,259.3938293457031,165.68133544921875,Middle,
582,255.3633270263672,163.7362823486328,Middle,
583,247.0784912109375,161.00318908691406,Middle,
584,243.9270477294922,159.81007385253906,Middle,
585,239.85736083984372,157.32652282714844,Middle,
586,239.8092041015625,157.12979125976562,Middle,
587,239.8092041015625,155.78793334960938,Middle,
588,239.8092041015625,153.52784729003906,Middle,
589,244.35983276367188,148.12986755371094,Middle,
590,246.87374877929688,144.10409545898438,Middle,
591,248.3629913330078,138.51800537109375,Middle,
592,250.78257751464844,132.0731964111328,Middle,
593,251.05003356933597,123.39315795898438,Middle,
594,251.05003356933597,120.61917114257812,Middle,
595,251.05003356933597,115.82342529296876,Middle,
596,250.94956970214844,112.4898910522461,Middle,
597,249.1766357421875,106.8734893798828,Middle,
598,248.7958221435547,103.5829849243164,Middle,
599,247.8957061767578,100.6122055053711,Middle,
600,244.7786407470703,97.32640075683594,Middle,
601,243.3130645751953,97.32640075683594,Middle,
602,242.31088256835935,97.32640075683594,Middle,
603,242.31088256835935,97.86688232421876,Middle,
604,242.11036682128903,100.42996978759766,Middle,
605,242.31088256835935,105.6772918701172,Middle,
606,242.40191650390625,109.08462524414062,Middle,
607,242.67567443847656,111.57579040527344,Middle,
608,244.7964782714844,112.26467895507812,Middle,
609,244.7964782714844,117.2522201538086,Middle,
610,244.7964782714844,118.44132232666016,Middle,
611,243.07501220703125,118.44132232666016,Middle,
