,x,y,roi,transition_index
4384,227.65798950195312,386.327392578125,S_3,
4385,227.65798950195312,385.5929565429688,S_3,
4386,228.92877197265625,384.0076293945313,S_3,
4387,229.80160522460935,382.8373107910156,S_3,
4388,229.80160522460935,382.8373107910156,S_3,
4389,229.80160522460935,382.8373107910156,S_3,
4390,227.03404235839844,382.8373107910156,S_3,
4391,227.03404235839844,382.3939208984375,S_3,
4392,227.03404235839844,380.97662353515625,S_3,
4393,227.1895446777344,380.2359619140625,S_3,
4394,227.76254272460935,376.54486083984375,S_3,
4395,227.8796844482422,376.54486083984375,S_3,
4396,227.8867950439453,376.54486083984375,S_3,
4397,227.8867950439453,376.6873168945313,S_3,
4398,227.90298461914065,376.6873168945313,S_3,
4399,228.0223846435547,376.6873168945313,S_3,
4400,228.1090545654297,375.0436096191406,S_3,
4401,228.1090545654297,375.0436096191406,S_3,
4402,228.1090545654297,375.0023193359375,S_3,
4403,228.1090545654297,375.0436096191406,S_3,
4404,228.1090545654297,375.06103515625,S_3,
4405,228.3140106201172,375.6524658203125,S_3,
4406,228.33831787109372,382.5388793945313,S_3,
4407,228.5642547607422,384.58489990234375,S_3,
4408,229.260009765625,386.46240234375,S_3,
4409,229.62625122070312,386.6123046875,S_3,
4410,230.04356384277344,386.8349609375,S_3,
4411,230.10446166992188,387.1676940917969,S_3,
4412,230.10446166992188,387.3244323730469,S_3,
4413,230.0253448486328,387.6721496582031,S_3,
4414,230.3799743652344,388.193359375,S_3,
4415,230.3799743652344,388.3360290527344,S_3,
4416,230.4356842041016,388.3360290527344,S_3,
4417,230.7055511474609,388.3360290527344,S_3,
4418,230.9875640869141,388.3013305664063,S_3,
4419,231.38400268554688,388.1346130371094,S_3,
4420,231.4833068847656,387.9669494628906,S_3,
4421,231.5488739013672,388.1346130371094,S_3,
4422,231.5488739013672,388.188720703125,S_3,
4423,231.68499755859372,388.1346130371094,S_3,
4424,231.91482543945312,388.188720703125,,
4425,233.2424774169922,388.306640625,Middle,
4426,234.3798370361328,391.5990295410156,Middle,
4427,234.3798370361328,391.73382568359375,Middle,
4428,234.3798370361328,391.73382568359375,Middle,
4429,233.58609008789065,391.5990295410156,Middle,
4430,232.85186767578125,389.8614196777344,Middle,
4431,232.76071166992188,387.8204650878906,Middle,
4432,232.76071166992188,384.2568054199219,Middle,
4433,232.76071166992188,374.07122802734375,Middle,
4434,241.89588928222656,360.8919067382813,Middle,
4435,245.42660522460935,357.599853515625,Middle,
4436,247.6470642089844,355.6944580078125,Middle,
4437,250.4927520751953,351.0604248046875,Middle,
4438,250.4927520751953,349.42706298828125,Middle,
4439,250.4927520751953,343.36309814453125,Middle,
4440,249.7124938964844,338.427001953125,Middle,
4441,249.70790100097656,337.5408020019531,Middle,
4442,249.46409606933597,336.5575256347656,Middle,
4443,249.70790100097656,334.2571716308594,Middle,
4444,249.70790100097656,333.7589111328125,Middle,
4445,251.08941650390625,333.26251220703125,Middle,
4446,254.27227783203125,332.51324462890625,Middle,
4447,255.1490020751953,330.1869506835937,Middle,
4448,255.1490020751953,325.950927734375,Middle,
4449,255.1490020751953,325.1568908691406,Middle,
4450,255.0004730224609,325.1568908691406,Middle,
4451,255.0004730224609,325.1568908691406,Middle,
4452,255.0004730224609,325.2660522460937,Middle,
4453,257.3865966796875,329.6495056152344,Middle,
4454,259.5746154785156,332.0567321777344,Middle,
4455,263.2841186523437,337.3595886230469,Middle,
4456,264.60028076171875,337.3595886230469,Middle,
4457,265.1854553222656,337.3595886230469,Middle,
4458,265.1854553222656,337.3595886230469,Middle,
4459,265.1854553222656,337.3595886230469,Middle,
4460,265.1854553222656,338.5556030273437,Middle,
4461,265.1854553222656,341.1175842285156,Middle,
4462,265.2328796386719,342.7387084960937,Middle,
4463,267.1492004394531,344.0201110839844,Middle,
4464,268.1028747558594,344.4829406738281,Middle,
4465,271.82916259765625,344.4829406738281,Middle,
4466,272.1600341796875,344.6684875488281,Middle,
4467,275.6183166503906,344.6796569824219,Middle,
4468,277.0877380371094,344.6796569824219,Middle,
4469,279.9355773925781,346.6674194335937,Middle,
4470,280.0245361328125,346.6674194335937,Middle,
4471,280.08673095703125,346.6674194335937,Middle,
4472,280.4135437011719,346.41217041015625,Middle,
4473,280.90350341796875,346.41217041015625,Middle,
4474,280.90350341796875,345.42291259765625,Middle,
4475,280.88348388671875,345.42291259765625,Middle,
4476,280.4135437011719,345.42291259765625,Middle,
4477,280.88348388671875,344.3410339355469,Middle,
4478,280.5552673339844,344.3096008300781,Middle,
4479,280.138916015625,344.2621154785156,Middle,
4480,280.1319580078125,343.8924255371094,Middle,
4481,279.6893615722656,343.6857604980469,Middle,
4482,279.6893615722656,343.6289978027344,Middle,
4483,279.6893615722656,343.5843811035156,Middle,
4484,279.6893615722656,343.4851379394531,Middle,
4485,279.6893615722656,343.4747009277344,Middle,
4486,279.273681640625,343.4306030273437,Middle,
4487,279.2669677734375,343.3327941894531,Middle,
4488,279.2530822753906,343.3310546875,Middle,
4489,279.1741943359375,342.9886474609375,Middle,
4490,279.0456848144531,342.8354797363281,Middle,
4491,278.8908386230469,342.8041381835937,Middle,
4492,278.7606811523437,342.7522888183594,Middle,
4493,278.7444152832031,342.708740234375,Middle,
4494,278.7444152832031,342.708740234375,Middle,
4495,278.7444152832031,342.708740234375,Middle,
4496,278.5231628417969,343.9380798339844,Middle,
4497,275.4957275390625,345.2872009277344,Middle,
4498,271.9296875,345.9399108886719,Middle,
4499,268.8744812011719,348.0613708496094,Middle,
4500,265.84747314453125,348.2266540527344,Middle,
4501,265.53936767578125,348.2501220703125,Middle,
4502,263.9923095703125,348.2501220703125,Middle,
4503,263.91131591796875,348.2266540527344,Middle,
4504,263.7973327636719,347.8787536621094,Middle,
4505,263.105712890625,347.4542541503906,Middle,
4506,261.050537109375,347.4542541503906,Middle,
4507,259.2886047363281,347.4542541503906,Middle,
4508,257.0187072753906,348.1540222167969,Middle,
4509,256.72613525390625,348.7013854980469,Middle,
4510,256.4713439941406,349.02880859375,Middle,
4511,254.38006591796875,349.21453857421875,Middle,
4512,253.1891021728516,349.21453857421875,Middle,
4513,248.4637908935547,349.02880859375,Middle,
4514,245.5590667724609,344.6960754394531,Middle,
4515,245.5552673339844,344.5855407714844,Middle,
4516,241.8515472412109,342.0564880371094,Middle,
4517,241.02023315429688,340.3005065917969,Middle,
4518,240.5699005126953,336.3743896484375,Middle,
4519,240.24176025390625,334.39501953125,Middle,
4520,240.5699005126953,333.2487487792969,Middle,
4521,240.5699005126953,331.1311950683594,Middle,
4522,242.50860595703125,327.9964599609375,Middle,
4523,246.34181213378903,327.6640014648437,Middle,
4524,250.1578063964844,327.6640014648437,Middle,
4525,254.3282470703125,327.6640014648437,Middle,
4526,257.5034484863281,329.3117980957031,Middle,
4527,259.1125793457031,331.3834228515625,Middle,
4528,263.4559631347656,334.7938537597656,Middle,
4529,264.4603881835937,335.423828125,Middle,
4530,264.7298889160156,335.423828125,Middle,
4531,264.7298889160156,334.7938537597656,Middle,
4532,264.7298889160156,334.3695983886719,Middle,
4533,264.286376953125,334.3695983886719,Middle,
4534,264.0658569335937,334.3695983886719,Middle,
4535,264.0658569335937,336.4317321777344,Middle,
4536,264.286376953125,339.0157775878906,Middle,
4537,265.3556213378906,341.7579345703125,Middle,
4538,267.7046203613281,344.6722717285156,Middle,
4539,270.1725769042969,347.78338623046875,Middle,
4540,272.550537109375,349.1015930175781,Middle,
4541,274.6264038085937,349.5331115722656,Middle,
4542,278.6307373046875,350.3141174316406,Middle,
4543,281.1129150390625,350.6753845214844,Middle,
4544,281.1129150390625,350.6753845214844,Middle,
4545,281.1129150390625,350.6753845214844,Middle,
4546,279.8475646972656,350.76318359375,Middle,
4547,279.19708251953125,350.76318359375,Middle,
4548,278.9422607421875,350.86004638671875,Middle,
4549,278.0044250488281,354.0554504394531,Middle,
4550,278.0044250488281,355.1885681152344,Middle,
4551,278.0044250488281,355.8846435546875,Middle,
4552,278.2122497558594,357.22088623046875,Middle,
4553,278.8049011230469,357.22088623046875,Middle,
4554,279.419921875,357.22088623046875,Middle,
4555,279.419921875,356.508056640625,Middle,
4556,279.4217834472656,356.508056640625,Middle,
4557,279.4217834472656,356.508056640625,Middle,
4558,280.0187683105469,356.508056640625,Middle,
4559,280.0187683105469,356.3853454589844,Middle,
4560,280.0187683105469,356.00616455078125,Middle,
4561,279.8366394042969,355.9569702148437,Middle,
4562,279.8366394042969,355.4474792480469,Middle,
4563,279.8366394042969,355.4176025390625,Middle,
4564,279.8573303222656,355.2966003417969,Middle,
4565,279.8783569335937,355.087646484375,Middle,
4566,279.8783569335937,354.64422607421875,Middle,
4567,279.8573303222656,354.5949401855469,Middle,
4568,279.8573303222656,354.5317687988281,Middle,
4569,279.7685852050781,354.4646301269531,Middle,
4570,279.7685852050781,354.3647155761719,Middle,
4571,279.7685852050781,354.3591613769531,Middle,
4572,279.7685852050781,354.1212158203125,Middle,
4573,279.6715393066406,354.03521728515625,Middle,
4574,279.6715393066406,353.9093017578125,Middle,
4575,279.60040283203125,353.5079345703125,Middle,
4576,279.6715393066406,353.4884948730469,Middle,
4577,279.74627685546875,353.479736328125,Middle,
4578,279.8640441894531,353.4884948730469,Middle,
4579,279.9632263183594,353.5079345703125,Middle,
4580,280.2856750488281,353.58575439453125,Middle,
4581,280.53125,354.1927490234375,Middle,
4582,280.53125,354.1927490234375,Middle,
4583,280.53125,354.1927490234375,Middle,
4584,280.2078552246094,354.1364440917969,Middle,
4585,280.2078552246094,351.4343566894531,Middle,
4586,279.9836120605469,350.631103515625,Middle,
4587,279.7020874023437,347.8418884277344,Middle,
4588,279.5413818359375,346.6296081542969,Middle,
4589,275.293701171875,342.99755859375,Middle,
4590,274.1685485839844,342.72540283203125,Middle,
4591,273.9779968261719,342.37945556640625,Middle,
4592,273.9060363769531,339.5341491699219,Middle,
4593,273.7673034667969,338.4663391113281,Middle,
4594,273.7673034667969,338.0360717773437,Middle,
4595,272.0164489746094,337.1607666015625,Middle,
4596,271.5660705566406,336.8692626953125,Middle,
4597,271.27362060546875,336.3800048828125,Middle,
4598,271.27362060546875,336.3800048828125,Middle,
4599,271.27362060546875,336.3800048828125,Middle,
4600,271.4795837402344,336.4981994628906,Middle,
4601,272.1092529296875,336.8481140136719,Middle,
4602,272.8246459960937,337.4782409667969,Middle,
4603,273.940185546875,337.094482421875,Middle,
4604,273.940185546875,337.094482421875,Middle,
4605,273.940185546875,337.094482421875,Middle,
4606,272.0528564453125,329.1124572753906,Middle,
4607,271.9777526855469,325.49560546875,Middle,
4608,271.9777526855469,317.09405517578125,Middle,
4609,271.9777526855469,312.3509521484375,Middle,
4610,272.29229736328125,311.59771728515625,Middle,
4611,272.45758056640625,309.4186096191406,Middle,
4612,273.708251953125,307.7550354003906,Middle,
4613,275.34539794921875,306.0333557128906,Middle,
4614,276.54998779296875,304.3363342285156,Middle,
4615,277.7710266113281,303.2336730957031,Middle,
4616,281.07525634765625,301.6913452148437,Middle,
4617,281.07525634765625,301.6913452148437,Middle,
4618,281.07525634765625,301.6913452148437,Middle,
4619,280.56610107421875,299.7601623535156,Middle,
4620,274.524169921875,299.7530822753906,Middle,
4621,271.5580444335937,299.3182067871094,Middle,
4622,262.8974304199219,294.1243591308594,Middle,
4623,258.50469970703125,291.4456481933594,Middle,
4624,252.73257446289065,283.3830871582031,Middle,
4625,252.164306640625,274.6932678222656,Middle,
4626,251.35797119140625,269.25201416015625,Middle,
4627,247.22265625,263.9972839355469,Middle,
4628,243.017578125,254.8602752685547,Middle,
4629,242.99185180664065,248.77630615234372,Middle,
4630,240.46505737304688,237.5951232910156,Middle,
4631,238.57864379882807,233.10638427734372,Middle,
4632,234.4247131347656,225.0107421875,Middle,
4633,232.9314727783203,221.5827789306641,Middle,
4634,231.4432830810547,216.53079223632807,Middle,
4635,231.2351531982422,212.9358673095703,Middle,
4636,230.3145294189453,209.6479034423828,Middle,
4637,230.3145294189453,207.8773651123047,Middle,
4638,230.3145294189453,203.7406311035156,Middle,
4639,232.9098358154297,202.4767608642578,Middle,
4640,243.0458068847656,201.5941619873047,Middle,
4641,246.5570373535156,200.3260498046875,Middle,
4642,248.4374542236328,196.4124298095703,Middle,
4643,249.94076538085935,192.55755615234372,Middle,
4644,250.91802978515625,185.6132354736328,Middle,
4645,252.4411773681641,181.7431488037109,Middle,
4646,255.6959228515625,170.99929809570312,Middle,
4647,256.3185119628906,166.74281311035156,Middle,
4648,257.3002624511719,159.31539916992188,Middle,
4649,257.705810546875,148.74745178222656,Middle,
4650,257.705810546875,140.61094665527344,Middle,
4651,257.705810546875,138.2930145263672,Middle,
4652,254.86607360839844,133.9351348876953,Middle,
4653,254.8653564453125,128.26210021972656,Middle,
4654,254.6577606201172,122.10060119628906,Middle,
4655,253.56890869140625,118.7468032836914,Middle,
4656,251.76235961914065,112.23680877685548,Middle,
4657,250.18991088867188,110.9969253540039,Middle,
4658,243.99452209472656,110.50028228759766,Middle,
4659,243.28366088867188,110.45782470703124,Middle,
4660,239.69586181640625,110.2349624633789,Middle,
4661,237.56285095214844,109.8785400390625,Middle,
4662,237.51243591308597,109.8785400390625,Middle,
4663,236.90594482421875,109.8785400390625,Middle,
4664,236.4467010498047,116.05741119384766,Middle,
4665,236.00718688964844,118.77335357666016,Middle,
4666,233.6925048828125,125.92208099365234,Middle,
4667,233.59585571289065,127.83419036865234,Middle,
4668,233.1263732910156,129.52523803710938,Middle,
4669,232.8443603515625,129.55296325683594,Middle,
4670,232.2802276611328,129.79315185546875,Middle,
4671,232.0744781494141,131.71890258789062,Middle,
4672,231.73635864257807,133.36305236816406,S_2,
4673,231.4359588623047,136.7574005126953,S_2,
4674,228.24005126953125,143.91705322265625,S_2,
4675,227.32839965820312,147.55609130859375,S_2,
4676,226.20123291015625,150.53321838378906,S_2,
4677,225.67759704589844,155.3197784423828,S_2,
4678,225.3390350341797,156.38360595703125,S_2,
4679,224.4975433349609,157.96957397460938,S_2,
4680,224.48556518554688,162.93588256835938,S_2,
4681,223.044921875,167.22349548339844,S_2,
4682,219.86610412597656,168.68785095214844,S_2,
4683,219.86610412597656,170.02296447753906,S_2,
4684,219.86610412597656,170.21987915039062,S_2,
4685,220.4095458984375,171.88551330566406,S_2,
4686,222.6886749267578,171.88551330566406,S_2,
4687,223.43380737304688,171.88551330566406,S_2,
4688,225.7404022216797,171.84469604492188,S_2,
4689,226.1446075439453,170.96644592285156,S_2,
4690,227.13064575195312,170.96644592285156,S_2,
4691,227.13064575195312,171.84469604492188,S_2,
4692,227.13064575195312,173.31044006347656,S_2,
4693,225.97994995117188,176.43272399902344,S_2,
4694,225.97994995117188,177.48446655273438,S_2,
4695,225.97994995117188,177.6334228515625,S_2,
4696,226.25656127929688,177.65512084960938,S_2,
4697,228.88462829589844,177.65512084960938,S_2,
4698,230.35047912597656,177.65863037109375,Middle,
4699,230.57601928710935,178.52755737304688,Middle,
4700,231.3875274658203,179.9306182861328,Middle,
4701,232.62478637695312,183.45762634277344,Middle,
4702,232.62478637695312,184.2146148681641,Middle,
4703,232.62478637695312,184.95635986328125,Middle,
4704,232.44639587402344,186.0541229248047,Middle,
4705,232.3741149902344,186.73606872558597,Middle,
4706,231.0577850341797,190.14390563964844,Middle,
4707,228.8272247314453,192.7912750244141,S_2,
4708,227.848876953125,192.7912750244141,S_2,
4709,227.00286865234372,192.7912750244141,S_2,
4710,227.00286865234372,192.37762451171875,S_2,
4711,227.00286865234372,191.51991271972656,S_2,
4712,227.1436309814453,190.1618804931641,S_2,
4713,230.43345642089844,188.0198211669922,Middle,
4714,230.9639892578125,185.4965362548828,Middle,
4715,230.9788818359375,180.4920196533203,Middle,
4716,230.9639892578125,180.4920196533203,Middle,
4717,230.61077880859372,180.4920196533203,Middle,
4718,230.61077880859372,179.98541259765625,Middle,
4719,230.61077880859372,179.98541259765625,Middle,
4720,230.61077880859372,179.6804656982422,Middle,
4721,230.4353485107422,174.3572998046875,Middle,
4722,230.4353485107422,173.54275512695312,Middle,
4723,229.96047973632807,170.38580322265625,S_2,
4724,229.58953857421875,167.55345153808594,S_2,
4725,229.576416015625,164.76148986816406,S_2,
4726,228.67755126953125,158.3349609375,S_2,
4727,227.1353759765625,156.93856811523438,S_2,
4728,226.5994110107422,156.0367889404297,S_2,
4729,224.61557006835935,155.8997344970703,S_2,
4730,224.13958740234372,155.84359741210938,S_2,
4731,222.1393585205078,153.26446533203125,S_2,
4732,220.7601318359375,151.53128051757812,S_2,
4733,219.4871826171875,150.78163146972656,S_2,
4734,216.4955902099609,150.7062530517578,S_2,
4735,215.35037231445312,150.7062530517578,S_2,
4736,214.3785858154297,150.78163146972656,S_2,
4737,213.8811492919922,151.04415893554688,S_2,
4738,213.57583618164065,152.25186157226562,S_2,
4739,213.55105590820312,152.25186157226562,S_2,
4740,212.0807647705078,152.25186157226562,S_2,
4741,212.01910400390625,152.25404357910156,S_2,
4742,212.01910400390625,152.03086853027344,S_2,
4743,212.0807647705078,151.9035186767578,S_2,
4744,215.25131225585935,151.33575439453125,S_2,
4745,219.2803955078125,150.59742736816406,S_2,
4746,219.4955291748047,149.57464599609375,S_2,
4747,219.83071899414065,148.67007446289062,S_2,
4748,221.144287109375,148.5403289794922,S_2,
4749,222.9017791748047,148.5403289794922,S_2,
4750,225.1319122314453,148.5403289794922,S_2,
4751,225.7298126220703,149.46881103515625,S_2,
4752,227.1566162109375,149.46881103515625,S_2,
4753,228.5553741455078,149.46881103515625,S_2,
4754,233.01345825195312,145.37818908691406,Middle,
4755,235.43153381347656,140.96067810058594,Middle,
4756,238.4804534912109,139.8925323486328,Middle,
4757,240.90272521972656,138.6891632080078,Middle,
4758,250.151123046875,135.3550567626953,Middle,
4759,250.78421020507807,134.39857482910156,Middle,
4760,255.54966735839844,130.97181701660156,Middle,
4761,258.18133544921875,130.4010772705078,Middle,
4762,263.6349182128906,124.04907989501952,Middle,
4763,265.736083984375,121.75037384033205,Middle,
4764,273.0604553222656,112.90818786621094,Middle,
4765,277.1999206542969,109.52627563476562,Middle,
4766,284.4872436523437,103.6840591430664,Middle,
4767,284.882080078125,100.60025024414062,Middle,
4768,287.83062744140625,99.92125701904295,Middle,
4769,288.13165283203125,99.92125701904295,Middle,
4770,290.8603515625,99.92125701904295,Middle,
4771,294.8382568359375,99.92125701904295,Middle,
4772,301.3623962402344,99.92125701904295,Middle,
4773,305.7620849609375,99.48594665527344,Middle,
4774,313.1572570800781,98.75064849853516,Middle,
4775,316.2532958984375,98.24415588378906,Middle,
4776,316.2532958984375,97.13955688476562,Middle,
4777,316.2532958984375,96.1006317138672,Middle,
4778,313.0842590332031,95.97805786132812,Middle,
4779,312.4393310546875,95.97805786132812,Middle,
4780,311.2702331542969,95.97805786132812,Middle,
4781,311.0380554199219,96.38165283203124,Middle,
4782,310.0950012207031,96.65632629394533,Middle,
4783,308.051513671875,96.78751373291016,Middle,
4784,304.5826110839844,96.86087799072266,Middle,
4785,301.618896484375,97.35594177246094,Middle,
4786,296.2676696777344,97.35594177246094,Middle,
4787,294.1139221191406,97.35594177246094,Middle,
4788,291.9406433105469,95.4009780883789,Middle,
4789,291.6565856933594,95.22467041015624,Middle,
4790,291.18280029296875,95.20091247558594,Middle,
4791,290.73760986328125,95.06378936767578,Middle,
4792,290.4530029296875,94.76827239990234,Middle,
4793,290.1882629394531,91.77447509765624,Middle,
4794,290.1882629394531,90.37161254882812,Middle,
4795,289.5263061523437,89.37944793701172,Middle,
4796,288.9888916015625,89.04660034179688,Middle,
4797,288.7964782714844,87.5985336303711,Middle,
4798,287.7524719238281,85.77620697021484,Middle,
4799,287.0054931640625,84.63240051269531,Middle,
4800,285.9690246582031,82.31576538085938,Middle,
4801,284.7244873046875,80.69307708740234,,
4802,284.4036865234375,78.68375396728516,,
4803,282.71112060546875,76.90682983398438,,
4804,282.1450500488281,75.78225708007812,,
4805,279.236572265625,72.05677795410156,,
4806,277.7039489746094,71.5982437133789,,
4807,275.5618896484375,71.5982437133789,,
4808,273.844482421875,71.5982437133789,,
4809,268.2367553710937,73.45103454589844,,
4810,266.4478759765625,73.85704040527344,,
4811,264.16650390625,74.03863525390625,,
4812,262.6372985839844,75.47758483886719,,
4813,262.6372985839844,78.97496795654297,,
4814,262.6372985839844,80.49539947509766,,
4815,264.9989624023437,83.09689331054688,Middle,
4816,265.7198791503906,84.75605010986328,Middle,
4817,269.4744567871094,84.75605010986328,Middle,
4818,272.4608459472656,85.10675811767578,Middle,
4819,272.99871826171875,85.28424072265625,Middle,
4820,275.2232971191406,85.821044921875,Middle,
4821,285.64532470703125,89.94878387451172,Middle,
4822,292.0701904296875,94.03285217285156,Middle,
4823,301.3173522949219,99.69426727294922,Middle,
4824,304.1949462890625,103.07894897460938,Middle,
4825,309.7052001953125,105.84111785888672,Middle,
4826,312.0436096191406,106.9162826538086,Middle,
4827,315.2848205566406,107.1568374633789,Middle,
4828,316.3822937011719,107.19207763671876,Middle,
4829,322.5507202148437,109.0838623046875,Middle,
4830,326.7694091796875,109.0838623046875,Middle,
4831,329.9263610839844,109.0838623046875,Middle,
4832,339.27099609375,107.98055267333984,Middle,
4833,343.5267333984375,106.53591918945312,Middle,
4834,344.68634033203125,105.98077392578124,Middle,
4835,352.8787536621094,104.47885131835938,Middle,
4836,358.3572998046875,103.38189697265624,Middle,
4837,367.2398376464844,103.38189697265624,Middle,
4838,373.7919921875,103.38189697265624,Middle,
4839,377.3022155761719,103.10901641845705,Middle,
4840,385.8348388671875,103.10901641845705,Middle,
4841,387.8215942382813,101.46797943115234,Middle,
4842,387.8215942382813,101.15406036376952,Middle,
4843,387.8215942382813,100.70071411132812,Middle,
4844,387.5318298339844,100.21436309814452,Middle,
4845,386.66937255859375,100.08269500732422,Middle,
4846,385.1668090820313,99.32266235351562,Middle,
4847,382.3241882324219,99.13565826416016,Middle,
4848,378.3443603515625,98.82868957519533,Middle,
4849,373.13580322265625,98.4158172607422,Middle,
4850,370.2069091796875,97.50180053710938,Middle,
4851,369.5150451660156,97.16355895996094,Middle,
4852,368.8544006347656,96.9633560180664,Middle,
4853,368.4706726074219,97.16355895996094,Middle,
4854,366.8530578613281,97.33296966552734,Middle,
4855,363.2372741699219,97.33296966552734,Middle,
4856,361.3834228515625,97.33296966552734,Middle,
4857,360.3586120605469,97.33296966552734,Middle,
4858,360.3586120605469,97.3196029663086,Middle,
4859,360.3586120605469,96.89116668701172,Middle,
4860,360.9518737792969,96.67951965332033,Middle,
4861,361.0030517578125,96.67951965332033,Middle,
4862,361.0932922363281,93.70284271240234,Middle,
4863,361.1986999511719,91.81642150878906,Middle,
4864,361.1986999511719,90.02131652832031,Middle,
4865,361.50634765625,89.79048156738281,Middle,
4866,361.50634765625,89.45830535888672,Middle,
4867,361.1986999511719,89.16431427001953,Middle,
4868,359.4919128417969,88.83425903320312,Middle,
4869,357.8671264648437,87.90997314453125,Middle,
4870,352.2725524902344,87.19698333740234,Middle,
4871,351.748046875,84.18245697021484,Middle,
4872,350.7459716796875,80.50015258789062,,
4873,350.7459716796875,79.35295867919922,,
4874,350.7459716796875,77.99372863769531,,
4875,351.9193725585937,77.43275451660156,,
4876,351.9193725585937,75.7496337890625,,
4877,351.9193725585937,74.99285125732422,,
4878,350.9391784667969,73.06616973876953,,
4879,349.09490966796875,72.51622009277344,,
4880,345.6648254394531,72.30633544921875,,
4881,345.6648254394531,72.30633544921875,,
4882,345.6648254394531,72.51622009277344,,
4883,347.9510803222656,72.83830261230469,,
4884,350.8495788574219,75.65568542480469,,
4885,354.00689697265625,76.94918823242188,,
4886,356.71026611328125,82.54936218261719,Middle,
4887,357.9437255859375,85.4410400390625,Middle,
4888,359.9586181640625,92.3096160888672,Middle,
4889,360.6914978027344,94.77457427978516,Middle,
4890,360.7720642089844,104.12505340576172,Middle,
4891,362.4468688964844,108.7326202392578,Middle,
4892,368.0552978515625,114.72335052490234,Middle,
4893,371.4990539550781,116.41920471191406,Middle,
4894,379.0438232421875,118.92302703857422,Middle,
4895,382.2100524902344,119.2230987548828,Middle,
4896,385.0312805175781,119.2230987548828,Middle,
4897,385.1747131347656,119.2230987548828,Middle,
4898,385.18255615234375,117.07746887207033,Middle,
4899,385.18255615234375,115.58641815185548,Middle,
4900,385.4055480957031,114.30003356933594,Middle,
4901,385.4595336914063,114.30003356933594,Middle,
4902,386.3992614746094,114.30003356933594,Middle,
4903,387.8764343261719,114.49089050292967,Middle,
4904,388.211181640625,114.49089050292967,Middle,
4905,388.211181640625,114.49089050292967,Middle,
4906,389.83001708984375,115.72857666015624,O_2,2.0
4907,389.8917541503906,116.047607421875,O_2,
4908,389.8917541503906,116.047607421875,O_2,
4909,389.8917541503906,117.05176544189452,O_2,
4910,390.0675659179688,117.8459014892578,O_2,
4911,390.828857421875,121.64688873291016,O_2,
4912,391.1339721679688,126.26788330078124,O_2,
4913,391.1339721679688,126.26788330078124,O_2,
4914,391.1339721679688,126.26788330078124,O_2,
4915,391.1122131347656,124.71533203125,O_2,
4916,391.1122131347656,121.54936981201172,O_2,
4917,391.1122131347656,108.6457748413086,O_2,
4918,391.1122131347656,103.961669921875,O_2,
4919,390.5646667480469,96.26253509521484,O_2,
4920,389.78759765625,88.96711730957031,Middle,
4921,389.5555725097656,86.49308776855469,Middle,
4922,389.5275573730469,82.08876037597656,,
4923,388.88812255859375,82.08876037597656,,
4924,388.3745422363281,82.08876037597656,,
4925,386.6971435546875,85.1456527709961,Middle,
4926,386.6971435546875,88.1095199584961,Middle,
4927,386.6971435546875,96.07575988769533,Middle,
4928,388.94769287109375,102.45279693603516,O_2,2.0
4929,390.4172668457031,106.24256896972656,O_2,
4930,390.8495788574219,107.28448486328124,O_2,
4931,390.8495788574219,110.7016143798828,O_2,
4932,390.8495788574219,110.7016143798828,O_2,
4933,390.6506958007813,110.7016143798828,O_2,
4934,389.8359375,107.36035919189452,O_2,
4935,389.7481994628906,103.03112030029295,O_2,
4936,389.4804992675781,100.12875366210938,O_2,
4937,389.4117126464844,99.89753723144533,O_2,
4938,389.4117126464844,99.61080169677734,O_2,
4939,387.79925537109375,97.44009399414062,Middle,
4940,387.7491760253906,97.44009399414062,Middle,
4941,387.3802490234375,97.44009399414062,Middle,
4942,387.3802490234375,98.3955078125,Middle,
4943,387.3802490234375,102.46956634521484,Middle,
4944,392.3839416503906,117.08295440673828,O_2,2.0
4945,392.3839416503906,121.44709777832033,O_2,
4946,392.3839416503906,123.28626251220705,O_2,
4947,391.5684509277344,123.75469207763672,O_2,
4948,391.40374755859375,126.11735534667967,O_2,
4949,388.7876281738281,129.12362670898438,O_2,
4950,388.4184875488281,131.40455627441406,O_2,
4951,388.3232421875,131.40455627441406,O_2,
4952,387.9326171875,131.41749572753906,Middle,
4953,386.367431640625,132.63665771484375,Middle,
4954,384.6299743652344,132.63665771484375,Middle,
4955,382.23291015625,132.9619903564453,Middle,
4956,381.16790771484375,134.69554138183594,Middle,
4957,379.87109375,137.1774139404297,Middle,
4958,379.3458251953125,140.71156311035156,Middle,
4959,379.3138122558594,141.75608825683594,Middle,
4960,376.7776184082031,143.82589721679688,Middle,
4961,376.6343078613281,147.5138702392578,Middle,
4962,376.6343078613281,149.263671875,Middle,
4963,376.6343078613281,153.0465850830078,Middle,
4964,376.9933166503906,155.33843994140625,Middle,
4965,377.41204833984375,158.554443359375,Middle,
4966,377.41204833984375,160.71881103515625,Middle,
4967,376.9933166503906,162.6727752685547,Middle,
4968,375.1135864257813,165.9318084716797,Middle,
4969,374.2587585449219,171.02490234375,Middle,
4970,370.4786071777344,173.44790649414062,Middle,
4971,364.7806701660156,176.6291961669922,Middle,
4972,363.6911926269531,176.6291961669922,Middle,
4973,363.6911926269531,176.6291961669922,Middle,
4974,363.6911926269531,175.62196350097656,Middle,
