,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
13753,212.0343475341797,142.68252563476562,212.0343475341797,142.68252563476562,else,,287.48568777004226,off,45.80399038071372,False,388.243382496399,False,1.0,62,27,,,
13754,212.0343475341797,142.68252563476562,212.0343475341797,142.68252563476562,else,,287.56553806148975,off,47.11187225509292,False,388.243382496399,False,1.0,62,27,,,
13755,210.9629364013672,141.2033233642578,210.9629364013672,141.2033233642578,else,,288.67778331845324,off,49.656317889675606,False,389.2610494273834,False,1.0,61,27,,,
13756,210.9629364013672,139.07627868652344,210.9629364013672,139.07627868652344,else,,288.8443378159708,off,51.920301542219846,False,389.19470808708104,True,1.0,61,27,,,
13757,210.9629364013672,139.07627868652344,210.9629364013672,139.07627868652344,else,,288.8852973776784,off,51.920301542219846,False,389.19470808708104,False,1.0,61,27,,,
13758,212.31381225585935,138.72543334960938,212.31381225585935,138.72543334960938,else,,287.696823848593,off,53.94501638848303,False,387.8345202378483,True,1.0,62,27,,,
13759,214.75924682617188,138.0406036376953,214.75924682617188,138.0406036376953,else,,285.32841521002274,off,55.55548132845656,False,385.37157605011254,True,1.0,62,26,,,
13760,216.5315399169922,138.72543334960938,216.5315399169922,138.72543334960938,else,,283.61215258251275,off,55.777956856397864,False,383.61842343528065,True,1.0,63,27,,,
13761,218.95526123046875,138.99586486816406,218.95526123046875,138.99586486816406,else,,281.19465100411696,off,57.28268346862203,False,381.2033604103448,True,1.0,64,27,,,
13762,219.39146423339844,138.99586486816406,219.39146423339844,138.99586486816406,else,,280.7848965294846,off,57.52948094609188,False,380.76733912271857,True,1.0,64,27,,,
13763,219.72140502929688,141.58563232421875,219.72140502929688,141.58563232421875,else,,280.5086434965454,off,55.525166522166515,False,380.5211941515754,True,1.0,64,27,,,
13764,219.72140502929688,141.88912963867188,219.72140502929688,141.88912963867188,else,,280.6074265723447,off,55.129662954935064,False,380.5321506982188,False,1.0,64,27,,,
13765,219.72140502929688,141.88912963867188,219.72140502929688,141.88912963867188,else,,280.6074265723447,off,55.2338172681399,False,380.5321506982188,False,1.0,64,27,,,
13766,216.86135864257807,141.88912963867188,216.86135864257807,141.88912963867188,else,,283.4663031696268,off,51.488623276170046,False,383.3903055938309,False,1.0,63,27,,,
13767,216.86135864257807,141.3252410888672,216.86135864257807,141.3252410888672,else,,283.2078354108102,off,52.984361492719096,False,383.3702916910589,True,1.0,63,27,,,
13768,216.86135864257807,141.16793823242188,216.86135864257807,141.16793823242188,else,,283.2086523057231,off,53.39579528508278,False,383.3648563685827,True,1.0,63,27,,,
13769,218.0134429931641,140.03897094726562,218.0134429931641,140.03897094726562,else,,282.0735771298004,off,56.04397291026873,False,382.1762244768843,True,1.0,63,27,,,
13770,218.1949615478516,138.5015411376953,218.1949615478516,138.5015411376953,else,,281.93252077732996,off,57.43054202986062,False,381.9494335035899,True,1.0,63,27,,,
13771,219.056640625,136.66343688964844,219.056640625,136.66343688964844,else,,281.0660306884219,off,58.93487321044399,False,381.04185884316087,True,1.0,64,26,,,
13772,220.83755493164065,136.3756561279297,220.83755493164065,136.3756561279297,else,,279.37750428661224,off,58.85703275976843,False,379.25494244082034,True,1.0,64,26,,,
13773,220.86297607421875,136.3756561279297,220.86297607421875,136.3756561279297,else,,279.35555261496575,off,56.9355068848004,False,379.22952749867954,True,1.0,64,26,,,
13774,221.53707885742188,136.3756561279297,221.53707885742188,136.3756561279297,else,,278.5804955659078,off,57.57821437957469,False,378.5555894387859,True,1.0,64,26,,,
13775,221.67140197753903,137.8159942626953,221.67140197753903,137.8159942626953,else,,278.4844905675303,off,56.48179475450348,False,378.45591794158287,True,1.0,65,26,,,
13776,221.67140197753903,138.05300903320312,221.67140197753903,138.05300903320312,else,,278.4763865766896,off,57.04121512957832,False,378.4621395493379,False,1.0,65,26,,,
13777,221.53707885742188,138.7618865966797,221.53707885742188,138.7618865966797,else,,278.51439309773866,off,56.78580960092847,False,378.61590151879926,False,1.0,64,27,,,
13778,220.626708984375,138.7618865966797,220.626708984375,138.7618865966797,else,,279.4227526622177,off,56.20410419968054,False,379.5259044375573,False,1.0,64,27,,,
13779,218.3121032714844,138.7618865966797,218.3121032714844,138.7618865966797,else,,281.7355790959548,off,55.5798255096704,False,381.8395850513116,False,1.0,64,27,,,
13780,217.70416259765625,138.4934844970703,217.70416259765625,138.4934844970703,else,,282.3559460571901,off,55.26973285400342,False,382.43982600148945,False,1.0,63,27,,,
13781,217.70416259765625,138.4269256591797,217.70416259765625,138.4269256591797,else,,282.4128904684152,off,55.37775260428389,False,382.4380055301268,True,1.0,63,27,,,
13782,217.70416259765625,137.8763885498047,217.70416259765625,137.8763885498047,else,,282.44347856680974,off,55.85965437591782,False,382.42339147330665,True,1.0,63,26,,,
13783,218.4055938720703,137.8763885498047,218.4055938720703,137.8763885498047,else,,281.71869652816315,off,56.63483015627252,False,381.72219458516435,True,1.0,64,26,,,
13784,218.4055938720703,137.65829467773438,218.4055938720703,137.65829467773438,else,,281.7635698476395,off,56.64105787700167,False,381.71661405316024,True,1.0,64,26,,,
13785,218.4055938720703,137.65829467773438,218.4055938720703,137.65829467773438,else,,281.7635698476395,off,56.593304674986626,False,381.71661405316024,False,1.0,64,26,,,
13786,216.0302276611328,137.65829467773438,216.0302276611328,137.65829467773438,else,,284.1198293514411,off,52.84336257267859,False,384.0912244845532,False,1.0,63,26,,,
13787,215.7951812744141,137.65829467773438,215.7951812744141,137.65829467773438,else,,284.2635726709331,off,52.594941128963306,False,384.32619659352173,False,1.0,63,26,,,
13788,215.01950073242188,137.65829467773438,215.01950073242188,137.65829467773438,else,,285.0252125170906,off,51.606981896036245,False,385.10163265350576,False,1.0,63,26,,,
13789,214.82965087890625,139.78704833984375,214.82965087890625,139.78704833984375,else,,285.1005717083691,off,49.77597071560899,False,385.3506615417068,False,1.0,62,27,,,
13790,214.82965087890625,140.99049377441406,214.82965087890625,140.99049377441406,else,,285.0594135586398,off,48.55525746526153,False,385.3893495811325,False,1.0,62,27,,,
13791,215.7951812744141,140.99049377441406,215.7951812744141,140.99049377441406,else,,284.0473916353452,off,50.460280169955205,False,384.4243692333558,True,1.0,63,27,,,
