,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,7282,7.158660910376554,1.3841397404800773,229,6441,6.331924286911287,-0.18870557583983247,202,0.8267366234652673
1,14057,13.818756777174638,1.6374179913729976,442,12676,12.461178564326202,-0.816989508099567,398,1.357578212848436
2,29745,29.240687988736013,1.2868870554218015,935,29108,28.614491521259943,-0.016640417662305566,915,0.6261964674760705
3,43797,43.054365792462455,1.5173071984719335,1377,42468,41.74790565859166,-1.1859885096179537,1335,1.306460133870793
4,80358,78.99529051364397,0.9797945876123203,2527,78778,77.44208734470803,-0.7081676056283002,2478,1.5532031689359371
5,85061,83.61852754117922,0.9630597722926968,2675,84434,83.00216147350653,-0.14098640471486149,2656,0.6163660676726863
6,90165,88.63596360083051,1.0478300546883657,2836,89431,87.91441225526154,-0.8231908797180973,2813,0.7215513455689688
7,98976,97.2975288675992,0.8821023657672074,3113,97701,96.04415289266672,-0.3785419915760871,3073,1.2533759749324815
8,103821,102.06035757234261,1.0748994142953843,3265,103010,101.26311214828752,-0.4621644650704468,3240,0.7972454240550917
9,118729,116.71551759923943,1.150224197350825,3734,118084,116.08145681192065,-0.6862649361184479,3714,0.6340607873187878
10,127565,125.4016588655166,0.9401763168075002,4012,125941,123.80520193744573,-1.293788073969022,3961,1.5964569280708645
11,133477,131.21339122928197,0.6570893684091796,4198,131948,129.71032309934333,-2.495875530656331,4150,1.5030681299386401
12,137241,134.9135537152787,1.1527449990614262,4317,136531,134.21559532923789,-1.5178200999677174,4294,0.697958386040824
13,141524,139.1239139510715,0.8342774742981772,4451,139684,137.31512038724736,-1.1035793096850377,4394,1.808793563824139
14,150857,148.29862608757725,1.3884330238665121,4745,149981,147.43748306480012,-0.46985090644025407,4717,0.861143022777128
15,157679,155.00492483345127,1.3367642206076773,4960,156358,153.7063290194232,-0.6327842217198125,4918,1.2985958140280616
16,161835,159.090438991741,1.098281451553403,5090,161172,158.4386834847761,-0.48095452668825306,5070,0.6517555069648893
17,172113,169.1941239096673,1.1790957663697343,5414,171562,168.6524688805004,0.45753204715443474,5396,0.5416550291668898
18,175166,172.1953449696429,1.4607810521928617,5510,174326,171.36959138615796,-1.262835808987444,5483,0.825753583484925
19,178653,175.62320538108568,0.6204992886423857,5619,177825,174.80924827736482,-0.7497663235810492,5593,0.8139571037208668
20,197727,194.37370996607558,1.645937343701687,6219,197068,193.72588661903205,0.004393469024354938,6199,0.6478233470435271
21,204090,200.6287933609739,1.4626688379646038,6420,203435,199.98490217385174,-0.6672239859866427,6399,0.6438911871221649
22,213223,209.60689750141182,0.9379691086240332,6707,212300,208.69955159955876,0.013494584154985678,6678,0.9073459018530627
23,224008,220.20898368937011,0.4830771108897979,7046,223110,219.3262137870255,-0.6153184931713066,7018,0.88276990234462
24,227372,223.51593018323118,0.4033399611515015,7152,226732,222.88678459581408,-0.6045726856947468,7132,0.6291455874170993
25,233080,229.12712239100733,1.0011966300758386,7332,231715,227.78527281784432,-0.06587077605776133,7289,1.3418495731630173
26,241763,237.6628585402926,1.5779568121609682,7605,240938,236.85185055651277,-0.3438173490794685,7579,0.811007983779831
27,249156,244.93047311494033,1.5080249888697752,7837,248053,243.8461800166262,-0.7933714753170948,7803,1.0842930983141343
28,250684,246.4325582048986,1.293425801184782,7885,249992,245.7522945385039,-1.0305227569772535,7864,0.6802636663947226
29,271369,266.76674019821496,1.6173056965496784,8536,270507,265.9193597351626,-0.5041248505761542,8509,0.8473804630523887
30,277810,273.09850071157973,1.2289298232840158,8739,277044,272.3454920866399,-0.2534820162430286,8715,0.7530086249398096
31,291791,286.8423826767021,1.217696921719012,9178,289891,284.97460671405764,-1.1392122802013196,9119,1.86777596264443
32,303378,298.2328669288924,1.2233762042301228,9543,302651,297.51819686318584,-0.6643688355757192,9520,0.7146700657065708
33,318831,313.4237837450741,1.6952128563558049,10029,318307,312.90867079537634,0.9527881299397482,10013,0.515112949697766
34,323918,318.4245081250596,1.7568346792860887,10189,322652,317.17997950995016,0.2777243107651896,10149,1.2445286151094592
35,327637,322.0804338119411,1.2181836047602432,10306,327049,321.50240630350163,-0.6085696493405238,10288,0.5780275084394475
