,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT2,EVT3
0,534.1666259765625,659.4493408203125,534.1666259765625,659.4493408203125,else,,81.63975687219131,False,535.5113770907715,False,0.0,156,128,,
1,534.1666259765625,660.4017944335938,534.1666259765625,660.4017944335938,else,,81.39796611054368,False,536.4566187972896,False,1.0,156,129,,
2,534.1666259765625,660.4017944335938,534.1666259765625,660.4017944335938,else,,81.39796611054368,False,536.4566187972896,False,1.0,156,129,,
3,532.0968627929688,660.4017944335938,532.0968627929688,660.4017944335938,else,,79.06360476405318,False,536.7145486743093,False,1.0,156,129,,
4,532.017822265625,661.2379150390625,532.017822265625,661.2379150390625,else,,81.12509456026338,False,537.5539512688141,False,1.0,156,129,,
5,531.6864624023438,661.3069458007812,531.6864624023438,661.3069458007812,else,,80.73583144437804,False,537.6644286713264,False,1.0,155,129,,
6,528.830078125,661.7470703125,528.830078125,661.7470703125,else,,78.60843432514399,False,538.47106964708,False,1.0,155,129,,
7,525.1431274414062,661.8622436523438,525.1431274414062,661.8622436523438,else,,76.58578603983635,False,539.0848231649338,False,1.0,154,129,,
8,520.8245239257812,662.0342407226562,520.8245239257812,662.0342407226562,else,,71.7578623763219,False,539.8715831341775,False,1.0,152,129,,
9,517.5045776367188,664.4172973632812,517.5045776367188,664.4172973632812,else,,63.25947543203349,False,542.7236973096191,False,1.0,151,129,,
10,514.7616577148438,665.0252075195312,514.7616577148438,665.0252075195312,else,,58.444693777944714,False,543.7477802317146,False,1.0,150,130,,
11,514.4683227539062,665.0252075195312,514.4683227539062,665.0252075195312,else,,55.56615084317525,False,543.79384082934,False,1.0,150,130,,
12,511.4803466796875,664.4745483398438,511.4803466796875,664.4745483398438,else,,54.69641360025401,False,543.7284892668285,True,1.0,149,129,,
13,505.7873229980469,664.4745483398438,505.7873229980469,664.4745483398438,else,,41.96203085917589,False,544.6842842641173,False,1.0,148,129,,
14,502.929443359375,664.4306640625,502.929443359375,664.4306640625,else,,46.27003166912498,False,545.1426880304417,False,1.0,147,129,,
15,498.5805969238281,662.9971923828125,498.5805969238281,662.9971923828125,else,,52.23871163889973,False,544.525381573549,True,1.0,146,129,,
16,487.0005187988281,662.3106079101562,487.0005187988281,662.3106079101562,else,,36.02835746027657,False,546.1288387157875,False,1.0,142,129,,
17,482.6770629882813,662.3106079101562,482.6770629882813,662.3106079101562,else,,39.839987516673496,False,547.0397584036982,False,1.0,141,129,,
18,475.5819091796875,662.3106079101562,475.5819091796875,662.3106079101562,else,,39.00056961793575,False,548.6052196695655,False,1.0,139,129,,
19,469.7169799804688,662.5577392578125,469.7169799804688,662.5577392578125,else,,40.071384508726986,False,550.2050907669185,False,1.0,137,129,,
20,463.2814636230469,663.0791015625,463.2814636230469,663.0791015625,else,,38.845329965644,False,552.2695022522867,False,1.0,135,129,,
21,454.9402160644531,664.1902465820312,454.9402160644531,664.1902465820312,else,,28.274624831346422,False,555.4658598376025,False,1.0,133,129,,
22,444.9255676269531,664.1902465820312,444.9255676269531,664.1902465820312,else,,24.25065505814628,False,558.1649040431708,False,1.0,130,129,,
23,438.2153625488281,664.1902465820312,438.2153625488281,664.1902465820312,else,,22.61157165585104,False,560.0662902236721,False,1.0,128,129,,
24,429.4081726074219,663.2824096679688,429.4081726074219,663.2824096679688,else,,21.92530052146908,False,561.8085347100792,False,1.0,125,129,,
25,422.4004821777344,661.32421875,422.4004821777344,661.32421875,else,,17.526612330513778,False,562.117702119404,False,1.0,123,129,,
26,417.3222351074219,654.3074340820312,417.3222351074219,654.3074340820312,else,,30.1588681794122,False,557.1092181575887,True,1.0,122,127,,
27,409.8479919433594,648.733154296875,409.8479919433594,648.733154296875,else,,34.604298599078696,False,554.3652263192072,True,1.0,120,126,,
28,405.4375305175781,643.6889038085938,405.4375305175781,643.6889038085938,else,,40.919058331913476,False,551.1711168434059,True,1.0,118,125,,
29,396.4561767578125,639.083251953125,396.4561767578125,639.083251953125,else,,35.762748826974786,False,550.1237846221778,True,1.0,116,124,,
30,388.9589538574219,635.4797973632812,388.9589538574219,635.4797973632812,else,,29.4049888848993,False,549.6126525916509,True,1.0,114,124,,
31,383.5794982910156,628.0816650390625,383.5794982910156,628.0816650390625,else,,33.498802916010284,False,544.9032072471308,True,1.0,112,122,,
32,377.4344482421875,622.6102294921875,377.4344482421875,622.6102294921875,else,,31.627368397872146,False,542.3787458479304,True,1.0,110,121,,
33,373.630859375,618.6405639648438,373.630859375,618.6405639648438,else,,29.115764951589583,False,540.3435488974037,True,1.0,109,120,,
34,370.0787353515625,609.8682861328125,370.0787353515625,609.8682861328125,else,,44.3912260012771,False,533.9108849968419,True,1.0,108,119,,
35,362.54730224609375,604.65673828125,362.54730224609375,604.65673828125,else,,41.90320736594376,False,532.5273981867299,True,1.0,106,118,,
36,357.6249389648437,598.9644165039062,357.6249389648437,598.9644165039062,else,,45.40249203352991,False,529.6726836685658,True,1.0,104,117,,
37,350.7030334472656,592.2359619140625,350.7030334472656,592.2359619140625,else,,50.32254901030355,False,526.938332128789,True,1.0,102,115,,
38,344.1360168457031,586.896240234375,344.1360168457031,586.896240234375,else,,51.97586231181407,False,525.4066398294063,True,1.0,100,114,,
