,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10099,523.9413452148438,270.7765808105469,523.9413452148438,270.7765808105469,else,,64.86913873485094,off,False,161.77166314184382,False,,,
10100,524.4806518554688,274.7672119140625,524.4806518554688,274.7672119140625,else,,68.85029302326316,off,False,165.05691878016577,False,,,
10101,526.4593505859375,278.8892517089844,526.4593505859375,278.8892517089844,else,,73.39776410613122,off,False,167.8564666539222,False,,,
10102,526.925048828125,282.9195861816406,526.925048828125,282.9195861816406,else,,77.69163157289402,off,False,171.2893069384738,False,,,
10103,528.2120361328125,287.365478515625,528.2120361328125,287.365478515625,else,,82.38059027963608,off,False,174.78806452018043,False,,,
10104,528.2962036132812,287.645751953125,528.2962036132812,287.645751953125,else,,82.6773014744193,off,False,175.00914414094692,False,,,
10105,528.6026611328125,288.2329406738281,528.6026611328125,288.2329406738281,else,,83.27970278598494,off,False,175.41999679141065,False,,,
10106,528.6026611328125,290.2279663085937,528.6026611328125,290.2279663085937,else,,85.27474853252352,off,False,177.24416224501786,False,,,
10107,528.2120361328125,295.3627319335937,528.2120361328125,295.3627319335937,else,,90.38682050870187,off,False,182.10929629338685,False,,,
10108,527.6952514648438,303.38140869140625,527.6952514648438,303.38140869140625,else,,98.38351188404722,off,False,189.70138422087027,False,,,
10109,526.56884765625,309.9491271972656,526.56884765625,309.9491271972656,else,,104.92577755900876,off,False,196.20810131688694,False,,,
10110,525.1664428710938,314.0760803222656,525.1664428710938,314.0760803222656,else,,109.0033017663878,off,False,200.56013796530837,False,,,
10111,520.34130859375,319.95953369140625,520.34130859375,319.95953369140625,else,,114.96743604564,off,False,207.83158973452112,False,,,
10112,516.1760864257812,325.1146850585937,516.1760864257812,325.1146850585937,else,,120.34207177003077,off,False,214.19768335032634,False,,,
10113,511.470703125,329.3782653808594,511.470703125,329.3782653808594,else,,125.02949397108083,off,False,219.97873118323443,False,,,
10114,510.1886291503906,335.04754638671875,510.1886291503906,335.04754638671875,else,,130.7735539316307,off,False,225.68732529463526,False,,,
10115,506.431884765625,341.3716735839844,506.431884765625,341.3716735839844,else,,137.52593112971647,off,False,232.9859722741772,False,,,
10116,503.5019836425781,345.212646484375,503.5019836425781,345.212646484375,else,,141.77445491825537,off,False,237.68298414834692,False,,,
10117,498.9406433105469,348.9093017578125,498.9406433105469,348.9093017578125,else,,146.28154022350716,off,False,242.92779416446027,False,,,
10118,495.3216857910156,351.791259765625,495.3216857910156,351.791259765625,else,,149.7981157457612,off,False,247.06290173378986,False,,,
10119,489.7272033691406,356.40252685546875,489.7272033691406,356.40252685546875,else,,155.48368103570593,off,False,253.6292647758811,False,,,
10120,482.3600769042969,357.67559814453125,482.3600769042969,357.67559814453125,else,,158.51822775292754,off,False,258.0504444658276,False,,,
10121,476.1455383300781,361.0523071289063,476.1455383300781,361.0523071289063,else,,163.41792909343434,off,False,263.91912688104327,False,,,
10122,470.0719909667969,361.0523071289063,470.0719909667969,361.0523071289063,else,,165.3196581147005,off,False,266.8232849461197,False,,,
10123,466.62890625,361.0523071289063,466.62890625,361.0523071289063,else,,166.4748649722982,off,False,268.51671550608796,False,,,
10124,461.04290771484375,360.4987487792969,461.04290771484375,360.4987487792969,else,,167.86023929727335,off,False,270.8592654503147,False,,,
10125,451.6172790527344,358.6670227050781,451.6172790527344,358.6670227050781,else,,169.9894779455907,off,False,274.27122933209586,False,,,
10126,442.94921875,355.7931213378906,442.94921875,355.7931213378906,else,,171.3364766300616,off,False,276.68511709178415,False,,,
10127,441.4851684570313,355.7931213378906,441.4851684570313,355.7931213378906,else,,171.98600961519344,off,False,277.518752425768,False,,,
10128,440.072998046875,355.7931213378906,440.072998046875,355.7931213378906,else,,172.6089239911649,off,False,278.3277781368109,False,,,
10129,437.4832763671875,356.8478088378906,437.4832763671875,356.8478088378906,else,,174.87043367303704,off,False,280.68310435480026,False,,,
10130,433.6204223632813,357.7110595703125,433.6204223632813,357.7110595703125,else,,177.55661760488266,off,False,283.6359193464195,False,,,
10131,429.6025085449219,357.7695617675781,429.6025085449219,357.7695617675781,else,,179.7131930542758,off,False,286.05830980597,False,,,
10132,424.1143493652344,358.4712829589844,424.1143493652344,358.4712829589844,else,,183.39280028696498,off,False,289.9185650626311,False,,,
10133,420.7437744140625,359.4114074707031,420.7437744140625,359.4114074707031,else,,186.04614809845933,off,False,292.71835254880807,False,,,
10134,417.7310791015625,363.0875244140625,417.7310791015625,363.0875244140625,else,,191.1322510202159,off,False,297.4695003872049,False,,,
10135,413.3963623046875,366.8811340332031,413.3963623046875,366.8811340332031,else,,197.30245870183603,off,False,303.12557430562106,False,,,
10136,408.68060302734375,369.9549560546875,408.68060302734375,369.9549560546875,else,,204.85003931010587,off,False,308.4563379433248,False,,,
10137,403.6212463378906,374.5177307128906,403.6212463378906,374.5177307128906,else,,214.44409884442757,off,False,315.1755168881566,False,,,
10138,398.23541259765625,379.0592956542969,398.23541259765625,379.0592956542969,else,,224.46274355962228,off,False,322.0865080441428,False,,,
10139,395.5028076171875,382.8714599609375,395.5028076171875,382.8714599609375,else,,229.8942666680092,off,False,326.76989273045456,False,,,
10140,393.2018432617188,385.6456298828125,393.2018432617188,385.6456298828125,else,,233.82902953811865,off,False,330.3736494154186,False,,,
10141,390.5828552246094,391.05609130859375,390.5828552246094,391.05609130859375,else,,240.36569127542498,off,False,336.2351077749498,False,,,
10142,384.6493835449219,395.3926696777344,384.6493835449219,395.3926696777344,else,,248.80030549122415,off,False,343.32889159662653,False,,,
10143,380.201416015625,398.5567321777344,380.201416015625,398.5567321777344,else,,254.2464004422065,off,False,348.58623445028724,False,,,
10144,374.4078063964844,399.6694946289063,374.4078063964844,399.6694946289063,else,,258.27311232676306,off,False,353.12342336182036,False,,,
10145,370.443359375,403.702392578125,370.443359375,403.702392578125,else,,263.90437948668375,off,False,358.75905637117785,False,,,
10146,366.4918518066406,407.1337585449219,366.4918518066406,407.1337585449219,else,,268.77984017439985,off,False,363.92541877712614,False,,,
10147,363.9959716796875,410.5918884277344,363.9959716796875,410.5918884277344,else,,272.9624930415954,off,False,368.1794084255228,False,,,
10148,360.46478271484375,412.0199279785156,360.46478271484375,412.0199279785156,else,,276.16054050424617,off,False,371.5433215774013,False,,,
10149,355.6298522949219,415.38232421875,355.6298522949219,415.38232421875,else,,281.7751971058952,off,False,377.2338391008586,False,,,
10150,351.36968994140625,417.6031494140625,351.36968994140625,417.6031494140625,else,,286.3031256806934,off,False,381.68968446943427,False,,,
10151,348.7538452148437,419.5758361816406,348.7538452148437,419.5758361816406,else,,289.3652787827413,off,False,384.8910216403465,False,,,
10152,345.4688720703125,421.8325805664063,345.4688720703125,421.8325805664063,else,,293.16540337796965,off,False,388.74629321380365,False,,,
