,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
20,143780,141.34230746607784,4.532576685009765,4522,142344,139.93066205431074,0.24719922391276214,4477,1.411645411767097
21,146157,143.67899349934413,2.823834447956012,4597,145464,142.99774679296905,-0.010546333684545016,4575,0.6812467063750773
22,151923,149.34720202597995,0.4183910326717947,4779,150239,147.69176269908874,-0.7207911861411257,4726,1.6554393268912122
23,157970,155.29164478709112,2.2543635482233384,4969,157497,154.82666687639065,1.6154413680809911,4954,0.464977910700469
24,160979,158.24961208793175,0.9305929053559867,5063,160068,157.35406266584275,-1.2517620419818636,5035,0.8955494220890046
25,165261,162.45898928374422,1.9240651887259423,5198,163364,160.59416244104074,-1.5704346023239613,5139,1.8648268427034793
26,166759,163.93158317429234,2.7413922975455716,5245,165923,163.10976175072875,-0.07040586805510485,5219,0.8218214235635912
27,172000,169.08369571125007,1.38310661674487,5410,170611,167.71825317855894,-1.0671529183963575,5366,1.3654425326911337
28,179659,176.612798920668,2.6713660351470745,5651,179226,176.18714260918114,2.3366976342298535,5637,0.42565631148687544
29,190517,187.28664702719107,1.1934988828569828,5993,189747,186.52970624232987,-1.3229700833832294,5968,0.7569407848612002
30,201116,197.70588777880624,0.1785803770759076,6326,200276,196.88013419532132,-1.0856183864241216,6300,0.825753583484925
31,219071,215.3563706257966,0.9242739237655156,6891,217991,214.29468744703024,-1.5029199683565508,6857,1.0616831787663443
32,224681,220.8712249154995,0.5584152180288595,7067,223559,219.76825405755892,-1.2156740825390377,7032,1.1029708579405906
33,227460,223.60309302086213,2.3423073087589645,7155,226536,222.69476407902872,-1.6779739770557762,7126,0.9083289418334175
34,244552,240.40521236481976,2.2661761929432616,7692,243943,239.80654101679318,1.0953425376832662,7673,0.5986713480265848
35,253684,249.38233346527733,2.511996005562124,7980,253019,248.72861187835176,0.2938397973339242,7959,0.6537215869255704
36,260522,256.10436085083677,5.937604047518559,8195,259175,254.78020599731985,0.6179535113844359,8152,1.3241548535169159
37,266156,261.64280810006784,3.01488246237946,8372,264741,260.2518065278879,0.5418053311857226,8328,1.3910015721799596
38,268095,263.54892262194556,2.36231423637267,8433,267426,262.8912688750986,-0.4761143772537031,8412,0.657653746846961
39,277516,272.81014227672114,2.496314994909112,8729,276508,271.8192379765392,1.3271058046093005,8698,0.99090430018191
40,284130,279.31196870668464,1.9617800682250142,8937,283318,278.5137402426492,-0.7000120912823724,8912,0.7982284640354464
41,290638,285.7095928987321,1.1856592044272365,9142,289842,284.9270930743821,-1.5077639684507609,9117,0.7824998243499977
42,295148,290.14310321006195,1.5399505535662597,9284,294130,289.1423685100766,-1.4962419112296113,9252,1.000734699985344
43,314464,309.1315034702939,1.4082314662936828,9892,313578,308.2605300477134,-0.1937690813033158,9864,0.870973422580505
44,321796,316.33915260614094,2.294940920492787,10122,320955,315.5124159826757,0.7468623201558746,10096,0.8267366234652513
45,329779,324.18676076918877,2.91023965499163,10373,329048,323.46815854356083,-0.18391745128285,10350,0.718602225627933
46,337869,332.1395542101329,2.530423903403131,10628,335567,329.8765961753921,-1.4800379573965958,10556,2.262958034740848
47,347904,342.0043604128368,0.9929560916037259,10944,347219,341.3309780263044,-0.4835884642291059,10922,0.6733823865323529
48,352769,346.786849917187,2.714572952974003,11097,351483,345.5226605024708,-0.9412461134483939,11056,1.2641894147162134
49,356187,350.14688056998637,2.687529569951917,11204,354815,348.798149716961,0.1661513862295138,11161,1.3487308530253586
50,359744,353.6435537800529,1.559902326612279,11316,358967,352.87973171532934,-0.772090098544782,11292,0.7638220647235698
51,367668,361.43316258426074,2.4392222299379545,11565,366877,360.65557795981243,-0.6089431749120882,11540,0.7775846244483091
52,375697,369.3259905864042,2.966312017889696,11818,374485,368.13454613023305,1.3518596986194344,11780,1.1914444561711548
53,393104,386.43776752416863,2.3042377691203844,12366,391631,384.989749633129,-1.4600496346478788,12319,1.4480178910396262
54,400122,393.33674210618915,2.363708064880947,12586,398527,391.7687933375481,0.19085746988515456,12536,1.5679487686410312
55,405795,398.91352791465346,1.0632620020641108,12765,404714,397.85086169590676,-1.0784433327031346,12731,1.062666218746699
56,411134,404.16197836968445,1.1108645323632977,12933,410488,403.52693454238533,-0.03838548757641606,12912,0.6350438272991141
57,418054,410.9646150336317,4.322716926805872,13150,416446,409.3838867452463,0.8106081829660331,13100,1.5807282883853873
58,428797,421.5254135424157,2.183879301940611,13488,427986,420.72816811836066,0.22507554536303684,13463,0.7972454240550633
59,434109,426.74732191797756,0.42634804027869205,13655,432167,424.83825827615885,-1.591188178230388,13594,1.9090636418187046
60,438006,430.57822872135944,3.8537545215364686,13778,436835,429.42708890438223,-1.691231313145782,13741,1.1511398169772065
61,439707,432.2503797279164,4.020592199813147,13832,438917,431.47377814344844,0.12329838051222039,13807,0.7766015844679828
62,450611,442.96944767353506,1.6414127556716192,14175,449859,442.23020160832,-0.08166011094087915,14151,0.7392460652150703
63,456611,448.8676875555702,2.5529663360514983,14363,455905,448.1736613294508,-0.03270818196311974,14341,0.6940262261194334
64,464723,456.84210787608185,1.6593484106933751,14618,463413,455.55432550183747,-0.1216704920056278,14577,1.2877823742443866
65,472163,464.1559253298055,1.3645279467719322,14852,470675,462.69316183906074,-0.660284781864036,14806,1.4627634907447487
66,480922,472.76637251759655,1.8912580004955133,15128,477962,469.8565741757925,-0.6693588163451871,15035,2.9097983418040485
67,492689,484.3338039662479,1.528764463058321,15498,491911,483.568998861544,-1.6151346323245521,15474,0.7648051047038962
68,498520,490.0659100916058,4.664045858748478,15682,497559,489.1212086704998,0.014525883156858856,15651,0.9447014211060036
69,502600,494.07671321138974,8.23824910241116,15810,501676,493.1683842695563,-1.0725781553144045,15781,0.9083289418334175
70,508338,499.71739661857606,2.1528425490101246,15990,507534,498.92703247438334,-1.3755384347005641,15965,0.790364144192722
71,515169,506.43254272427316,2.875818682947183,16205,514187,505.46719746358,1.4786376131285026,16174,0.965345260693141
72,533018,523.9788233333476,0.5725534538508095,16767,531480,522.4669078435859,-1.4033902952456905,16718,1.5119154897616909
73,536142,527.0498402319273,0.5431305061128339,16865,535361,526.2820860072824,-1.548333011886433,16841,0.767754224644932
74,540130,530.97020367352,1.6919634052237087,16991,538445,529.3137813066485,0.5897983510480632,16938,1.6564223668715385
75,542682,533.4789217033456,3.211069716255991,17071,541641,532.4555770838125,-0.7507509690682399,17038,1.023344619533077
76,556973,547.5275460623732,3.0267956964587097,17520,556013,546.5838276812475,-0.3397421369278674,17490,0.9437183811256773
77,566665,557.0551695518207,2.574066720023628,17825,565967,556.3690076455439,1.3352510960564603,17803,0.6861619062767659
78,575887,566.1207642505087,2.631727632695027,18115,574320,564.5803406013173,-0.27348125083021596,18066,1.540423649191439
79,585696,575.763403417656,1.1082643986501717,18424,585044,575.1224613504749,-0.8853866225734877,18403,0.6409420671811858
80,592068,582.0273341723773,1.3403066371827512,18624,591237,581.2104279487155,-1.725480537799958,18598,0.8169062236618174
81,595899,585.7933603370568,2.192990334332967,18745,594781,584.6943216390376,-0.7930959094160864,18710,1.0990386980191715
82,603745,593.5062920227982,3.0702768575970873,18992,602116,591.9049198948256,-1.639657576701979,18940,1.6013721279725814
