,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,time_diff,x_bin,y_bin,EVT1,EVT2,EVT3
0,311.0148010253906,806.0491943359375,311.0148010253906,806.0491943359375,else,,685.9457266758178,off,347.21832213458583,False,737.0638745495593,False,0.0,91,157,,,
1,311.0148010253906,806.490966796875,311.0148010253906,806.490966796875,else,,686.4287301539126,off,346.45690279942096,False,737.4702958434005,False,1.0,91,157,,,
2,311.0148010253906,807.3599853515625,311.0148010253906,807.3599853515625,else,,687.1070046018335,off,345.45184175654157,False,738.2698930088303,False,1.0,91,157,,,
3,304.4452514648437,807.3599853515625,304.4452514648437,807.3599853515625,else,,688.7098624094408,off,344.75007383003816,False,740.8661141384148,False,1.0,89,157,,,
4,297.2980041503906,807.3599853515625,297.2980041503906,807.3599853515625,else,,690.5726893644968,off,345.13111540597293,False,743.7462524196086,False,1.0,87,157,,,
5,289.9383544921875,806.9956665039062,289.9383544921875,806.9956665039062,else,,690.2447669238251,off,345.67934416279286,False,746.4404458133926,False,1.0,85,157,,,
6,282.8734741210937,806.9956665039062,282.8734741210937,806.9956665039062,else,,691.930162047093,off,344.4512452900319,False,749.4026611556089,False,1.0,82,157,,,
7,275.7528686523437,806.7868041992188,275.7528686523437,806.7868041992188,else,,693.287463057374,off,345.5135084028151,False,752.2550948595648,False,1.0,80,157,,,
8,269.151611328125,805.8671264648438,269.151611328125,805.8671264648438,else,,694.2259312157083,off,347.55144802901594,False,754.2973534545117,False,1.0,78,157,,,
9,265.93963623046875,802.4577026367188,265.93963623046875,802.4577026367188,else,,692.0107781427168,off,355.7795039156781,False,752.6549802451533,True,1.0,77,156,,,
10,262.3926696777344,801.6742553710938,262.3926696777344,801.6742553710938,else,,692.3813666991061,off,357.513286987224,False,753.5354748365368,False,1.0,76,156,,,
11,262.3926696777344,798.8681030273438,262.3926696777344,798.8681030273438,else,,689.9957083954133,off,3.9650390438525127,False,751.0277765481342,True,1.0,76,156,,,
12,262.3926696777344,787.7445678710938,262.3926696777344,787.7445678710938,else,,679.6971421937479,off,16.84358208481773,False,741.1083620650516,True,1.0,76,154,,,
13,265.62078857421875,777.1212768554688,265.62078857421875,777.1212768554688,else,,669.369917132829,off,33.57196534474679,False,730.1834626312769,True,1.0,77,151,,,
14,271.30633544921875,764.533447265625,271.30633544921875,764.533447265625,else,,655.7768586235745,off,57.12564608625352,False,716.389806323123,True,1.0,79,149,,,
15,271.30633544921875,752.7926635742188,271.30633544921875,752.7926635742188,else,,644.9583437619535,off,61.548744196202065,False,705.9783265596674,True,1.0,79,147,,,
16,271.30633544921875,738.907470703125,271.30633544921875,738.907470703125,else,,632.5703904325098,off,64.54893961963134,False,693.7200176416355,True,1.0,79,144,,,
17,267.0048522949219,727.41455078125,267.0048522949219,727.41455078125,else,,625.1409470994561,off,68.407959562697,False,685.699330671552,True,1.0,78,142,,,
18,258.9053955078125,715.4583129882812,258.9053955078125,715.4583129882812,else,,617.8524491550326,off,65.91347959409178,False,679.3031714284273,True,1.0,75,139,,,
19,255.40570068359372,707.5231323242188,255.40570068359372,707.5231323242188,else,,613.2497140073021,off,70.57849445218977,False,674.2345971694414,True,1.0,74,138,,,
20,255.40570068359372,698.536376953125,255.40570068359372,698.536376953125,else,,605.5620405873988,off,70.71285253523045,False,666.5260599167623,True,1.0,74,136,,,
21,255.40570068359372,683.4913940429688,255.40570068359372,683.4913940429688,else,,592.199897885964,off,73.54960114898485,False,653.6940568623564,True,1.0,74,133,,,
22,261.8408508300781,672.207763671875,261.8408508300781,672.207763671875,else,,579.309735749674,off,88.75918120507143,False,640.7134306443629,True,1.0,76,131,,,
23,264.1689453125,662.3316650390625,264.1689453125,662.3316650390625,else,,569.2974280994268,off,88.34086473111905,False,631.104449006609,True,1.0,77,129,,,
24,264.1689453125,649.54052734375,264.1689453125,649.54052734375,else,,556.6178169512305,off,79.82450411836227,False,620.3120335399882,True,1.0,77,126,,,
25,264.1689453125,641.8565063476562,264.1689453125,641.8565063476562,else,,549.560609554832,off,72.4259753483194,False,613.8656256937161,True,1.0,77,125,,,
26,263.742919921875,634.475341796875,263.742919921875,634.475341796875,else,,542.8603993751982,off,69.26378763040152,False,607.9359306299702,True,1.0,77,124,,,
