,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,3077,8.379432792411345,1.641318266749089,96,2554,7.865302882693943,0.2526232898669474,80,0.5141299097174024
1,5227,10.492968750140625,2.48790335061867,164,3682,8.97417198051656,-0.765139823585885,115,1.518796769624064
2,10959,16.12775391744492,0.8966795196849799,344,10324,15.503523529929529,-0.9312095203007177,324,0.6242303875153912
3,16452,21.52759252944815,2.2972327676804603,517,15789,20.87583702248326,0.5469048386445934,496,0.6517555069648893
4,20482,25.489243650215126,2.293802244862609,644,19384,24.409865751802684,-2.0250012652012614,609,1.0793778984124422
5,24527,29.465640370687193,3.874139719364707,771,23695,28.64775110704498,-1.5179039990793735,745,0.8178892636422148
6,33947,38.72587698548246,2.801172821979722,1067,33211,38.00235955995281,0.805337300099929,1044,0.7235174255296499
7,42084,46.724873305502534,1.421310461907025,1323,40999,45.6582749268345,-1.3415500635307043,1289,1.0665983786680329
8,47438,51.98806936023861,1.48117366357575,1492,46814,51.374652412506954,-0.22576812037069527,1472,0.6134169477316576
9,54640,59.06792329864153,3.0230198526064114,1718,53821,58.26281355474373,0.8454848005978391,1693,0.8051097438978019
10,57748,62.12321155753577,1.6076925166915272,1816,56074,60.47760263044795,-1.2828055667566782,1763,1.645608927087821
11,73092,77.20697701586046,2.2167905250322066,2299,72312,76.44020583119588,-1.1033518131046136,2274,0.7667711846645773
12,80355,84.34679639306407,2.1053948924171797,2527,79255,83.26545241469096,0.25235800681242854,2493,1.0813439783731127
13,90994,94.80535874389282,3.124375594924307,2862,89950,93.7790650044187,-0.13333034874850327,2829,1.0262937394741272
14,94449,98.20176187596476,3.603051065795556,2971,93694,97.45956669080867,0.31755103367388454,2947,0.742195185156092
15,99858,103.5190251296195,2.116082520354599,3141,99147,102.82008370359833,-0.6431080440554767,3118,0.6989414260211646
16,111425,114.88984858220303,2.485829052371899,3505,110090,113.5774902084502,0.7009126596188517,3463,1.3123583737528293
17,118983,122.3196647536067,2.2457958470499,3742,118394,121.74065420518691,0.9012177881001062,3724,0.579010548419788
18,128419,131.5956300080874,2.1892315922478103,4039,127608,130.7983845840323,-0.21637105306292737,4014,0.7972454240550917
19,134047,137.12817901743642,3.3413448372973322,4216,132980,136.0792753584145,-0.2580331937828459,4183,1.0489036590219314
20,143780,146.69610714607785,4.532576685009765,4522,142344,145.28446173431075,0.24719922391276214,4477,1.411645411767097
21,146157,149.03279317934414,2.823834447956012,4597,145464,148.35154647296906,-0.010546333684545016,4575,0.6812467063750773
22,151923,154.70100170597996,0.4183910326717947,4779,150239,153.04556237908875,-0.7207911861411257,4726,1.6554393268912122
23,157970,160.64544446709112,2.2543635482233384,4969,157497,160.18046655639066,1.6154413680809911,4954,0.464977910700469
