,Peak_Index,Peak_X,Peak_Y,FrameForPeak,Onset_Index,Onset_X,Onset_Y,FrameForOnset,OnsetLatency
0,9755,16.601579187968415,11.152703859900464,306,7360,14.247198435056031,-1.8345763153829018,231,2.354380752912384
1,12892,19.68537560629249,5.233442506086753,405,11586,18.401525391969493,-4.189121844981556,364,1.283850214322996
2,17294,24.01271759974565,6.134909928669252,544,16261,22.997237300055254,-1.7331927303010737,511,1.0154802996903953
3,27300,33.84901564301969,2.1946970166081528,858,25992,32.56319934873601,-3.0221765520475503,817,1.285816294283677
4,36533,42.925423781491524,4.476027484427673,1149,35482,41.89224876215503,-2.2681269368514996,1116,1.0331750193364968
5,40559,46.88314274233714,4.492256944051885,1275,39853,46.189116516217666,-0.6031831986177243,1253,0.6940262261194761
6,42472,48.763698224726035,6.130224220701002,1336,41391,47.70103200597936,-2.5954787007883806,1302,1.0626662187466778
7,49622,55.79243408415132,5.0777636067370535,1560,47764,53.965945800681084,-6.8622389111111985,1502,1.8264882834702334
8,57909,63.93888640122227,1.1997233004040533,1821,57360,63.399197452016054,-1.1217570201002878,1804,0.5396889492062158
9,63023,68.96615286067694,13.55345499323786,1982,62443,68.3959896720802,8.064449916622198,1964,0.5701631885967373
10,70079,75.90248296195034,-3.1268382464096374,2204,69297,75.13374569732508,-7.32486708326448,2179,0.7687372646252584
11,81977,87.59869264802614,0.28867980288588674,2578,81209,86.84371794312564,-3.6431087905348236,2554,0.7549747049005049
12,99741,105.0614148587717,0.09050375827390296,3137,98689,104.02725679945486,-4.811448728459294,3104,1.0341580593168374
13,107024,112.2208950355821,1.0562534831925263,3366,105926,111.14151713716966,-4.059156306513303,3332,1.0793778984124458
14,112137,117.24717845505643,4.240070307285316,3527,110935,116.06556439868871,-6.633816052301376,3489,1.1816140563677209
15,120670,125.63545860729083,-0.3220745014032384,3795,119481,124.46662407066752,-5.658996036389422,3758,1.168834536623308
16,131379,136.1628337567433,3.9842738235776918,4132,128123,132.96205558075889,-5.421072221008766,4030,3.200778175984425
17,139176,143.82759648344808,13.31242208638439,4378,136448,141.14586341708272,-5.092600887811316,4292,2.6817330663653536
18,143005,147.59165656816688,4.337713701586021,4498,142169,146.7698351446033,0.3089866098966417,4472,0.8218214235635912
19,147792,152.29746895405063,14.700402833799997,4649,146622,151.14731217705375,5.320074002815836,4612,1.1501567769968801
20,153675,158.08069315838614,5.6412694635662035,4834,152890,157.30900677381987,0.881015498219314,4809,0.7716863845662658
21,158044,162.3755948324881,-2.102618874218357,4971,157175,161.52133308957335,-7.017560684875203,4944,0.8542617429147583
22,163782,168.01627823967445,13.53137801560073,5152,163189,167.43333553133328,9.327219090288866,5133,0.5829427083411645
23,167914,172.078199438436,-0.7608217712652136,5282,166547,170.73438378531233,-4.683240661842211,5239,1.34381565312367
24,171727,175.8265308834694,-2.6082023141332127,5402,170980,175.092200018156,-6.382404431197855,5378,0.7343308653133818
25,173324,177.39644573207107,7.61911767426196,5452,172428,176.51564190968716,-7.272548205872597,5424,0.8808038223839105
26,175650,179.68299672634006,2.582685990403153,5525,174549,178.6006697079866,-6.1382719795418,5490,1.0823270183534532
27,194035,197.75618676487628,4.469072458252784,6103,192573,196.31898231362035,-3.3392416504300777,6057,1.4372044512559228
28,196858,200.53130862937383,4.035171787954804,6192,194886,198.59275378814493,-2.568619888192789,6130,1.9385548412288927
29,204616,208.15773279684535,3.3979692135879525,6436,204003,207.5551292888974,0.48408392729582506,6417,0.602603507947947
30,206971,210.47279195054415,4.312592044109715,6510,205428,208.95596126088077,-0.6325418899365822,6462,1.5168306896633794
31,208573,212.04762199904755,5.471749073589849,6561,207725,211.21400409571993,-0.0826708565011265,6534,0.833617903327621
32,211238,214.66742354665152,8.720027753449402,6644,209562,213.01984853960303,-0.13302394780034815,6592,1.6475750070484878
33,214172,217.55166284896674,0.11578555449874235,6737,212540,215.94734160105318,-4.281108603496762,6685,1.6043212479135605
34,216913,220.24617543507648,1.942989764146994,6823,215591,218.94659658106806,-4.64351484748164,6781,1.2995788540084163
35,224134,227.34470713310586,0.37273641490470055,7050,223448,226.67034170659318,-2.229073137395992,7029,0.6743654265126793
36,228436,231.5737451285251,1.0512288108517802,7185,226776,229.94189876116204,-5.1402619003849255,7133,1.6318463673630674
37,231242,234.3321553133569,6.784603012661551,7274,229953,233.06501677869966,-2.989816426351915,7233,1.2671385346572492
38,246901,249.72557836548845,7.3089790693230965,7766,246199,249.03548429929032,2.6093990770281805,7744,0.6900940661981281
39,252578,255.3062963338741,7.865663361374532,7945,251480,254.22691843546164,4.173435506268141,7910,1.0793778984124458
40,257793,260.432849831343,-0.08166781149850011,8109,256512,259.17357561652847,-5.291066773213637,8069,1.2592742148145248
41,264695,267.2177917756442,2.6454345791995486,8326,262430,264.99120622017585,-4.9314374057019315,8255,2.2265855554683185
42,270369,272.7955606240888,8.854618956586393,8505,269454,271.89607904207844,0.24384389908603302,8476,0.8994815820103668
43,276902,279.2177608156448,6.779343133491571,8710,275648,277.9850286802994,-3.361080354883794,8671,1.2327321353453726
44,281180,283.4232058515359,1.6445211082692648,8845,280540,282.7940602641188,-3.703630484516965,8825,0.6291455874170993
45,289536,291.6374879272502,4.9786164909323025,9108,288705,290.82058170358835,-0.9844562636410218,9081,0.8169062236618743
46,302088,303.97660576046786,2.4538375939546406,9502,300559,302.4735376305292,-6.09653681609942,9454,1.5030681299386401
47,309905,311.6610292867794,4.319362381146653,9748,309255,311.02205329955893,1.4284950113064037,9728,0.6389759872204763
48,315298,316.9625639007487,6.0717343948318465,9918,314656,316.33145223337095,2.880622812707002,9898,0.6311116673777519
49,327097,328.56145262877095,7.489663008428791,10289,326255,327.7337329653253,2.156323113723167,10263,0.8277196634456345
50,350581,351.6471635270567,8.038633318704159,11028,349649,350.7309702653806,1.7883217118967676,10999,0.9161932616760851
51,357219,358.1725829165483,7.252961749499826,11237,355560,356.5417195891656,1.2464229218571463,11184,1.6308633273827127
52,363681,364.52498726950023,3.428858832881346,11440,362999,363.8545540029089,0.8473007614619201,11418,0.6704332665913171
53,375421,376.0658766386825,4.923138019358895,11809,374679,375.3364609732708,0.6484699737951233,11786,0.7294156654116932
54,378032,378.63259402734815,6.479973447079775,11891,376282,376.91227406175454,-1.4560167093566678,11836,1.7203199655936032
55,381997,382.53034754939307,10.13331471209815,12016,381199,381.74588164508236,2.8564569729333837,11991,0.7844659043107072
56,390359,390.75052786498946,10.111324770364646,12279,389145,389.55711732885766,0.8827700778841233,12241,1.1934105361318075
57,394246,394.5716042685679,9.976735564825047,12401,392703,393.05477357890453,5.043202702574323,12353,1.5168306896633794
58,406624,406.73967314520655,10.327738354828222,12791,405890,406.0181217996376,3.7451664832868916,12768,0.7215513455689688
59,412506,412.52191430956174,9.138145115281143,12976,410151,410.2068551558629,-2.8742000213514323,12902,2.315059153698826
60,420528,420.4078610318428,1.491328367319924,13228,418999,418.90479290190416,-3.6708283415343868,13180,1.5030681299386401
61,424911,424.7165252656695,6.810824445370678,13366,423776,423.6007748879845,-3.692903528259083,13330,1.1157503776849467
62,436569,436.1768053564639,2.349881589885569,13733,435672,435.2950184940996,-0.963608637488866,13705,0.8817868623642653
63,439502,439.0600616187988,5.6030736799815575,13825,438285,437.86370196272594,-1.9554941347709554,13787,1.1963596560728433
64,449232,448.6250406274992,2.1928790922287438,14131,448217,447.6272550474549,-1.3608700051779248,14099,0.9977855800442512
65,455515,454.8014808239704,1.4899169143846442,14329,454876,454.1733182765336,-0.03119903466988394,14309,0.6281625474367729
66,470090,469.12928853741425,8.6793504381293,14787,467996,467.07080281858396,-0.7887965478257243,14721,2.0584857188302976
67,473885,472.8599252628015,3.739005404164021,14907,473013,472.0027143999457,0.09556260261259497,14879,0.8572108628557658
68,483732,482.5399199492016,3.167503349629058,15216,480762,479.62029120759416,-1.8250426197084568,15123,2.9196287416074256
69,500201,498.72960538540787,5.736800377204776,15734,499218,497.76327708473445,-0.1537224207058393,15704,0.9663283006734105
70,502497,500.9866651802667,3.4758034336087844,15807,501188,499.6998658460027,-0.8366904787102771,15766,1.2867993342640034
71,513920,512.2159308756814,5.925086520777812,16166,511832,510.1633433967331,-1.185812536251434,16100,2.052587478948226
72,518682,516.8971672620567,3.827933200473352,16316,517712,515.9436184811276,-1.2873453983929724,16285,0.9535487809290544
73,522750,520.8961739020765,3.244343255422609,16444,522193,520.3486206330276,2.206734978243336,16426,0.5475532690488762
74,531591,529.5872303682554,4.911043375893127,16722,530318,528.3358204732835,-0.8361150762492973,16682,1.2514098949718573
75,539439,537.3021281339575,4.972668980384632,16969,538136,536.0212270395755,0.06050558757504199,16928,1.2809010943819885
76,546577,544.3190675136186,7.163232826301052,17193,545966,543.7184300856314,6.079921134254145,17174,0.6006374279871807
77,551342,549.003253019935,8.978236687267744,17343,550755,548.4262085514758,6.863777805879479,17325,0.5770444684591212
78,556763,554.3323127533538,7.034620376683445,17514,555304,552.8980574220388,3.8519024140726943,17468,1.4342553313149438
79,562404,559.8776412824471,10.359283587654208,17691,560611,558.115050597699,1.0902840912849157,17635,1.7625906847481474
80,573304,570.5927770681444,8.165532601846758,18034,572243,569.5497716490046,-0.3680366063840408,18001,1.0430054191398312
81,575171,572.4281127114377,5.2473508498281864,18093,574485,571.753747284925,0.4862592256965199,18071,0.6743654265127361
82,581330,578.4826559503468,2.2794695486127816,18287,579988,577.1634162967317,-4.6055864864045315,18244,1.3192396536151136
83,591469,588.449698311006,3.866207406085068,18606,590728,587.7212656855747,1.5989625904277518,18582,0.72843262543131
