,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
140,484.81439208984375,144.02395629882812,484.81439208984375,144.02395629882812,S,,,,150.78153143698174,False,116.29484702728236,True,,,
141,484.81439208984375,144.02395629882812,484.81439208984375,144.02395629882812,S,,,,151.202377099558,False,116.29484702728236,False,,,
142,484.81439208984375,144.02395629882812,484.81439208984375,144.02395629882812,S,,,,156.604877023811,False,116.29484702728236,False,,,
143,484.6053466796875,144.02395629882812,484.6053466796875,144.02395629882812,S,,,,158.08594257498092,False,116.50190208911553,False,,,
144,484.5421142578125,144.02395629882812,484.5421142578125,144.02395629882812,S,,,,158.6477287329531,False,116.56453386653583,False,,,
145,483.7839660644531,144.09861755371094,483.7839660644531,144.09861755371094,S,,,,158.94825106580237,False,117.32575178045454,False,,,
146,478.8806762695313,145.3401641845703,478.8806762695313,145.3401641845703,S,,,,151.92184028857724,False,122.35428833871713,False,,,
147,477.0111999511719,150.23533630371094,477.0111999511719,150.23533630371094,S,,,,158.49660482239125,False,124.982619263599,False,,,
148,477.0111999511719,154.6190948486328,477.0111999511719,154.6190948486328,S,,,,166.52231065540613,False,125.83648575834886,False,,,
149,477.0111999511719,159.05386352539062,477.0111999511719,159.05386352539062,S,,,,167.56350806089884,False,126.84867905226373,False,,,
150,479.03369140625,161.6556854248047,479.03369140625,161.6556854248047,S,,,,163.89210461325948,False,125.56095323073876,True,,,
151,481.8486022949219,162.17408752441406,481.8486022949219,162.17408752441406,S,,,,161.9553250847168,False,122.99439433482264,True,,,
152,482.4070129394531,165.3158721923828,482.4070129394531,165.3158721923828,S,,,,164.3303668519707,False,123.37173470167384,False,,,
153,485.0880432128906,167.16680908203125,485.0880432128906,167.16680908203125,S,,98.47499030696162,off,159.6030818890763,False,121.40344618795126,True,,,
154,485.4576721191406,168.68203735351562,485.4576721191406,168.68203735351562,S,,98.73015244177292,off,154.71324461459685,False,121.55234691111124,False,,,
155,485.5221862792969,168.96986389160156,485.5221862792969,168.96986389160156,S,,,,152.41660808907807,False,121.58823784218752,False,,,
156,485.5221862792969,168.96986389160156,485.5221862792969,168.96986389160156,S,,,,151.81656115633606,False,121.58823784218752,False,,,
157,485.4576721191406,168.96986389160156,485.4576721191406,168.96986389160156,S,,,,150.79717206780586,False,121.6489811862913,False,,,
158,485.4576721191406,166.91253662109375,485.4576721191406,166.91253662109375,S,,,,146.98067294554008,False,120.97160982087598,True,,,
159,485.5221862792969,164.66018676757812,485.5221862792969,164.66018676757812,S,,,,144.1567100581302,False,120.2045719933552,True,,,
160,486.9293212890625,164.66018676757812,486.9293212890625,164.66018676757812,S,,101.07335758091148,off,144.87596053352252,False,118.86525008590932,True,,,
161,489.0493469238281,164.66018676757812,489.0493469238281,164.66018676757812,S,,,,145.84058434554885,False,116.85040313093813,True,,,
